algorithm,version,coverage,metric
casanovo,5.0.0,"[1.0723285614712348e-06, 0.005026003967615677, 0.010050935606669883, 0.01507586724572409, 0.020100798884778295, 0.0251257305238325, 0.03015173449144818, 0.03517666613050239, 0.04020159776955659, 0.0452265294086108, 0.050251461047665, 0.05527639268671921, 0.060302396654334886, 0.0653273282933891, 0.0703522599324433, 0.07537719157149751, 0.08040212321055171, 0.08542705484960592, 0.0904530588172216, 0.09547799045627581, 0.10050292209533, 0.10552785373438421, 0.11055278537343842, 0.1155787893410541, 0.12060372098010831, 0.1256286526191625, 0.13065358425821672, 0.13567851589727092, 0.14070344753632513, 0.14572945150394082, 0.15075438314299502, 0.15577931478204923, 0.16080424642110341, 0.16582917806015762, 0.17085410969921183, 0.17588011366682751, 0.18090504530588172, 0.18592997694493593, 0.19095490858399014, 0.19597984022304435, 0.20100584419066, 0.2060307758297142, 0.21105570746876842, 0.21608063910782263, 0.22110557074687684, 0.22613050238593105, 0.23115650635354673, 0.23618143799260094, 0.24120636963165515, 0.24623130127070936, 0.25125623290976357, 0.2562811645488178, 0.26130716851643343, 0.26633210015548764, 0.27135703179454185, 0.27638196343359606, 0.28140689507265026, 0.2864328990402659, 0.29145783067932013, 0.29648276231837434, 0.30150769395742855, 0.30653262559648276, 0.31155755723553696, 0.3165835612031526, 0.32160849284220683, 0.32663342448126104, 0.33165835612031525, 0.33668328775936945, 0.34170821939842366, 0.3467342233660394, 0.3517591550050936, 0.3567840866441478, 0.361809018283202, 0.36683394992225615, 0.37185995388987186, 0.3768848855289261, 0.3819098171679803, 0.3869347488070345, 0.3919596804460887, 0.3969846120851429, 0.40201061605275856, 0.40703554769181277, 0.412060479330867, 0.4170854109699212, 0.4221103426089754, 0.4271352742480296, 0.43216127821564526, 0.43718620985469947, 0.4422111414937537, 0.4472360731328079, 0.4522610047718621, 0.45728700873947775, 0.46231194037853196, 0.46733687201758617, 0.4723618036566404, 0.4773867352956946, 0.4824116669347488, 0.4874376709023645, 0.4924626025414187, 0.4974875341804729, 0.5025124658195271, 0.5075373974585813, 0.5125623290976355, 0.5175883330652512, 0.5226132647043054, 0.5276381963433596, 0.5326631279824138, 0.537688059621468, 0.5427129912605222, 0.5477389952281378, 0.5527639268671921, 0.5577888585062463, 0.5628137901453005, 0.5678387217843547, 0.5728647257519704, 0.5778896573910246, 0.5829145890300789, 0.587939520669133, 0.5929644523081872, 0.5979893839472414, 0.6030153879148571, 0.6080403195539114, 0.6130652511929655, 0.6180901828320198, 0.6231151144710739, 0.6281400461101282, 0.6331660500777438, 0.638190981716798, 0.6432159133558523, 0.6482408449949064, 0.6532657766339607, 0.6582917806015763, 0.6633167122406305, 0.6683416438796848, 0.6733665755187389, 0.6783915071577932, 0.6834164387968473, 0.688442442764463, 0.6934673744035172, 0.6984923060425714, 0.7035172376816257, 0.7085421693206798, 0.7135671009597341, 0.7185931049273497, 0.723618036566404, 0.7286429682054582, 0.7336678998445123, 0.7386928314835666, 0.7437188354511822, 0.7487437670902365, 0.7537686987292906, 0.7587936303683449, 0.7638185620073991, 0.7688434936464533, 0.773869497614069, 0.7788944292531231, 0.7839193608921774, 0.7889442925312316, 0.7939692241702858, 0.79899415580934, 0.8040201597769556, 0.8090450914160099, 0.814070023055064, 0.8190949546941183, 0.8241198863331725, 0.8291458903007881, 0.8341708219398424, 0.8391957535788965, 0.8442206852179508, 0.849245616857005, 0.8542705484960592, 0.8592965524636749, 0.864321484102729, 0.8693464157417833, 0.8743713473808374, 0.8793962790198917, 0.8844212106589459, 0.8894472146265616, 0.8944721462656158, 0.89949707790467, 0.9045220095437242, 0.9095469411827785, 0.9145729451503941, 0.9195978767894483, 0.9246228084285025, 0.9296477400675567, 0.934672671706611, 0.9396976033456651, 0.9447236073132808, 0.949748538952335, 0.9547734705913892, 0.9597984022304434, 0.9648233338694976, 0.9698482655085519, 0.9748742694761675, 0.9798992011152217, 0.9849241327542759, 0.9899490643933301, 0.9949739960323843, 1.0]","[0.1309523750784967, 0.09901472153044664, 0.08908398045039942, 0.07908816295221234, 0.0755681251372423, 0.0754406905835327, 0.07362181123565303, 0.06485374364755052, 0.06323685647659116, 0.06203803664034999, 0.05880709992097613, 0.0587536907125937, 0.058037855930092044, 0.05701404088683818, 0.05290981457396057, 0.05748920483917089, 0.052951519943851034, 0.04719666455541766, 0.05174836082872944, 0.050129848723731385, 0.048739699250336777, 0.0452637700204807, 0.04581573702584048, 0.04357077804083516, 0.04463966555538078, 0.04670034039433979, 0.04345861038728871, 0.044674523362469576, 0.04109625606650997, 0.04460666687107593, 0.04307199282166535, 0.03825645668738237, 0.03981616307356728, 0.042049191891234475, 0.03714747839454112, 0.040080707986174635, 0.04058344694210223, 0.03785364161757469, 0.03735232601284989, 0.035842339340452375, 0.03772240033133522, 0.03675910160986326, 0.03496825481405236, 0.037111059719901085, 0.03386282608250213, 0.03726950855092462, 0.033179913650127284, 0.03460965174839703, 0.03386808216428849, 0.035102809775804156, 0.032409258079079774, 0.03143389452977675, 0.032924063313562915, 0.031039470777058313, 0.03338772012746004, 0.03154010083644773, 0.02935567984028006, 0.028038640635842833, 0.028102024226923296, 0.030523894797614734, 0.02774815790259033, 0.030317824653072402, 0.02874576536872283, 0.027254192362351364, 0.02805085454643846, 0.029574767137788643, 0.029115528776133746, 0.02607145643812725, 0.026172995101671422, 0.025414227839483515, 0.026166201662917315, 0.02686103532729168, 0.026899613083660553, 0.024992943794526955, 0.026738251051051636, 0.02701362010220884, 0.025046203192138673, 0.02479288709234873, 0.026334722487959466, 0.025376073268477052, 0.02405285448265556, 0.02666101131035266, 0.025159614468950722, 0.02410911816840141, 0.021882642673900977, 0.025627666956507138, 0.02579988586300174, 0.025757904806716678, 0.02105503149739315, 0.02290037346779172, 0.024227983309591083, 0.023295276876548303, 0.02231021821006573, 0.022982447640727342, 0.021671892631557485, 0.02100622235322732, 0.02056479460598789, 0.01953944974662794, 0.02190330247508713, 0.020920035195757206, 0.019932467178159736, 0.021050340859259754, 0.021176854893565963, 0.019951331716177037, 0.020305603677432078, 0.021237139802973815, 0.020952891147758834, 0.01913053036796203, 0.02086924000850853, 0.0206921824170501, 0.01820965143006482, 0.0206367922916297, 0.020759453102830564, 0.021886493091976277, 0.019175599329631976, 0.01952155082046972, 0.020506438897601592, 0.017758740499705317, 0.01986264966561689, 0.01979821381195448, 0.01695088748583954, 0.017169401056314402, 0.01714967218973098, 0.017991970096483637, 0.018435830876801357, 0.017107933185558716, 0.01632397673226049, 0.017308927820050998, 0.016897095509120375, 0.01801836497802021, 0.017877714060700614, 0.017985933968742072, 0.01590970221421617, 0.017992285297883995, 0.01709406179603694, 0.015838802070081495, 0.016536213924516055, 0.015932983723674334, 0.016133164665322865, 0.01589040140702105, 0.015328226248696564, 0.014918939971500483, 0.015078750796846872, 0.015907227099457327, 0.015517749222453848, 0.01508548922833736, 0.014135118822644472, 0.015718315151907518, 0.015386952150203262, 0.014867067987463857, 0.013941929646389654, 0.014550959147684346, 0.014830410048932768, 0.013811870885952409, 0.013276218964253635, 0.01388467530556061, 0.012155539956111962, 0.01384875570214411, 0.016814554650605565, 0.014291824908427607, 0.012786556559004498, 0.01518565368608383, 0.013451000632476154, 0.014712500047033776, 0.012559037181439513, 0.012563624453517535, 0.012904188839255619, 0.012729402870744358, 0.013974378445324558, 0.013316078275494907, 0.011992551194460884, 0.012030639327937815, 0.012390571721922521, 0.012877377014197822, 0.011879688994033702, 0.012172240990043812, 0.011650013387047091, 0.011185065775187688, 0.012201103850492941, 0.011333341202079305, 0.01289966419984067, 0.011994205636631849, 0.012313782615227564, 0.01240540025654592, 0.01193707667577197, 0.011488707036965584, 0.009989627130117614, 0.010779544563405291, 0.01150718575136335, 0.012065757400839611, 0.009754074157876136, 0.010091529649164443, 0.01045242377228336, 0.010063482375408926, 0.009681269564118702, 0.009647234664869515, 0.008657631072617876, 0.008482379456762945, 0.007964699037588856, 0.005220755375000366]"
adanovo,bm-1.0.0,"[9.662265182800395e-07, 0.005025344121574485, 0.01005068824314897, 0.015076032364723456, 0.02010137648629794, 0.025125754381354146, 0.030151098502928634, 0.03517644262450312, 0.040201786746077606, 0.04522616464113381, 0.05025150876270829, 0.05527685288428278, 0.06030219700585727, 0.06532657490091347, 0.07035191902248795, 0.07537726314406244, 0.08040260726563693, 0.08542795138721142, 0.09045232928226762, 0.0954776734038421, 0.10050301752541659, 0.10552836164699107, 0.11055273954204728, 0.11557808366362177, 0.12060342778519625, 0.12562877190677074, 0.13065314980182693, 0.13567849392340142, 0.1407038380449759, 0.1457291821665504, 0.15075452628812488, 0.15577890418318108, 0.16080424830475556, 0.16582959242633005, 0.17085493654790454, 0.17587931444296076, 0.18090465856453525, 0.1859300026861097, 0.1909553468076842, 0.19597972470274042, 0.2010050688243149, 0.2060304129458894, 0.21105575706746388, 0.21608110118903837, 0.22110547908409456, 0.22613082320566905, 0.23115616732724353, 0.23618151144881802, 0.2412058893438742, 0.2462312334654487, 0.2512565775870232, 0.2562819217085977, 0.26130629960365387, 0.2663316437252284, 0.27135698784680284, 0.27638233196837736, 0.2814076760899518, 0.28643205398500804, 0.2914573981065825, 0.296482742228157, 0.3015080863497315, 0.3065324642447877, 0.31155780836636215, 0.31658315248793667, 0.32160849660951113, 0.32663287450456735, 0.33165821862614187, 0.3366835627477163, 0.3417089068692908, 0.3467342509908653, 0.3517586288859215, 0.356783973007496, 0.3618093171290705, 0.36683466125064496, 0.3718590391457012, 0.37688438326727564, 0.38190972738885015, 0.3869350715104246, 0.39195944940548083, 0.3969847935270553, 0.4020101376486298, 0.40703548177020427, 0.4120608258917788, 0.41708520378683495, 0.42211054790840946, 0.4271358920299839, 0.43216123615155844, 0.43718561404661466, 0.4422109581681891, 0.4472363022897636, 0.4522616464113381, 0.4572860243063943, 0.46231136842796877, 0.4673367125495433, 0.47236205667111775, 0.47738740079269226, 0.4824117786877484, 0.48743712280932294, 0.4924624669308974, 0.4974878110524719, 0.5025121889475281, 0.5075375330691025, 0.5125628771906771, 0.5175882213122516, 0.5226125992073077, 0.5276379433288823, 0.5326632874504568, 0.5376886315720312, 0.5427139756936057, 0.547738353588662, 0.5527636977102364, 0.5577890418318109, 0.5628143859533854, 0.5678387638484416, 0.5728641079700161, 0.5778894520915906, 0.582914796213165, 0.5879391741082213, 0.5929645182297957, 0.5979898623513702, 0.6030152064729447, 0.6080405505945192, 0.6130649284895754, 0.6180902726111499, 0.6231156167327243, 0.6281409608542988, 0.633165338749355, 0.6381906828709295, 0.643216026992504, 0.6482413711140785, 0.6532657490091347, 0.6582910931307092, 0.6633164372522837, 0.6683417813738581, 0.6733671254954327, 0.6783915033904888, 0.6834168475120633, 0.6884421916336378, 0.6934675357552124, 0.6984919136502685, 0.703517257771843, 0.7085426018934174, 0.713567946014992, 0.7185923239100481, 0.7236176680316226, 0.7286430121531972, 0.7336683562747717, 0.7386937003963461, 0.7437180782914024, 0.7487434224129768, 0.7537687665345513, 0.7587941106561258, 0.763818488551182, 0.7688438326727565, 0.773869176794331, 0.7788945209159054, 0.7839188988109617, 0.7889442429325362, 0.7939695870541106, 0.7989949311756851, 0.8040202752972596, 0.8090446531923158, 0.8140699973138903, 0.8190953414354648, 0.8241206855570392, 0.8291450634520955, 0.8341704075736699, 0.8391957516952444, 0.8442210958168189, 0.8492454737118751, 0.8542708178334496, 0.8592961619550241, 0.8643215060765985, 0.869346850198173, 0.8743712280932293, 0.8793965722148037, 0.8844219163363782, 0.8894472604579527, 0.8944716383530089, 0.8994969824745834, 0.9045223265961579, 0.9095476707177323, 0.9145720486127886, 0.919597392734363, 0.9246227368559375, 0.9296480809775121, 0.9346734250990866, 0.9396978029941427, 0.9447231471157173, 0.9497484912372917, 0.9547738353588662, 0.9597982132539224, 0.9648235573754969, 0.9698489014970714, 0.9748742456186459, 0.979898623513702, 0.9849239676352766, 0.9899493117568511, 0.9949746558784255, 1.0]","[0.17361442200400024, 0.09196076838071265, 0.07443215274648332, 0.068577986407487, 0.0648906132968288, 0.06061312949318966, 0.05580202077988547, 0.052890151496410784, 0.05441937471112803, 0.04940772949504079, 0.05282396658631271, 0.04877639216007994, 0.048400191322631056, 0.04861825228373657, 0.046916610051407515, 0.04543194568798205, 0.04598884215053947, 0.0447520821877167, 0.04116446963010892, 0.0417874340820539, 0.042331513373220615, 0.04037026074125174, 0.03974964308871852, 0.03978693053047708, 0.0408984523034496, 0.037307206421147335, 0.034268746240124826, 0.03555472893940806, 0.03613348217401948, 0.03662680089213215, 0.03559547152091712, 0.03332118977810296, 0.03319094749508597, 0.03151925579543965, 0.02757542632935568, 0.029665720071401756, 0.027242144047716382, 0.023595555120350588, 0.1114473675095847, 0.07689812466656262, 0.0654182811161069, 0.06681463683487686, 0.061798068028892844, 0.05696107610370118, 0.05693598962263162, 0.05540395057162158, 0.055959733336239534, 0.053586456927181905, 0.05188616594662057, 0.05432151748715296, 0.05027580225043089, 0.05158555148763636, 0.04983923215268829, 0.05148853538037872, 0.052603892016841264, 0.05066345363598482, 0.04817952841088871, 0.050930513329069504, 0.04767889545327034, 0.04772800980235321, 0.04571304256884193, 0.04608769571346405, 0.04484009214761976, 0.04626915687762306, 0.04606651460097087, 0.04379391193921241, 0.04532749971325825, 0.0457553959449941, 0.046020959491254926, 0.04326701953087207, 0.04149302768526503, 0.04308591413955462, 0.04472196974170882, 0.04170034182964964, 0.04570286718483957, 0.041241226010698476, 0.04396500929630898, 0.04281260129730195, 0.042318471975660105, 0.04357820569011521, 0.04164941343815541, 0.04243985658386743, 0.040607190968601214, 0.04353050430844667, 0.043274569809267485, 0.042943970227357915, 0.04478362773814232, 0.04287846964564035, 0.04315862025437082, 0.04094322618964003, 0.040933643601532184, 0.03926446759295456, 0.04295268240687965, 0.04087715255381211, 0.03769238287672223, 0.03933897850557991, 0.04012776875207029, 0.03882401574453884, 0.04046492838045578, 0.03884154372434942, 0.0395286432535512, 0.03958257626676083, 0.039221035643058885, 0.04004570518250378, 0.04169911348862565, 0.03910971444120065, 0.0397594976207641, 0.03788930566074657, 0.04114109384848023, 0.03767979802436566, 0.038651914501021865, 0.037930534491002324, 0.03688102619188495, 0.036037611846222894, 0.036078817274994866, 0.0375436371204046, 0.03746066856116889, 0.03993268224103452, 0.037280906207732556, 0.03678765460572195, 0.03501782918496892, 0.03773993865068769, 0.03639950879188577, 0.03653447737775792, 0.03654286063019925, 0.03600091790083045, 0.03658893406279688, 0.03422493321667611, 0.03403213470967374, 0.03458659530997098, 0.03600799492711787, 0.03384359686989344, 0.03459436024294182, 0.03401700674989002, 0.03576422074434411, 0.03444131056551583, 0.03448956528827666, 0.03487235913912885, 0.03337237455217651, 0.03385102999064078, 0.03281268901986359, 0.03423303949148421, 0.032301585394953834, 0.03407052825190793, 0.03193355868439433, 0.03362410429194611, 0.03521193854273432, 0.036087885260745724, 0.034974222792718654, 0.03249477529986021, 0.03195178116881696, 0.031071335959640053, 0.03464280333060967, 0.031404962741296935, 0.03064648305110696, 0.030700995433711666, 0.029714094598092555, 0.03130374973913197, 0.029860334829660676, 0.03151591025080852, 0.029635712265495544, 0.03135022656450146, 0.030230961986636447, 0.02917885443814167, 0.029966042910629508, 0.028743560782604677, 0.0302209419753062, 0.02946447846897848, 0.02893070077975467, 0.028667354598661654, 0.02982348253536165, 0.027694310566837715, 0.028988223175290824, 0.027642573080294986, 0.028283514979259544, 0.028981171005750928, 0.02971574295228515, 0.02455759295023704, 0.027947944543473803, 0.027714132267892617, 0.026196493768824648, 0.02805503176815226, 0.027122654566367945, 0.02802702973333414, 0.027424330271288044, 0.02569778065441273, 0.025846831330049367, 0.026807315194383473, 0.026235868917575584, 0.02407959206046328, 0.022687264305296866, 0.024578981549387386, 0.02353442853017309, 0.021404786736849674, 0.022371839304268462, 0.022332242268569835, 0.021561743440315563, 0.01973754700480449, 0.018419376436238, 0.01908070565052503]"
biatNovo-DDA,bm-1.0.0,"[1.0948321731761738e-06, 0.005025279674878638, 0.010050559349757276, 0.015075839024635914, 0.02010111869951455, 0.025126398374393188, 0.030151678049271827, 0.035175862891977286, 0.040201142566855926, 0.045226422241734565, 0.050251701916613205, 0.05527698159149184, 0.06030226126637048, 0.06532754094124911, 0.07035172578395457, 0.07537700545883322, 0.08040228513371185, 0.0854275648085905, 0.09045284448346913, 0.09547812415834776, 0.10050340383322641, 0.10552758867593187, 0.1105528683508105, 0.11557814802568914, 0.12060342770056778, 0.12562870737544643, 0.13065398705032505, 0.1356792667252037, 0.14070345156790914, 0.1457287312427878, 0.15075401091766644, 0.15577929059254506, 0.1608045702674237, 0.16582984994230235, 0.170855129617181, 0.17587931445988644, 0.1809045941347651, 0.1859298738096437, 0.19095515348452236, 0.195980433159401, 0.20100571283427962, 0.20603099250915827, 0.21105517735186374, 0.21608045702674236, 0.221105736701621, 0.22613101637649966, 0.23115629605137827, 0.23618157572625692, 0.24120685540113557, 0.24623104024384102, 0.25125631991871966, 0.2562815995935983, 0.26130687926847695, 0.26633215894335555, 0.2713574386182342, 0.2763816234609397, 0.2814069031358183, 0.28643218281069693, 0.2914574624855756, 0.2964827421604542, 0.3015080218353329, 0.3065333015102115, 0.31155748635291697, 0.3165827660277956, 0.32160804570267426, 0.32663332537755285, 0.3316586050524315, 0.33668388472731015, 0.3417091644021888, 0.34673334924489424, 0.3517586289197729, 0.35678390859465153, 0.3618091882695302, 0.3668344679444088, 0.3718597476192874, 0.37688502729416606, 0.3819092121368715, 0.38693449181175016, 0.3919597714866288, 0.39698505116150745, 0.4020103308363861, 0.40703561051126474, 0.4120608901861434, 0.41708507502884884, 0.4221103547037275, 0.4271356343786061, 0.4321609140534847, 0.43718619372836337, 0.442211473403242, 0.44723675307812066, 0.4522609379208261, 0.45728621759570476, 0.4623114972705834, 0.46733677694546205, 0.47236205662034064, 0.4773873362952193, 0.48241261597009794, 0.4874368008128034, 0.49246208048768203, 0.4974873601625607, 0.5025126398374393, 0.507537919512318, 0.5125631991871966, 0.517587384029902, 0.5226126637047807, 0.5276379433796593, 0.532663223054538, 0.5376885027294166, 0.5427137824042952, 0.5477390620791739, 0.5527632469218794, 0.5577885265967579, 0.5628138062716366, 0.5678390859465152, 0.5728643656213939, 0.5778896452962725, 0.5829149249711512, 0.5879391098138567, 0.5929643894887353, 0.597989669163614, 0.6030149488384925, 0.6080402285133711, 0.6130655081882498, 0.6180907878631284, 0.6231149727058339, 0.6281402523807126, 0.6331655320555912, 0.6381908117304699, 0.6432160914053485, 0.6482413710802271, 0.6532666507551057, 0.6582908355978112, 0.6633161152726899, 0.6683413949475685, 0.6733666746224471, 0.6783919542973258, 0.6834172339722044, 0.6884425136470831, 0.6934666984897885, 0.6984919781646671, 0.7035172578395458, 0.7085425375144244, 0.7135678171893031, 0.7185930968641817, 0.7236183765390604, 0.7286425613817658, 0.7336678410566444, 0.738693120731523, 0.7437184004064017, 0.7487436800812803, 0.753768959756159, 0.7587931445988645, 0.763818424273743, 0.7688437039486217, 0.7738689836235003, 0.778894263298379, 0.7839195429732576, 0.7889448226481363, 0.7939690074908418, 0.7989942871657204, 0.804019566840599, 0.8090448465154776, 0.8140701261903562, 0.8190954058652349, 0.8241206855401135, 0.829144870382819, 0.8341701500576977, 0.8391954297325763, 0.844220709407455, 0.8492459890823336, 0.8542712687572122, 0.8592965484320908, 0.8643207332747963, 0.869346012949675, 0.8743712926245536, 0.8793965722994322, 0.8844218519743109, 0.8894471316491895, 0.8944724113240682, 0.8994965961667736, 0.9045218758416522, 0.9095471555165309, 0.9145724351914095, 0.9195977148662882, 0.9246229945411668, 0.9296482742160455, 0.9346724590587508, 0.9396977387336295, 0.9447230184085081, 0.9497482980833868, 0.9547735777582654, 0.9597988574331441, 0.9648241371080227, 0.9698483219507281, 0.9748736016256068, 0.9798988813004854, 0.9849241609753641, 0.9899494406502427, 0.9949747203251214, 1.0]","[0.14748240879373684, 0.10287901214275293, 0.08168403233436622, 0.0849433948852587, 0.08271378783579639, 0.07681178506295824, 0.07189686298948703, 0.07346935018803608, 0.06888884408023224, 0.06738291790839364, 0.06072420372734942, 0.0610642433672156, 0.062493000514386284, 0.05971967480985686, 0.0608537455896451, 0.060597756973698985, 0.05819181675421224, 0.05708647485787592, 0.05504803714693965, 0.05562304210771362, 0.05495005460186172, 0.05363817480743119, 0.052697860635327665, 0.053176587842616974, 0.052305562830426366, 0.05168213401185095, 0.0515229871294063, 0.05034469196198182, 0.05034405952790472, 0.050498391907585885, 0.050596913929739945, 0.047557538660682075, 0.050386817379923704, 0.04940903558252785, 0.048338742138437335, 0.047169185940631284, 0.044949393735354885, 0.04690765263680507, 0.04779755853232033, 0.04584237423859172, 0.04694202943815398, 0.043203650883250656, 0.04422349535264325, 0.04383956792215138, 0.042151049213693156, 0.04325484433672073, 0.04375967697084761, 0.04382689961625115, 0.042300661865985495, 0.04239938791509924, 0.04219447544167567, 0.04340436172056812, 0.04027976081150733, 0.03823942112765047, 0.040649349284318646, 0.04213175864430964, 0.038315846405803086, 0.03896196763848196, 0.03878063549062818, 0.04043582484029041, 0.040218977191517416, 0.038353357380745814, 0.0399250704667818, 0.03889904084105572, 0.03781669452404361, 0.03883782891757573, 0.03812148572399239, 0.03842999318935331, 0.03927978272878813, 0.03749358656321097, 0.037364897172911825, 0.037723143335091545, 0.03619551915341332, 0.035264417596538686, 0.03812382220313565, 0.034798824424369865, 0.03513427113734403, 0.03878388611983708, 0.034815449336451414, 0.036421298076765946, 0.03639220744513728, 0.034662282339277414, 0.03302361426440341, 0.0336874235396338, 0.03502124366115349, 0.03516307683040073, 0.03611239800424676, 0.034603228572564405, 0.03307357187395784, 0.0367422729912516, 0.03272468197767953, 0.0325841148798279, 0.033139678353175626, 0.03461421554672499, 0.03443448066281728, 0.03435649593880886, 0.0346642695956865, 0.03384375369165146, 0.03265409447293979, 0.03264229617763581, 0.03400788208880229, 0.033790646450734374, 0.03330450446131458, 0.03103463637741437, 0.03140049806008728, 0.030902881454985837, 0.03204936933675818, 0.033157980048282826, 0.03166784937928241, 0.031206239907725034, 0.031528067590338556, 0.03207062173834372, 0.027848119961212538, 0.030272356165373104, 0.031040415459309346, 0.030211247485756036, 0.02876189202027398, 0.03193265157519342, 0.027771627463989562, 0.03138106387368361, 0.03174687945204991, 0.029537786225047456, 0.029342925379581872, 0.030568718504637205, 0.02883952920992651, 0.030511944103993906, 0.029150762864172813, 0.028453502200639934, 0.03266356221165263, 0.02757558852655372, 0.02847274843013821, 0.028813231065818307, 0.028951321035825206, 0.026758927452034172, 0.028618959992167944, 0.027825235615809678, 0.027586558231665018, 0.028090398427863452, 0.02829732152747859, 0.025934587342111293, 0.029631016902426262, 0.027359872172270986, 0.02937791402761103, 0.027989278280858277, 0.026901315863973194, 0.027444752354585985, 0.02685430338387413, 0.026763326473038807, 0.026439936969139297, 0.025491580043821117, 0.02509063553007522, 0.02534864856182218, 0.02554793727701934, 0.02591322575790784, 0.026183493225488907, 0.02578830636177859, 0.02543420697839967, 0.02633433592045436, 0.024244974055395732, 0.023803194461553434, 0.024623583000854172, 0.024928085537832434, 0.023538846911505658, 0.02294137908116145, 0.02375302698876946, 0.02455940826633577, 0.023963387947063427, 0.022682803633073137, 0.023220654359934444, 0.021527079506117222, 0.021871180916471864, 0.022402385353233214, 0.021560622815229673, 0.02245140124800684, 0.020778332079549752, 0.021016672376413092, 0.021247992262982317, 0.021180747365170026, 0.02069052805335511, 0.02120131293046172, 0.01950871615224165, 0.0206610169782804, 0.02024464229370622, 0.019715361891172435, 0.019387623099096037, 0.01959774247974891, 0.01900218210219574, 0.01822031762601224, 0.018002068804301684, 0.01844230473838454, 0.017751694507445157, 0.017199989542845004, 0.016804299287241073, 0.015602885482482341, 0.014801284046401419, 0.013611801114467376, 0.010508985985916684, 0.009290408808817095, 0.006665932157758561, 0.00544220256647856]"
