algorithm,version,coverage,metric
casanovo,5.0.0,"[6.5368449264278105e-06, 0.005026833748422986, 0.010053667496845973, 0.01508050124526896, 0.020100798148765517, 0.0251276318971885, 0.03015446564561149, 0.03518129939403448, 0.040201596297531034, 0.04522843004595402, 0.050255263794377, 0.055282097542799995, 0.06030239444629655, 0.06532922819471954, 0.07035606194314252, 0.0753828956915655, 0.08040319259506207, 0.08543002634348505, 0.09045686009190804, 0.0954771569954046, 0.10050399074382758, 0.10553082449225057, 0.11055765824067355, 0.11557795514417012, 0.1206047888925931, 0.1256316226410161, 0.13065845638943907, 0.13567875329293563, 0.1407055870413586, 0.1457324207897816, 0.1507592545382046, 0.15577955144170114, 0.16080638519012413, 0.16583321893854713, 0.17085351584204367, 0.17588034959046667, 0.18090718333888964, 0.18593401708731264, 0.1909543139908092, 0.19598114773923217, 0.20100798148765517, 0.20603481523607817, 0.2110551121395747, 0.2160819458879977, 0.22110877963642067, 0.22613561338484367, 0.23115591028834023, 0.2361827440367632, 0.2412095777851862, 0.24622987468868276, 0.25125670843710574, 0.25628354218552873, 0.26131037593395173, 0.26633067283744827, 0.27135750658587127, 0.27638434033429427, 0.2814111740827172, 0.2864314709862138, 0.2914583047346368, 0.29648513848305974, 0.30151197223148274, 0.30653226913497933, 0.3115591028834023, 0.31658593663182527, 0.32160623353532186, 0.3266330672837448, 0.3316599010321678, 0.3366867347805908, 0.34170703168408734, 0.34673386543251034, 0.35176069918093333, 0.35678753292935633, 0.36180782983285287, 0.36683466358127587, 0.37186149732969886, 0.3768883310781218, 0.3819086279816184, 0.3869354617300414, 0.39196229547846434, 0.39698259238196093, 0.40200942613038393, 0.40703625987880687, 0.41206309362722987, 0.41708339053072646, 0.4221102242791494, 0.4271370580275724, 0.4321638917759954, 0.43718418867949194, 0.44221102242791493, 0.44723785617633793, 0.45226468992476093, 0.45728498682825747, 0.46231182057668047, 0.46733865432510346, 0.4723589512286, 0.477385784977023, 0.482412618725446, 0.48743945247386894, 0.49245974937736553, 0.49748658312578853, 0.5025134168742115, 0.5075402506226345, 0.512560547526131, 0.5175873812745541, 0.522614215022977, 0.5276410487714, 0.5326613456748965, 0.5376881794233196, 0.5427150131717425, 0.5477353100752391, 0.5527621438236621, 0.557788977572085, 0.5628158113205081, 0.5678361082240047, 0.5728629419724276, 0.5778897757208505, 0.5829166094692736, 0.5879369063727701, 0.5929637401211931, 0.5979905738696161, 0.6030174076180391, 0.6080377045215356, 0.6130645382699587, 0.6180913720183816, 0.6231116689218782, 0.6281385026703011, 0.6331653364187242, 0.6381921701671471, 0.6432124670706437, 0.6482393008190667, 0.6532661345674896, 0.6582929683159127, 0.6633132652194093, 0.6683400989678322, 0.6733669327162551, 0.6783937664646782, 0.6834140633681747, 0.6884408971165977, 0.6934677308650207, 0.6984880277685173, 0.7035148615169402, 0.7085416952653633, 0.7135685290137862, 0.7185888259172828, 0.7236156596657057, 0.7286424934141288, 0.7336693271625517, 0.7386896240660483, 0.7437164578144713, 0.7487432915628942, 0.7537701253113173, 0.7587904222148139, 0.7638172559632368, 0.7688440897116597, 0.7738643866151563, 0.7788912203635793, 0.7839180541120023, 0.7889448878604253, 0.7939651847639219, 0.7989920185123448, 0.8040188522607679, 0.8090456860091908, 0.8140659829126874, 0.8190928166611103, 0.8241196504095334, 0.8291464841579563, 0.8341667810614529, 0.8391936148098759, 0.8442204485582988, 0.8492407454617954, 0.8542675792102183, 0.8592944129586414, 0.8643212467070643, 0.8693415436105609, 0.8743683773589839, 0.8793952111074069, 0.8844220448558299, 0.8894423417593265, 0.8944691755077494, 0.8994960092561725, 0.9045228430045954, 0.909543139908092, 0.9145699736565149, 0.919596807404938, 0.9246171043084345, 0.9296439380568575, 0.9346707718052805, 0.9396976055537034, 0.9447179024572, 0.9497447362056229, 0.954771569954046, 0.9597984037024689, 0.9648187006059655, 0.9698455343543885, 0.9748723681028115, 0.9798992018512345, 0.9849194987547311, 0.989946332503154, 0.9949731662515771, 1.0]","[0.022224933754103893, 0.024573835445204473, 0.025318315093018007, 0.026122937811929182, 0.028111379079978745, 0.03026656315943491, 0.0329896176870412, 0.03439416951403648, 0.036052677339901036, 0.03770449871770319, 0.03895413049761901, 0.03998985635779663, 0.04195212540445416, 0.04264383635025952, 0.04272029069133576, 0.0433217437503539, 0.043594039691183334, 0.044694268959866654, 0.045714423828954576, 0.04627501296290703, 0.046231024106284935, 0.045954861333745226, 0.04553146365951251, 0.04497011046609959, 0.045718505531093134, 0.04727117923555808, 0.04803502573970685, 0.04744350638901379, 0.04730279594976741, 0.04725368688037347, 0.04668298203124502, 0.04617942965161939, 0.04547246069169039, 0.04493345611853676, 0.0448696738688824, 0.04284488816956364, 0.04173916316312186, 0.04025751743820489, 0.040378421401739, 0.0400216295584301, 0.040376575053244955, 0.03991099346691647, 0.04015886370484707, 0.04064148196357388, 0.041906086141397306, 0.045005761499457564, 0.047397335174875044, 0.047819978228484064, 0.046025432540240344, 0.045420200553748305, 0.04492146022805677, 0.045425210196967214, 0.04494206891974649, 0.04573858369624147, 0.04438429313231521, 0.0452406937530755, 0.04601233984343292, 0.04713543266740354, 0.04831375383933668, 0.048732450982501785, 0.04747566814333674, 0.047157441927224986, 0.0481187464565576, 0.04770112944415542, 0.04820495754771911, 0.048638017736182704, 0.04830706456494333, 0.04882023590997838, 0.049314035878308904, 0.04785052823376112, 0.04777884710478433, 0.047478806141249504, 0.04877933268218301, 0.04915650298656682, 0.04961770460401261, 0.049310802331207534, 0.0501984273868184, 0.04869663871131856, 0.049359663025058245, 0.050143977094198516, 0.05106211763650703, 0.05089968371972156, 0.05204831224774109, 0.051439393986701, 0.05138093183767616, 0.050526193080705877, 0.05033654825845651, 0.05108156298607462, 0.04986292631002, 0.05093128596953224, 0.05239948226915015, 0.05318038760220515, 0.05353656545138795, 0.05239923981379509, 0.052816871908882915, 0.052951800499552414, 0.054666500136920856, 0.05472712034098201, 0.05561706987830316, 0.05571719030615607, 0.056553769414768335, 0.05797561640602915, 0.05872463589679357, 0.05753838900303265, 0.057123262504189316, 0.056416263806398644, 0.056841159435469094, 0.058315462214379866, 0.06026256094149996, 0.05988548760672465, 0.05936787841867827, 0.05845010040826082, 0.058627682996393905, 0.059711289242929635, 0.06012317755373098, 0.059423586469794995, 0.06023736458010648, 0.06126621206451604, 0.06375950353661326, 0.06525460274005557, 0.06503464719235776, 0.06516582609852929, 0.06630102793452201, 0.06516059774716197, 0.06515688469207224, 0.06708294496685993, 0.06742774250806481, 0.06757757881969795, 0.0667039965168546, 0.06782834647826833, 0.06889970586760327, 0.06882154425380733, 0.07004841757453222, 0.06896533364496651, 0.06859123637107865, 0.07283132757955724, 0.07409878894759542, 0.07482195624628946, 0.07430678753476486, 0.0743534506639737, 0.07538459809030001, 0.07629962298588687, 0.07829952115046049, 0.07946847658465825, 0.07901486630022517, 0.07993701111265715, 0.08052590576906957, 0.08190403513214561, 0.08299080574587561, 0.08696444798637507, 0.08498903553860844, 0.09043748537763323, 0.09171889920750603, 0.0948692032401077, 0.09313600308227471, 0.0950629402824052, 0.09360864936407043, 0.09264318232503253, 0.09649572142796232, 0.09849684822493532, 0.10114113693475023, 0.10158954448577669, 0.10322294553652263, 0.10348843421322758, 0.10437679848695522, 0.10681532975719697, 0.10841224674077016, 0.10856405008808061, 0.1086683233171575, 0.10881307593611751, 0.1091424624462189, 0.11114484416581465, 0.11350848404196166, 0.11620335229248747, 0.1170285339599679, 0.11889695495866451, 0.12133796697608847, 0.1259421007330615, 0.1287096185241776, 0.12959843291510065, 0.1265621905809297, 0.12538264353208564, 0.1269254355636794, 0.12882207022274167, 0.13186479870334802, 0.13246604861782668, 0.13443035164253733, 0.13694707319886704, 0.13716409003827074, 0.14168704516163563, 0.141778233462777, 0.14177171465308597, 0.1421593282209042, 0.14203725607250944, 0.1429400697913072, 0.14445895369744238, 0.150091145712372, 0.15901276024163324, 0.16724832064634412, 0.1826972806757387]"
adanovo,bm-1.0.0,"[5.516480485450283e-06, 0.005025513722245208, 0.010051027444490416, 0.015076541166735622, 0.02010205488898083, 0.025127568611226038, 0.030153082333471245, 0.03517859605571645, 0.04020410977796166, 0.045229623500206866, 0.050255137222452076, 0.055280650944697286, 0.06030616466694249, 0.0653316783891877, 0.07035167563094745, 0.07537718935319267, 0.08040270307543787, 0.08542821679768307, 0.09045373051992829, 0.0954792442421735, 0.1005047579644187, 0.10553027168666392, 0.11055578540890912, 0.11558129913115432, 0.12060681285339953, 0.12563232657564474, 0.13065784029788996, 0.1356778375396497, 0.1407033512618949, 0.14572886498414012, 0.15075437870638533, 0.15577989242863052, 0.16080540615087574, 0.16583091987312096, 0.17085643359536615, 0.17588194731761136, 0.18090746103985658, 0.18593297476210177, 0.190958488484347, 0.1959840022065922, 0.20100399944835196, 0.20602951317059717, 0.21105502689284236, 0.21608054061508758, 0.22110605433733277, 0.226131568059578, 0.2311570817818232, 0.2361825955040684, 0.2412081092263136, 0.24623362294855883, 0.251259136670804, 0.2562846503930492, 0.26131016411529445, 0.26633567783753964, 0.2713556750792994, 0.2763811888015446, 0.2814067025237898, 0.28643221624603504, 0.29145772996828023, 0.2964832436905254, 0.30150875741277067, 0.30653427113501586, 0.31155978485726105, 0.3165852985795063, 0.3216108123017515, 0.32663632602399667, 0.3316618397462419, 0.33668183698800164, 0.3417073507102469, 0.34673286443249207, 0.35175837815473726, 0.3567838918769825, 0.3618094055992277, 0.3668349193214729, 0.37186043304371813, 0.3768859467659633, 0.3819114604882085, 0.38693697421045375, 0.39196248793269894, 0.39698800165494413, 0.4020079988967039, 0.4070335126189491, 0.41205902634119435, 0.41708454006343954, 0.4221100537856847, 0.4271355675079299, 0.43216108123017516, 0.43718659495242035, 0.44221210867466554, 0.4472376223969108, 0.452263136119156, 0.45728864984140116, 0.4623141635636464, 0.46733416080540613, 0.4723596745276514, 0.47738518824989656, 0.48241070197214175, 0.487436215694387, 0.4924617294166322, 0.4974872431388774, 0.5025127568611226, 0.5075382705833678, 0.512563784305613, 0.5175892980278582, 0.5226148117501034, 0.5276403254723486, 0.5326658391945939, 0.5376858364363536, 0.5427113501585988, 0.547736863880844, 0.5527623776030892, 0.5577878913253345, 0.5628134050475796, 0.5678389187698248, 0.5728644324920701, 0.5778899462143152, 0.5829154599365605, 0.5879409736588057, 0.5929664873810508, 0.5979920011032961, 0.6030119983450558, 0.6080375120673011, 0.6130630257895463, 0.6180885395117914, 0.6231140532340367, 0.6281395669562819, 0.6331650806785271, 0.6381905944007723, 0.6432161081230175, 0.6482416218452627, 0.6532671355675079, 0.6582926492897532, 0.6633181630119983, 0.6683381602537581, 0.6733636739760033, 0.6783891876982485, 0.6834147014204938, 0.6884402151427389, 0.6934657288649841, 0.6984912425872294, 0.7035167563094745, 0.7085422700317198, 0.713567783753965, 0.7185932974762101, 0.7236188111984554, 0.7286443249207006, 0.7336643221624604, 0.7386898358847056, 0.7437153496069507, 0.748740863329196, 0.7537663770514412, 0.7587918907736864, 0.7638174044959316, 0.7688429182181769, 0.773868431940422, 0.7788939456626672, 0.7839194593849125, 0.7889449731071576, 0.7939704868294029, 0.7989960005516481, 0.8040159977934078, 0.8090415115156531, 0.8140670252378982, 0.8190925389601434, 0.8241180526823887, 0.8291435664046338, 0.8341690801268791, 0.8391945938491242, 0.8442201075713694, 0.8492456212936147, 0.8542711350158598, 0.8592966487381051, 0.8643221624603503, 0.86934215970211, 0.8743676734243553, 0.8793931871466004, 0.8844187008688457, 0.8894442145910909, 0.894469728313336, 0.8994952420355813, 0.9045207557578265, 0.9095462694800717, 0.9145717832023169, 0.9195972969245622, 0.9246228106468073, 0.9296483243690525, 0.9346683216108123, 0.9396938353330575, 0.9447193490553027, 0.9497448627775479, 0.9547703764997931, 0.9597958902220384, 0.9648214039442835, 0.9698469176665288, 0.974872431388774, 0.9798979451110191, 0.9849234588332644, 0.9899489725555096, 0.9949744862777548, 1.0]","[0.03724456929120605, 0.030346076124587375, 0.03320425835439723, 0.036229092489299786, 0.03698520764715293, 0.03708304507563165, 0.03810180419585619, 0.04015921567704073, 0.04154189223452632, 0.04221130267558877, 0.04218503804578436, 0.04109814005215458, 0.04253012750038562, 0.04448574996588641, 0.043826191368971736, 0.044158325301962634, 0.045801610441814744, 0.0457165115265876, 0.04585580361937458, 0.04372925173952568, 0.04151216828705385, 0.03987014817172993, 0.03883780294115113, 0.03780080250306221, 0.03716354054676184, 0.03677662658931061, 0.03632811833777312, 0.03638843205206656, 0.037575846461431, 0.03833282602749225, 0.0380916315842873, 0.03862694176569213, 0.040933405677932494, 0.043017951883517695, 0.044397651773019145, 0.044824030257430765, 0.04314381143034475, 0.04169008038212575, 0.041472822339205406, 0.04205850838435808, 0.04438424772312243, 0.04567127393429926, 0.04485969212969042, 0.04378068207415242, 0.04469088214665823, 0.04670772061125836, 0.04738313488326222, 0.04881018916987047, 0.051184279914034805, 0.05209135081180917, 0.053320152676130356, 0.055289381047568475, 0.057481306105127944, 0.05869981428739457, 0.05862180434667019, 0.059095178189714256, 0.06025625523823231, 0.06521524588761443, 0.06653015688665045, 0.07031351529709852, 0.072027170798298, 0.07250610671191135, 0.0747547138725913, 0.07401458139868448, 0.07183713593803309, 0.0736690601717625, 0.07503990336438399, 0.07722317284821338, 0.08019568882098924, 0.08301608716359088, 0.08735294129096627, 0.09107017843085152, 0.09082792064496005, 0.09172369272116757, 0.09246246268475675, 0.09196458391702808, 0.09081800614135718, 0.09303811327904248, 0.09461518829535909, 0.09439016242380796, 0.09400542023733818, 0.09817224994999953, 0.10227702707776062, 0.10248396641513041, 0.10335545924275485, 0.10453140872254033, 0.1037135439646279, 0.10120072704134683, 0.10290072587219601, 0.10652575744437887, 0.11392266292211228, 0.11619714378603452, 0.11881750274286867, 0.11806099766321015, 0.11626227511227565, 0.11642795256685512, 0.12010583802411881, 0.12696300854409454, 0.13036090300728148, 0.1308488813751371, 0.13195539436192616, 0.1331917029192896, 0.1320814917673036, 0.1318777466126178, 0.13487118260368913, 0.13723575143267436, 0.13835250188081324, 0.139613881056978, 0.14905765750166827, 0.15167099776903478, 0.14726331663929249, 0.1479089691810473, 0.15072576983469618, 0.15609146227645715, 0.15823948076383496, 0.16407654508810218, 0.16932874460173497, 0.17407953628220402, 0.18020767617569255, 0.18932252817704387, 0.1930678868498758, 0.20305605366532367, 0.2233506038767179, 0.2550259422862824, 0.28687723970582957, 0.2548935893618467, 0.15777227635538063, 0.08363724097563355, 0.08892437939284825, 0.09449960339025734, 0.0957089325764612, 0.09679269733485033, 0.09757849661898166, 0.1038369930030135, 0.10624755265425148, 0.10767839769168568, 0.106624957177764, 0.10639475292406818, 0.10757585549518449, 0.10541819924016907, 0.10699241176102614, 0.10587697017018302, 0.09937114826112597, 0.10250568831311788, 0.10647411693107345, 0.10468343254617507, 0.10628734131260807, 0.10943558346645302, 0.10925077670105363, 0.1091766930558, 0.11142965209949623, 0.11245640562092483, 0.11191855027301417, 0.11286104621036366, 0.11331933394173427, 0.11337778863092551, 0.11546022617947836, 0.11845767727315673, 0.1209650412428172, 0.12156172477741392, 0.12108587685133063, 0.12399233398570901, 0.12867145776278066, 0.1292937422735408, 0.12933733529151523, 0.13393326699403485, 0.13946226246936969, 0.13739116912174001, 0.13727200797136802, 0.14070227680110958, 0.1424698988837561, 0.1457893263772852, 0.15139300525096627, 0.15386269087067744, 0.15386894469100468, 0.1550029673262285, 0.15578124996108825, 0.16027896125722557, 0.16742075224705016, 0.16967562458116675, 0.17594093023961901, 0.18237716769512785, 0.18928748768406234, 0.18734315126024131, 0.1889234861446084, 0.18949969881696738, 0.1917012830118812, 0.20184232543326386, 0.20679511840991197, 0.2153479172449277, 0.22378544723031663, 0.23564000949343142, 0.24356959844460177, 0.25865942850542956, 0.27488676980721627, 0.28617309489563475, 0.283244555229458, 0.2912969406220935, 0.30053075546895947, 0.3503690722366435]"
biatNovo-DDA,bm-1.0.0,"[5.453454763592736e-06, 0.005028085292032502, 0.010050717129301412, 0.015078802421333914, 0.020101434258602825, 0.02512951955063533, 0.03015215138790424, 0.03518023667993674, 0.04020286851720565, 0.04523095380923815, 0.05025358564650706, 0.05527621748377597, 0.06030430277580848, 0.06532693461307738, 0.07035501990510988, 0.0753776517423788, 0.0804057370344113, 0.0854283688716802, 0.09045645416371272, 0.09547908600098162, 0.10050717129301412, 0.10552980313028304, 0.11055243496755195, 0.11558052025958444, 0.12060315209685335, 0.12563123738888585, 0.13065386922615477, 0.13568195451818726, 0.14070458635545618, 0.14573267164748868, 0.1507553034847576, 0.1557833887767901, 0.16080602061405902, 0.1658286524513279, 0.1708567377433604, 0.17587936958062933, 0.18090745487266183, 0.18593008670993075, 0.19095817200196324, 0.19598080383923216, 0.20100888913126466, 0.20603152096853355, 0.21105415280580248, 0.21608223809783497, 0.2211048699351039, 0.2261329552271364, 0.2311555870644053, 0.2361836723564378, 0.2412063041937067, 0.24623438948573922, 0.25125702132300815, 0.2562851066150406, 0.26130773845230953, 0.26633037028957846, 0.2713584555816109, 0.27638108741887984, 0.28140917271091237, 0.2864318045481813, 0.29145988984021376, 0.2964825216774827, 0.3015106069695152, 0.3065332388067841, 0.3115613240988166, 0.3165839559360855, 0.32160658777335444, 0.3266346730653869, 0.3316573049026558, 0.33668539019468835, 0.34170802203195727, 0.34673610732398974, 0.35175873916125866, 0.3567868244532912, 0.36180945629056005, 0.3668375415825926, 0.3718601734198615, 0.3768828052571304, 0.3819108905491629, 0.3869335223864318, 0.39196160767846433, 0.3969842395157332, 0.4020123248077657, 0.40703495664503464, 0.4120630419370671, 0.41708567377433603, 0.42210830561160495, 0.4271363909036375, 0.43215902274090634, 0.43718710803293886, 0.4422097398702078, 0.44723782516224025, 0.4522604569995092, 0.4572885422915417, 0.4623111741288106, 0.4673392594208431, 0.472361891258112, 0.47738452309538093, 0.4824126083874134, 0.4874352402246823, 0.49246332551671484, 0.49748595735398377, 0.5025140426460163, 0.5075366744832852, 0.5125647597753177, 0.5175873916125866, 0.5226154769046191, 0.527638108741888, 0.5326607405791569, 0.5376888258711894, 0.5427114577084583, 0.5477395430004908, 0.5527621748377597, 0.5577902601297923, 0.5628128919670611, 0.5678409772590937, 0.5728636090963626, 0.577891694388395, 0.582914326225664, 0.5879369580629329, 0.5929650433549654, 0.5979876751922343, 0.6030157604842667, 0.6080383923215357, 0.6130664776135683, 0.6180891094508371, 0.6231171947428696, 0.6281398265801386, 0.6331624584174075, 0.63819054370944, 0.6432131755467089, 0.6482412608387413, 0.6532638926760103, 0.6582919779680427, 0.6633146098053117, 0.6683426950973441, 0.673365326934613, 0.6783934122266456, 0.6834160440639145, 0.6884386759011834, 0.6934667611932159, 0.6984893930304849, 0.7035174783225173, 0.7085401101597862, 0.7135681954518187, 0.7185908272890876, 0.7236189125811201, 0.728641544418389, 0.7336696297104216, 0.7386922615476904, 0.7437148933849593, 0.7487429786769919, 0.7537656105142608, 0.7587936958062933, 0.7638163276435622, 0.7688444129355947, 0.7738670447728636, 0.7788951300648961, 0.783917761902165, 0.7889458471941975, 0.7939684790314664, 0.7989911108687353, 0.8040191961607679, 0.8090418279980368, 0.8140699132900693, 0.8190925451273382, 0.8241206304193707, 0.8291432622566396, 0.8341713475486721, 0.839193979385941, 0.8442166112232099, 0.8492446965152424, 0.8542673283525113, 0.8592954136445439, 0.8643180454818127, 0.8693461307738453, 0.8743687626111142, 0.8793968479031467, 0.8844194797404156, 0.889447565032448, 0.894470196869717, 0.8994928287069859, 0.9045209139990184, 0.9095435458362873, 0.9145716311283197, 0.9195942629655887, 0.9246223482576212, 0.9296449800948902, 0.9346730653869226, 0.9396956972241916, 0.944723782516224, 0.9497464143534929, 0.9547690461907619, 0.9597971314827943, 0.9648197633200633, 0.9698478486120957, 0.9748704804493646, 0.9798985657413972, 0.984921197578666, 0.9899492828706986, 0.9949719147079675, 1.0]","[0.03045869789089424, 0.02641029826181836, 0.025726568662832336, 0.02667994952245415, 0.028858638227208057, 0.02989906976557804, 0.0315586755561721, 0.0327054054094986, 0.03234325009144655, 0.03187055712584411, 0.0314198828073013, 0.03193807086279448, 0.03243938558728927, 0.0343190633540995, 0.03577492090525314, 0.03555819472587057, 0.03456801026242218, 0.03453204478987949, 0.03595709160881646, 0.03540287711070583, 0.03453337575589671, 0.03397457905865024, 0.03449498648488546, 0.03538176735441921, 0.03586854077772607, 0.03617714327415554, 0.03686849232326453, 0.036795202736463056, 0.03571829604507469, 0.033768462068901633, 0.03273749971440393, 0.032908655387300166, 0.03180353751050986, 0.03256795984482196, 0.03544702776766012, 0.03757706915746312, 0.03927344104871894, 0.04002660520256246, 0.042358314180199086, 0.0475160568653368, 0.05218320314734506, 0.05599729590629627, 0.05977943719287986, 0.062153418219854296, 0.06494930909967148, 0.0699991267458767, 0.07483914161055598, 0.08022705297897981, 0.08337171871828902, 0.08547995712431963, 0.088847761421643, 0.09191510228285137, 0.0946327977844372, 0.09891409325869302, 0.09978369025584735, 0.09988765556143607, 0.10011783068606878, 0.10317070387277319, 0.10480876362084657, 0.10332638034029154, 0.10624853096883352, 0.1119199089095993, 0.11606609645893992, 0.1139923426471373, 0.1125743173223577, 0.11442069052397848, 0.11744640438182857, 0.11408286942246812, 0.1193130487382657, 0.1237997744693382, 0.12575463470109588, 0.1258247809350073, 0.12495417249155946, 0.12398996209281947, 0.1265734133074271, 0.13116159179729028, 0.13505854045794913, 0.1335303611312054, 0.13118947169917378, 0.13375059220808433, 0.1342225592231251, 0.13547598535019675, 0.1363773131590229, 0.14121790898190967, 0.13995758473929157, 0.1385543863098671, 0.1407257273949098, 0.14572211030256493, 0.14312038592955714, 0.13562687840568974, 0.1367886935336069, 0.14545905638116874, 0.14976628304555664, 0.14869933857593137, 0.14781561524367615, 0.14567541515830845, 0.14668458426417547, 0.14644209568598796, 0.1485014703809644, 0.1533543210664135, 0.15632243861926484, 0.15990879956681442, 0.16030363657353308, 0.15942267552208306, 0.15945378417672446, 0.15864192310501163, 0.16148453503659027, 0.16562972038186086, 0.16683859543247156, 0.16920822786302475, 0.17143437660886576, 0.16674877003347333, 0.163062962337176, 0.1689544282228158, 0.16597182128212035, 0.16668961609380362, 0.17145526157757804, 0.16831685591061657, 0.16674073081581614, 0.1694809744546202, 0.16592145627575997, 0.17171626291858502, 0.17684947908714055, 0.16907334303136567, 0.16901449684547182, 0.1747853611368291, 0.17799159779822027, 0.17609044056463197, 0.17262329969432377, 0.17025040539394032, 0.17233713846065646, 0.1761819995831399, 0.17543577586858533, 0.17554118066039828, 0.17632687926178364, 0.17913720652947757, 0.1785865443739362, 0.18043495401068266, 0.17741405282261255, 0.1740640304264287, 0.17321362976676133, 0.1750722903779753, 0.17351415373387732, 0.17853894633457287, 0.1766742185466919, 0.17705596682500882, 0.18904546390251697, 0.19146461899498063, 0.18424781177694124, 0.18372635365555812, 0.1800406137227133, 0.17383544430400955, 0.17115362898666597, 0.17242471030183856, 0.16614504221256773, 0.16346146859211685, 0.1622261037727661, 0.16805052222218467, 0.16963964517043084, 0.16825267808708622, 0.17508333228606532, 0.17812915478639166, 0.1794779061607391, 0.1894132930575217, 0.19183632895482639, 0.19512362779052705, 0.19418184485278475, 0.19605255368553004, 0.19930363766882758, 0.20372572524869476, 0.2104992464350499, 0.2167496324534448, 0.21903703115303103, 0.2167029282317836, 0.22108952011348826, 0.22265130784378784, 0.22289365119198506, 0.227510497608904, 0.23255507101411627, 0.23592797044018587, 0.23212366871175336, 0.22489942131912471, 0.2268360841329428, 0.22663681176194073, 0.2286455104084995, 0.23505606499528803, 0.23843255324847284, 0.235918401193572, 0.23857220195021758, 0.2390720478798872, 0.24987733405992124, 0.2558985984372868, 0.2521320317428036, 0.25605114477561275, 0.2618726858379916, 0.2646563397155712, 0.26411690823731954, 0.2606554290238292, 0.26074556385642217, 0.26989589187468266]"
