algorithm,version,coverage,metric,auc
casanovo,5.0.0,"[0.00026518164942985947, 0.00503845133916733, 0.01007690267833466, 0.015115354017501989, 0.02015380535666932, 0.02519225669583665, 0.030230708035003977, 0.035269159374171306, 0.04030761071333864, 0.045346062052505964, 0.0503845133916733, 0.05542296473084063, 0.060461416070007955, 0.06549986740917528, 0.07053831874834261, 0.07557677008750995, 0.08061522142667728, 0.08565367276584461, 0.09069212410501193, 0.0954653937947494, 0.10050384513391673, 0.10554229647308407, 0.1105807478122514, 0.11561919915141872, 0.12065765049058605, 0.12569610182975338, 0.13073455316892071, 0.13577300450808805, 0.14081145584725538, 0.1458499071864227, 0.15088835852559002, 0.15592680986475735, 0.16096526120392468, 0.166003712543092, 0.17104216388225935, 0.17608061522142668, 0.181119066560594, 0.18589233625033147, 0.1909307875894988, 0.19596923892866613, 0.20100769026783347, 0.2060461416070008, 0.21108459294616813, 0.21612304428533546, 0.2211614956245028, 0.2261999469636701, 0.23123839830283743, 0.23627684964200477, 0.2413153009811721, 0.24635375232033943, 0.25139220365950676, 0.25643065499867407, 0.26146910633784143, 0.26650755767700873, 0.2715460090161761, 0.27631927870591355, 0.28135773004508086, 0.2863961813842482, 0.2914346327234155, 0.2964730840625829, 0.3015115354017502, 0.30654998674091755, 0.31158843808008485, 0.3166268894192522, 0.3216653407584195, 0.3267037920975868, 0.3317422434367542, 0.3367806947759215, 0.34181914611508885, 0.34685759745425615, 0.3518960487934235, 0.3569345001325908, 0.3619729514717582, 0.36674622116149563, 0.37178467250066294, 0.3768231238398303, 0.3818615751789976, 0.38690002651816496, 0.39193847785733227, 0.39697692919649963, 0.40201538053566693, 0.40705383187483424, 0.4120922832140016, 0.4171307345531689, 0.42216918589233626, 0.42720763723150357, 0.4322460885706709, 0.43728453990983823, 0.4423229912490056, 0.4473614425881729, 0.4523998939273402, 0.4571731636170777, 0.462211614956245, 0.4672500662954124, 0.4722885176345797, 0.477326968973747, 0.48236542031291435, 0.48740387165208165, 0.492442322991249, 0.4974807743304163, 0.5025192256695836, 0.507557677008751, 0.5125961283479183, 0.5176345796870857, 0.522673031026253, 0.5277114823654203, 0.5327499337045877, 0.5377883850437549, 0.5428268363829223, 0.5476001060726597, 0.5526385574118271, 0.5576770087509945, 0.5627154600901617, 0.5677539114293291, 0.5727923627684964, 0.5778308141076638, 0.582869265446831, 0.5879077167859984, 0.5929461681251658, 0.5979846194643331, 0.6030230708035004, 0.6080615221426677, 0.6130999734818351, 0.6181384248210023, 0.6231768761601697, 0.6282153274993371, 0.6332537788385044, 0.6380270485282419, 0.6430654998674091, 0.6481039512065765, 0.6531424025457438, 0.6581808538849112, 0.6632193052240785, 0.6682577565632458, 0.6732962079024132, 0.6783346592415804, 0.6833731105807478, 0.6884115619199151, 0.6934500132590825, 0.6984884645982498, 0.7035269159374171, 0.7085653672765845, 0.7136038186157518, 0.7186422699549191, 0.7236807212940864, 0.7284539909838239, 0.7334924423229913, 0.7385308936621586, 0.7435693450013259, 0.7486077963404932, 0.7536462476796606, 0.7586846990188278, 0.7637231503579952, 0.7687616016971626, 0.7738000530363299, 0.7788385043754972, 0.7838769557146645, 0.7889154070538319, 0.7939538583929993, 0.7989923097321665, 0.8040307610713339, 0.8090692124105012, 0.8141076637496685, 0.818880933439406, 0.8239193847785733, 0.8289578361177407, 0.833996287456908, 0.8390347387960753, 0.8440731901352426, 0.84911164147441, 0.8541500928135773, 0.8591885441527446, 0.864226995491912, 0.8692654468310793, 0.8743038981702467, 0.8793423495094139, 0.8843808008485813, 0.8894192521877486, 0.8944577035269159, 0.8994961548660833, 0.9045346062052506, 0.9093078758949881, 0.9143463272341554, 0.9193847785733227, 0.92442322991249, 0.9294616812516574, 0.9345001325908248, 0.939538583929992, 0.9445770352691594, 0.9496154866083267, 0.954653937947494, 0.9596923892866613, 0.9647308406258287, 0.9697692919649961, 0.9748077433041633, 0.9798461946433307, 0.984884645982498, 0.9899230973216654, 0.9949615486608326, 1.0]","[1.0, 0.8947368421052632, 0.9210526315789473, 0.9298245614035088, 0.9210526315789473, 0.9157894736842105, 0.9035087719298246, 0.9022556390977443, 0.8947368421052632, 0.8888888888888888, 0.8842105263157894, 0.8851674641148325, 0.881578947368421, 0.8744939271255061, 0.8834586466165414, 0.887719298245614, 0.8881578947368421, 0.891640866873065, 0.8888888888888888, 0.8833333333333333, 0.8812664907651715, 0.8819095477386935, 0.8848920863309353, 0.8876146788990825, 0.8879120879120879, 0.8881856540084389, 0.8864097363083164, 0.88671875, 0.8870056497175142, 0.8836363636363637, 0.8822495606326889, 0.8826530612244898, 0.8846787479406919, 0.8865814696485623, 0.8868217054263566, 0.8855421686746988, 0.8872620790629575, 0.8873038516405135, 0.8861111111111111, 0.8863328822733424, 0.8839050131926122, 0.8854568854568855, 0.885678391959799, 0.8846625766871166, 0.8860911270983214, 0.8851113716295428, 0.8864678899082569, 0.8832772166105499, 0.8835164835164835, 0.883745963401507, 0.8818565400843882, 0.8831437435367114, 0.8823529411764706, 0.881592039800995, 0.8837890625, 0.8829174664107485, 0.883129123468426, 0.8842592592592593, 0.8853503184713376, 0.8846153846153846, 0.8839050131926122, 0.8823529411764706, 0.8842553191489362, 0.8860971524288107, 0.8870568837592745, 0.8871753246753247, 0.8880895283772982, 0.8866141732283465, 0.8844065166795966, 0.8853211009174312, 0.8809344385832706, 0.8803863298662704, 0.8783882783882784, 0.8792480115690527, 0.87660485021398, 0.8775510204081632, 0.8763888888888889, 0.8752570253598355, 0.874830852503383, 0.8750835003340013, 0.8720316622691293, 0.8703583061889251, 0.868082368082368, 0.8652256834075016, 0.8630653266331658, 0.8609559279950342, 0.8613496932515338, 0.8605215281989085, 0.8591127098321343, 0.8565500889152341, 0.8522860492379836, 0.8491879350348028, 0.8450946643717728, 0.8422247446083996, 0.8388545760808535, 0.8344444444444444, 0.8317757009345794, 0.8269858541893362, 0.823371028540657, 0.8214285714285714, 0.8195250659630607, 0.8176593521421107, 0.8142783238489395, 0.8119877049180327, 0.808726534753932, 0.8055276381909547, 0.8048780487804879, 0.8012820512820513, 0.7982413287738154, 0.7932203389830509, 0.789827255278311, 0.7860199714693296, 0.7841658812441094, 0.7800093414292387, 0.7787037037037037, 0.7746672785681505, 0.7707006369426752, 0.7663509246729815, 0.7625223613595706, 0.7574279379157428, 0.7550571679859279, 0.7518534670737026, 0.7491349480968859, 0.7443157443157443, 0.7412765957446809, 0.7365977205571971, 0.7328308207705193, 0.729426433915212, 0.7245360824742269, 0.720949263502455, 0.7161997563946407, 0.7119258662369057, 0.7093162734906038, 0.7063492063492064, 0.7026388341866877, 0.7001563721657545, 0.6969344198680636, 0.6929892141756548, 0.6891013384321224, 0.686408504176158, 0.6830003769317754, 0.6803892215568862, 0.6767001114827201, 0.6749077490774907, 0.6716746060828143, 0.6680014561339643, 0.6648590021691974, 0.6610412926391382, 0.6579885877318117, 0.6546227417640808, 0.6509500351864884, 0.6480251660258651, 0.6447916666666667, 0.6416005519144533, 0.6387936943111721, 0.6353421859039836, 0.631935047361299, 0.6285714285714286, 0.625250501002004, 0.62163956189844, 0.6184036939313984, 0.6148803670927565, 0.611400651465798, 0.6088082901554405, 0.6060508529127776, 0.6026871401151631, 0.5990461049284579, 0.5957648546144121, 0.592836946277097, 0.589943785134291, 0.5864638311083514, 0.5833333333333334, 0.5799324946302546, 0.5771812080536913, 0.5741583257506825, 0.5711700844390832, 0.5679160419790105, 0.5646988670244484, 0.5618144085383932, 0.5589622641509434, 0.5561418938727646, 0.5532225138524351, 0.5504640371229699, 0.5477357946351312, 0.544750430292599, 0.5417974322396576, 0.5391600454029511, 0.53655094552639, 0.5339696799550814, 0.5314158056408824, 0.5288888888888889, 0.5261121856866537, 0.5233644859813084, 0.5211922340716434, 0.5184983677910773, 0.5161028416779432, 0.5134625740441573, 0.5111170640235735, 0.5085287846481876, 0.5059665871121718]",0.7683257101636205
adanovo,bm-1.0.0,"[0.00023342670401493932, 0.005135387488328665, 0.01027077497665733, 0.015172735760971055, 0.02030812324929972, 0.025210084033613446, 0.03034547152194211, 0.035247432306255835, 0.0403828197945845, 0.045284780578898225, 0.05042016806722689, 0.055322128851540614, 0.06045751633986928, 0.06535947712418301, 0.07049486461251167, 0.07539682539682539, 0.08053221288515407, 0.08543417366946779, 0.09056956115779645, 0.09547152194211017, 0.10060690943043885, 0.10550887021475257, 0.11064425770308123, 0.1157796451914099, 0.12068160597572362, 0.12581699346405228, 0.13071895424836602, 0.13585434173669467, 0.1407563025210084, 0.14589169000933708, 0.15079365079365079, 0.15592903828197946, 0.1608309990662932, 0.16596638655462184, 0.17086834733893558, 0.17600373482726425, 0.18090569561157796, 0.18604108309990663, 0.19094304388422034, 0.19607843137254902, 0.20098039215686275, 0.2061157796451914, 0.21101774042950514, 0.2161531279178338, 0.22105508870214752, 0.2261904761904762, 0.23132586367880487, 0.23622782446311857, 0.24136321195144725, 0.24626517273576098, 0.25140056022408963, 0.25630252100840334, 0.26143790849673204, 0.26633986928104575, 0.2714752567693744, 0.27637721755368816, 0.2815126050420168, 0.2864145658263305, 0.2915499533146592, 0.2964519140989729, 0.30158730158730157, 0.30648926237161533, 0.311624649859944, 0.3165266106442577, 0.3216619981325864, 0.3265639589169001, 0.33169934640522875, 0.33683473389355745, 0.34173669467787116, 0.3468720821661998, 0.35177404295051357, 0.3569094304388422, 0.3618113912231559, 0.36694677871148457, 0.37184873949579833, 0.376984126984127, 0.3818860877684407, 0.3870214752567694, 0.3919234360410831, 0.39705882352941174, 0.4019607843137255, 0.40709617180205415, 0.41199813258636786, 0.41713352007469656, 0.42203548085901027, 0.4271708683473389, 0.4320728291316527, 0.4372082166199813, 0.44211017740429503, 0.44724556489262374, 0.4523809523809524, 0.4572829131652661, 0.4624183006535948, 0.4673202614379085, 0.47245564892623715, 0.4773576097105509, 0.48249299719887956, 0.48739495798319327, 0.49253034547152197, 0.4974323062558357, 0.5025676937441643, 0.507469654528478, 0.5126050420168067, 0.5175070028011205, 0.5226423902894491, 0.5275443510737629, 0.5326797385620915, 0.5375816993464052, 0.5427170868347339, 0.5476190476190477, 0.5527544351073763, 0.557889822595705, 0.5627917833800187, 0.5679271708683473, 0.572829131652661, 0.5779645191409897, 0.5828664799253035, 0.5880018674136321, 0.5929038281979458, 0.5980392156862745, 0.6029411764705882, 0.6080765639589168, 0.6129785247432307, 0.6181139122315593, 0.623015873015873, 0.6281512605042017, 0.6330532212885154, 0.638188608776844, 0.6430905695611578, 0.6482259570494865, 0.6531279178338002, 0.6582633053221288, 0.6631652661064426, 0.6683006535947712, 0.6734360410831, 0.6783380018674137, 0.6834733893557423, 0.688375350140056, 0.6935107376283847, 0.6984126984126984, 0.7035480859010271, 0.7084500466853408, 0.7135854341736695, 0.7184873949579832, 0.7236227824463118, 0.7285247432306255, 0.7336601307189542, 0.738562091503268, 0.7436974789915967, 0.7485994397759104, 0.753734827264239, 0.7586367880485527, 0.7637721755368814, 0.7686741363211952, 0.7738095238095238, 0.7789449112978525, 0.7838468720821662, 0.7889822595704948, 0.7938842203548085, 0.7990196078431373, 0.803921568627451, 0.8090569561157797, 0.8139589169000934, 0.819094304388422, 0.8239962651727357, 0.8291316526610645, 0.8340336134453782, 0.8391690009337068, 0.8440709617180205, 0.8492063492063492, 0.8541083099906629, 0.8592436974789915, 0.8641456582633054, 0.869281045751634, 0.8741830065359477, 0.8793183940242764, 0.8842203548085901, 0.8893557422969187, 0.8944911297852475, 0.8993930905695612, 0.9045284780578898, 0.9094304388422035, 0.9145658263305322, 0.9194677871148459, 0.9246031746031746, 0.9295051353874884, 0.934640522875817, 0.9395424836601307, 0.9446778711484594, 0.9495798319327731, 0.9547152194211018, 0.9596171802054155, 0.9647525676937442, 0.9696545284780579, 0.9747899159663865, 0.9796918767507002, 0.984827264239029, 0.9897292250233427, 0.9948646125116714, 1.0]","[1.0, 1.0, 0.9545454545454546, 0.9384615384615385, 0.8735632183908046, 0.75, 0.7461538461538462, 0.7218543046357616, 0.6358381502890174, 0.5979381443298969, 0.5648148148148148, 0.5485232067510548, 0.5405405405405406, 0.5428571428571428, 0.5364238410596026, 0.544891640866873, 0.5304347826086957, 0.5081967213114754, 0.49226804123711343, 0.4718826405867971, 0.4756380510440835, 0.4668141592920354, 0.47468354430379744, 0.4637096774193548, 0.4584139264990329, 0.4619666048237477, 0.4517857142857143, 0.44673539518900346, 0.43283582089552236, 0.4272, 0.413312693498452, 0.41467065868263475, 0.40783744557329465, 0.3980309423347398, 0.39207650273224043, 0.38992042440318303, 0.38064516129032255, 0.3751568381430364, 0.3691931540342298, 0.36428571428571427, 0.3600464576074332, 0.35447338618346547, 0.3506637168141593, 0.3466522678185745, 0.34213305174234426, 0.34055727554179566, 0.33703329969727547, 0.33201581027667987, 0.3317214700193424, 0.3298578199052133, 0.3231197771587744, 0.3214936247723133, 0.31875, 0.31814198071866784, 0.31556319862424764, 0.3141891891891892, 0.31343283582089554, 0.30969845150774244, 0.3050440352281825, 0.30078740157480316, 0.2995356037151703, 0.2977913175932978, 0.29363295880149815, 0.29056047197640117, 0.28737300435413643, 0.28377412437455324, 0.28149190710767064, 0.27927927927927926, 0.2766393442622951, 0.27388963660834453, 0.2707365627073656, 0.2674950948332243, 0.2651612903225806, 0.2633587786259542, 0.26114249843063403, 0.26006191950464397, 0.25794621026894865, 0.25814234016887816, 0.2549136390708755, 0.25396825396825395, 0.25203252032520324, 0.24942660550458715, 0.2470254957507082, 0.24622271964185785, 0.24391592920353983, 0.24262295081967214, 0.2404105888708806, 0.2386545648691938, 0.23706441393875397, 0.23538622129436326, 0.23374613003095976, 0.23226135783563043, 0.23018677435638565, 0.22877122877122877, 0.2267786561264822, 0.2278728606356968, 0.22641509433962265, 0.22557471264367815, 0.2241706161137441, 0.22290004692632567, 0.2206223873664654, 0.22125114995400183, 0.21948998178506376, 0.2183130356337393, 0.2170611880303707, 0.2168141592920354, 0.21691498685363717, 0.21580547112462006, 0.21548387096774194, 0.21483375959079284, 0.21368243243243243, 0.2125523012552301, 0.21070095396101202, 0.2096177558569667, 0.2078239608801956, 0.20638126009693053, 0.20504605526631958, 0.20444620881302103, 0.20275590551181102, 0.20140515222482436, 0.1997677119628339, 0.19884836852207294, 0.19801980198019803, 0.19750755287009064, 0.1967028849756463, 0.1958379784466741, 0.19505899705014748, 0.19458668617410388, 0.19346642468239564, 0.19337414476053294, 0.19335239456754824, 0.19290780141843972, 0.19288982752551917, 0.19280475026196298, 0.19202772963604853, 0.1916724019270475, 0.1915983606557377, 0.19159036961681927, 0.19084483338943117, 0.18983957219251338, 0.18911745189117452, 0.18879736408566722, 0.18842001962708538, 0.18745938921377517, 0.1870967741935484, 0.1861582826017302, 0.18580973592109448, 0.18584070796460178, 0.1854990583804143, 0.18521983161833488, 0.18488696190771137, 0.1849230769230769, 0.18429095354523228, 0.18372304889158822, 0.18340874811463045, 0.1824992508240935, 0.18195354377605719, 0.18136094674556213, 0.18112319905910026, 0.17995910020449898, 0.18089430894308944, 0.18032313906520483, 0.18095784341841123, 0.18039327443716158, 0.18073654390934843, 0.18018018018018017, 0.1794010635320459, 0.17858136300417246, 0.17809734513274336, 0.17811984606926884, 0.1779174637879202, 0.1773974463461016, 0.17693138843868178, 0.17669172932330826, 0.17650200267022698, 0.1765330501725511, 0.17634635691657866, 0.17611548556430445, 0.1761482254697286, 0.17674539320010382, 0.1767741935483871, 0.1763347022587269, 0.17585502807554876, 0.17618684945417618, 0.1759656652360515, 0.1757910597689603, 0.1750749250749251, 0.17490683229813664, 0.1751914998764517, 0.17453294001966568, 0.17408312958435207, 0.17392361955728533, 0.1744495523832567, 0.17501203659123737, 0.17504789272030652, 0.17488682392184893, 0.17468594453662006, 0.17382075471698114, 0.17339277334584702, 0.17296918767507002]",0.2864141319820667
biatNovo-DDA,bm-1.0.0,"[0.00028735632183908046, 0.005172413793103448, 0.010057471264367816, 0.015229885057471264, 0.020114942528735632, 0.02528735632183908, 0.03017241379310345, 0.0353448275862069, 0.040229885057471264, 0.045402298850574715, 0.05028735632183908, 0.055459770114942526, 0.0603448275862069, 0.06551724137931035, 0.07040229885057471, 0.07557471264367815, 0.08045977011494253, 0.08563218390804597, 0.09051724137931035, 0.09568965517241379, 0.10057471264367816, 0.10574712643678161, 0.11063218390804598, 0.11580459770114943, 0.1206896551724138, 0.12586206896551724, 0.1307471264367816, 0.13591954022988506, 0.14080459770114942, 0.1456896551724138, 0.15086206896551724, 0.1557471264367816, 0.16091954022988506, 0.16580459770114941, 0.17097701149425287, 0.17586206896551723, 0.1810344827586207, 0.18591954022988505, 0.1910919540229885, 0.19597701149425287, 0.20114942528735633, 0.20603448275862069, 0.21120689655172414, 0.2160919540229885, 0.22126436781609196, 0.22614942528735632, 0.23132183908045978, 0.23620689655172414, 0.2413793103448276, 0.24626436781609196, 0.2514367816091954, 0.25632183908045975, 0.2614942528735632, 0.2663793103448276, 0.27155172413793105, 0.2764367816091954, 0.28160919540229884, 0.2864942528735632, 0.2913793103448276, 0.296551724137931, 0.3014367816091954, 0.30660919540229886, 0.3114942528735632, 0.31666666666666665, 0.32155172413793104, 0.3267241379310345, 0.33160919540229883, 0.3367816091954023, 0.3416666666666667, 0.34683908045977013, 0.35172413793103446, 0.3568965517241379, 0.3617816091954023, 0.36695402298850577, 0.3718390804597701, 0.37701149425287356, 0.38189655172413794, 0.3870689655172414, 0.39195402298850573, 0.3971264367816092, 0.4020114942528736, 0.40718390804597704, 0.41206896551724137, 0.41724137931034483, 0.4221264367816092, 0.4272988505747126, 0.432183908045977, 0.4370689655172414, 0.44224137931034485, 0.4471264367816092, 0.45229885057471264, 0.457183908045977, 0.4623563218390805, 0.4672413793103448, 0.4724137931034483, 0.47729885057471266, 0.48247126436781607, 0.48735632183908045, 0.4925287356321839, 0.4974137931034483, 0.5025862068965518, 0.5074712643678161, 0.5126436781609195, 0.5175287356321839, 0.5227011494252873, 0.5275862068965518, 0.5327586206896552, 0.5376436781609195, 0.542816091954023, 0.5477011494252874, 0.5528735632183908, 0.5577586206896552, 0.5629310344827586, 0.5678160919540229, 0.5727011494252874, 0.5778735632183908, 0.5827586206896552, 0.5879310344827586, 0.592816091954023, 0.5979885057471265, 0.6028735632183908, 0.6080459770114942, 0.6129310344827587, 0.618103448275862, 0.6229885057471264, 0.6281609195402299, 0.6330459770114942, 0.6382183908045977, 0.6431034482758621, 0.6482758620689655, 0.6531609195402299, 0.6583333333333333, 0.6632183908045977, 0.6683908045977012, 0.6732758620689655, 0.678448275862069, 0.6833333333333333, 0.6885057471264368, 0.6933908045977012, 0.6985632183908046, 0.7034482758620689, 0.7086206896551724, 0.7135057471264368, 0.7183908045977011, 0.7235632183908046, 0.728448275862069, 0.7336206896551725, 0.7385057471264368, 0.7436781609195402, 0.7485632183908046, 0.753735632183908, 0.7586206896551724, 0.7637931034482759, 0.7686781609195402, 0.7738505747126436, 0.7787356321839081, 0.7839080459770115, 0.7887931034482759, 0.7939655172413793, 0.7988505747126436, 0.8040229885057472, 0.8089080459770115, 0.8140804597701149, 0.8189655172413793, 0.8241379310344827, 0.8290229885057471, 0.8341954022988506, 0.8390804597701149, 0.8442528735632184, 0.8491379310344828, 0.8543103448275862, 0.8591954022988506, 0.8640804597701149, 0.8692528735632183, 0.8741379310344828, 0.8793103448275862, 0.8841954022988506, 0.889367816091954, 0.8942528735632184, 0.8994252873563219, 0.9043103448275862, 0.9094827586206896, 0.914367816091954, 0.9195402298850575, 0.9244252873563218, 0.9295977011494253, 0.9344827586206896, 0.9396551724137931, 0.9445402298850575, 0.9497126436781609, 0.9545977011494253, 0.9597701149425287, 0.9646551724137931, 0.9698275862068966, 0.9747126436781609, 0.9798850574712644, 0.9847701149425288, 0.9899425287356322, 0.9948275862068966, 1.0]","[0.0, 0.8333333333333334, 0.7714285714285715, 0.7735849056603774, 0.7714285714285715, 0.7727272727272727, 0.780952380952381, 0.7804878048780488, 0.7928571428571428, 0.7911392405063291, 0.7771428571428571, 0.7668393782383419, 0.7619047619047619, 0.7543859649122807, 0.7387755102040816, 0.7338403041825095, 0.7357142857142858, 0.738255033557047, 0.7301587301587301, 0.7147147147147147, 0.7142857142857143, 0.7065217391304348, 0.6987012987012987, 0.684863523573201, 0.6833333333333333, 0.6712328767123288, 0.6659340659340659, 0.6596194503171248, 0.6530612244897959, 0.6469428007889546, 0.6457142857142857, 0.6346863468634686, 0.6267857142857143, 0.6169844020797227, 0.6084033613445378, 0.5947712418300654, 0.5936507936507937, 0.5857805255023184, 0.5804511278195489, 0.5733137829912024, 0.5657142857142857, 0.5578800557880056, 0.5578231292517006, 0.5531914893617021, 0.5545454545454546, 0.5565438373570522, 0.5515527950310559, 0.5437956204379562, 0.5416666666666666, 0.5379229871645275, 0.5337142857142857, 0.5336322869955157, 0.5307692307692308, 0.5264293419633226, 0.5227513227513227, 0.5187110187110187, 0.5142857142857142, 0.5115346038114343, 0.5059171597633136, 0.5038759689922481, 0.49952335557673977, 0.4939081537019681, 0.48985239852398527, 0.484573502722323, 0.484361036639857, 0.48197009674582236, 0.4783362218370884, 0.4718430034129693, 0.46761984861227923, 0.4631317315658658, 0.46078431372549017, 0.4581320450885668, 0.45432883240667193, 0.45184025058731403, 0.4482225656877898, 0.4458841463414634, 0.44168547780285927, 0.43801039346696363, 0.43548387096774194, 0.43342981186685964, 0.4295925661186562, 0.4269583627381793, 0.4225941422594142, 0.4194214876033058, 0.4179714091218516, 0.4156018829858776, 0.4109042553191489, 0.4089414858645628, 0.4048083170890188, 0.4003856041131105, 0.397712833545108, 0.3966059082338152, 0.39465506525792415, 0.3929889298892989, 0.3911192214111922, 0.38711619506321493, 0.3835616438356164, 0.38089622641509435, 0.3774795799299883, 0.37492778740612365, 0.37221269296740994, 0.37032842582106457, 0.367152466367713, 0.36535258189894504, 0.3628367234744365, 0.3611111111111111, 0.3592233009708738, 0.35649385355424906, 0.3536262572789836, 0.3515215110178384, 0.3503118503118503, 0.34775888717156106, 0.34558448187850943, 0.3426113360323887, 0.34169593577521323, 0.33963202386872204, 0.33777120315581854, 0.33528836754643204, 0.33349491032476974, 0.3306102835175396, 0.3284080076263108, 0.3275047258979206, 0.32489451476793246, 0.32217573221757323, 0.3205719557195572, 0.31884720951509604, 0.31638674534725375, 0.31427285006753714, 0.3136729222520107, 0.311613475177305, 0.3097228332600088, 0.3077258838934963, 0.3063258232235702, 0.30438521066208085, 0.30303030303030304, 0.30072003388394747, 0.29857022708158115, 0.29632721202003337, 0.2946539577289681, 0.2924722336487042, 0.2916666666666667, 0.29034874290348744, 0.2887635924285139, 0.2872, 0.2855440826052423, 0.28402366863905326, 0.2828045436741089, 0.2809338521400778, 0.2797527047913447, 0.2783109404990403, 0.27678231033168127, 0.2761363636363636, 0.2742663656884876, 0.2725233644859813, 0.2707018195321203, 0.2690036900369004, 0.26796187683284456, 0.26666666666666666, 0.2656532754252624, 0.26402877697841726, 0.26233023588277343, 0.261101243339254, 0.2594422873279209, 0.2582456140350877, 0.2569735006973501, 0.2561525129982669, 0.2549087151222873, 0.25376712328767126, 0.252212389380531, 0.25076142131979695, 0.24957954927682477, 0.24849498327759198, 0.24709012304622546, 0.24595041322314048, 0.2455621301775148, 0.24444444444444444, 0.2430939226519337, 0.24168012924071083, 0.24068123393316196, 0.23929712460063898, 0.23832221163012393, 0.23696682464454977, 0.23601508485229417, 0.2346875, 0.23344731115946535, 0.23245749613601235, 0.23154981549815498, 0.23027522935779818, 0.2290842713720718, 0.22783661119515886, 0.22667068031306442, 0.22544910179640718, 0.22430741733690795, 0.22311111111111112, 0.22199292452830188, 0.22082111436950147, 0.21972570761599067, 0.21857764876632801, 0.21750433275563258, 0.21637931034482757]",0.4201608807338107
