algorithm,version,coverage,metric,auc
casanovo,5.0.0,"[7.035366788847537e-06, 0.005030287254025988, 0.01005353914126313, 0.01507679102850027, 0.02010707828252626, 0.0251303301697634, 0.03015358205700054, 0.035176833944237686, 0.040207121198263675, 0.04523037308550081, 0.050253624972737956, 0.055276876859975094, 0.06030716411400108, 0.06533041600123822, 0.07035366788847537, 0.07537691977571251, 0.0804072070297385, 0.08543045891697564, 0.09045371080421277, 0.09547696269144992, 0.10050724994547591, 0.10553050183271305, 0.11055375371995019, 0.11558404097397618, 0.12060729286121331, 0.12563054474845045, 0.1306537966356876, 0.1356840838897136, 0.14070733577695074, 0.14573058766418787, 0.15075383955142502, 0.155784126805451, 0.16080737869268813, 0.16583063057992528, 0.17085388246716243, 0.17588416972118842, 0.18090742160842554, 0.1859306734956627, 0.19095392538289985, 0.19598421263692584, 0.20100746452416296, 0.2060307164114001, 0.21105396829863726, 0.21608425555266325, 0.22110750743990037, 0.22613075932713753, 0.23116104658116352, 0.23618429846840064, 0.2412075503556378, 0.24623080224287494, 0.2512610894969009, 0.2562843413841381, 0.2613075932713752, 0.26633084515861233, 0.2713611324126383, 0.2763843842998755, 0.2814076361871126, 0.28643088807434974, 0.29146117532837573, 0.2964844272156129, 0.30150767910285003, 0.30653093099008716, 0.31156121824411315, 0.31658447013135027, 0.32160772201858745, 0.3266309739058246, 0.33166126115985056, 0.3366845130470877, 0.34170776493432486, 0.34673805218835085, 0.351761304075588, 0.3567845559628251, 0.3618078078500623, 0.36683809510408827, 0.3718613469913254, 0.3768845988785625, 0.3819078507657997, 0.3869381380198257, 0.3919613899070628, 0.39698464179429993, 0.4020078936815371, 0.4070381809355631, 0.4120614328228002, 0.41708468471003735, 0.4221079365972745, 0.4271382238513005, 0.43216147573853764, 0.43718472762577476, 0.4422079795130119, 0.4472382667670379, 0.45226151865427505, 0.4572847705415122, 0.46231505779553816, 0.4673383096827753, 0.47236156157001247, 0.4773848134572496, 0.4824151007112756, 0.4874383525985127, 0.4924616044857499, 0.497484856372987, 0.502515143627013, 0.5075383955142502, 0.5125616474014872, 0.5175848992887244, 0.5226151865427504, 0.5276384384299876, 0.5326616903172247, 0.5376849422044618, 0.5427152294584878, 0.547738481345725, 0.5527617332329621, 0.5577920204869881, 0.5628152723742252, 0.5678385242614624, 0.5728617761486995, 0.5778920634027255, 0.5829153152899627, 0.5879385671771998, 0.5929618190644369, 0.5979921063184629, 0.6030153582057001, 0.6080386100929372, 0.6130618619801743, 0.6180921492342003, 0.6231154011214375, 0.6281386530086746, 0.6331619048959117, 0.6381921921499377, 0.6432154440371749, 0.648238695924412, 0.6532619478116491, 0.6582922350656751, 0.6633154869529123, 0.6683387388401494, 0.6733690260941754, 0.6783922779814126, 0.6834155298686497, 0.6884387817558868, 0.6934690690099128, 0.69849232089715, 0.7035155727843871, 0.7085388246716242, 0.7135691119256502, 0.7185923638128874, 0.7236156157001246, 0.7286388675873616, 0.7336691548413876, 0.7386924067286248, 0.743715658615862, 0.748738910503099, 0.753769197757125, 0.7587924496443622, 0.7638157015315994, 0.7688389534188365, 0.7738692406728624, 0.7788924925600996, 0.7839157444473368, 0.7889460317013628, 0.7939692835885999, 0.798992535475837, 0.8040157873630742, 0.8090460746171002, 0.8140693265043373, 0.8190925783915745, 0.8241158302788116, 0.8291461175328376, 0.8341693694200747, 0.8391926213073119, 0.844215873194549, 0.849246160448575, 0.8542694123358121, 0.8592926642230493, 0.8643159161102865, 0.8693462033643125, 0.8743694552515495, 0.8793927071387867, 0.8844159590260238, 0.8894462462800498, 0.8944694981672869, 0.8994927500545241, 0.9045230373085501, 0.9095462891957872, 0.9145695410830244, 0.9195927929702615, 0.9246230802242875, 0.9296463321115246, 0.9346695839987618, 0.939692835885999, 0.9447231231400249, 0.949746375027262, 0.9547696269144992, 0.9597928788017364, 0.9648231660557623, 0.9698464179429994, 0.9748696698302366, 0.9798929217174738, 0.9849232089714998, 0.9899464608587368, 0.994969712745974, 1.0]","[1.0, 0.9706293706293706, 0.9706088173547935, 0.9687354176388241, 0.9674597620713786, 0.9661254199328108, 0.9650023331777882, 0.9626, 0.9592300962379703, 0.9575361642557163, 0.9539409211815764, 0.9494718085783378, 0.9445870275314979, 0.940878742192548, 0.9352, 0.9296247899943999, 0.9244028348936915, 0.9170715638639545, 0.9094656607295637, 0.9010389801783214, 0.8934621307573849, 0.8844, 0.8754613720249459, 0.8659078458822813, 0.8583095140873827, 0.8485747885983088, 0.8407194012169512, 0.8311728715130147, 0.82245, 0.8134594959930482, 0.8048814635056935, 0.7963238946845504, 0.787329920812005, 0.7785414280259642, 0.7706403129503809, 0.76168, 0.7527028078089757, 0.7440593310125624, 0.7346179353032201, 0.7262806475930645, 0.7168457526862902, 0.7078709236810654, 0.6989899663322111, 0.6899785114280133, 0.68184421534937, 0.6727023831746625, 0.6641202787838208, 0.655446665276578, 0.6469593116523261, 0.6380468013371811, 0.6291650333202665, 0.6202920830130668, 0.6113564159172904, 0.602863482671175, 0.5943325296206995, 0.586279750540919, 0.577414435360884, 0.5691056910569106, 0.5608767017476103, 0.5528214133168811, 0.5448478626096696, 0.5369979343585035, 0.5292762786496557, 0.5216782595168782, 0.5141863364907138, 0.5070110065263748, 0.49972423741037714, 0.4927490805750585, 0.4858554663372452, 0.4790910013188597, 0.4724494489889798, 0.4659160373079881, 0.459525152157427, 0.45330060220168, 0.44725291357650976, 0.4413291021093896, 0.43556112298283106, 0.42993508972890415, 0.42446107730691224, 0.41912559590267073, 0.4138884513746697, 0.40879079092920356, 0.40380740993682773, 0.3989440658525066, 0.39419647321577383, 0.3895541317345544, 0.38502612857538215, 0.38060217891569176, 0.3762787367751173, 0.37204656284410886, 0.36791425549125756, 0.3638727345456783, 0.35991356352624293, 0.35604498170924476, 0.3522586794953903, 0.34855205953872226, 0.34491760245005104, 0.34136308527221293, 0.3378810823166376, 0.3344693969906098, 0.3311212846682627, 0.3278440831150109, 0.32463111660146865, 0.3214805148907828, 0.31838619352754294, 0.3153550761353636, 0.3129226542688081, 0.3101954832125193, 0.3073851777913172, 0.304604713891208, 0.30186205755450624, 0.2991650269915746, 0.2965074126853171, 0.2938968183169789, 0.29134428806523716, 0.28882044289696984, 0.28633154305714803, 0.28388517273151526, 0.28148025105893243, 0.27911244970469895, 0.2767873809968266, 0.27450072894730754, 0.2722515492311223, 0.2700358545330374, 0.2678589574230261, 0.2657168777930849, 0.2636087869595653, 0.2615309992062792, 0.2594885481154158, 0.25747775124810074, 0.2554978783897301, 0.253545511868247, 0.2516254255804334, 0.24973420213269892, 0.24786860581745235, 0.24603322755273474, 0.244224830142063, 0.24244282298117603, 0.2406841907699175, 0.23895329512605382, 0.23724711741352242, 0.23556513191210493, 0.23390452152308086, 0.23226943411004503, 0.23065704785424, 0.22906689324887997, 0.22749633209631484, 0.22594931283750963, 0.22442319153162868, 0.22291754756871035, 0.22142990479746127, 0.21996402544180096, 0.21851742686611156, 0.21708973115426144, 0.21567860941662045, 0.21428764982702714, 0.21291451649091317, 0.2115569823434992, 0.21021851241426975, 0.2088968723584108, 0.20759174673176878, 0.20630103394001584, 0.20502804400618782, 0.20377066781189607, 0.20252861984479978, 0.20129991345223752, 0.200087713379664, 0.1988900253181536, 0.197706590219674, 0.19653552700251012, 0.1953798641136504, 0.19423771276987695, 0.1931088373910283, 0.19199145409814838, 0.19088846333338697, 0.18979807353835323, 0.18872007000238644, 0.1876527585525015, 0.1865989192930572, 0.18555685044543344, 0.18452492066455106, 0.1835058244767253, 0.1824979230130158, 0.18150103282074823, 0.18051360091306828, 0.1795382135478549, 0.1785733103505378, 0.1776187231876137, 0.17667297180560312, 0.17573854040119707, 0.17481394149288926, 0.17389902070017005, 0.17299236541027715, 0.1720963635176601, 0.17120959535820218, 0.17033191892648675, 0.16946198462813222, 0.1686020894037382, 0.16775087679601766, 0.16690704169861895]",0.43902778762636
adanovo,bm-1.0.0,"[7.035366788847537e-06, 0.005030287254025988, 0.01005353914126313, 0.01507679102850027, 0.02010707828252626, 0.0251303301697634, 0.03015358205700054, 0.035176833944237686, 0.040207121198263675, 0.04523037308550081, 0.050253624972737956, 0.055276876859975094, 0.06030716411400108, 0.06533041600123822, 0.07035366788847537, 0.07537691977571251, 0.0804072070297385, 0.08543045891697564, 0.09045371080421277, 0.09547696269144992, 0.10050724994547591, 0.10553050183271305, 0.11055375371995019, 0.11558404097397618, 0.12060729286121331, 0.12563054474845045, 0.1306537966356876, 0.1356840838897136, 0.14070733577695074, 0.14573058766418787, 0.15075383955142502, 0.155784126805451, 0.16080737869268813, 0.16583063057992528, 0.17085388246716243, 0.17588416972118842, 0.18090742160842554, 0.1859306734956627, 0.19095392538289985, 0.19598421263692584, 0.20100746452416296, 0.2060307164114001, 0.21105396829863726, 0.21608425555266325, 0.22110750743990037, 0.22613075932713753, 0.23116104658116352, 0.23618429846840064, 0.2412075503556378, 0.24623080224287494, 0.2512610894969009, 0.2562843413841381, 0.2613075932713752, 0.26633084515861233, 0.2713611324126383, 0.2763843842998755, 0.2814076361871126, 0.28643088807434974, 0.29146117532837573, 0.2964844272156129, 0.30150767910285003, 0.30653093099008716, 0.31156121824411315, 0.31658447013135027, 0.32160772201858745, 0.3266309739058246, 0.33166126115985056, 0.3366845130470877, 0.34170776493432486, 0.34673805218835085, 0.351761304075588, 0.3567845559628251, 0.3618078078500623, 0.36683809510408827, 0.3718613469913254, 0.3768845988785625, 0.3819078507657997, 0.3869381380198257, 0.3919613899070628, 0.39698464179429993, 0.4020078936815371, 0.4070381809355631, 0.4120614328228002, 0.41708468471003735, 0.4221079365972745, 0.4271382238513005, 0.43216147573853764, 0.43718472762577476, 0.4422079795130119, 0.4472382667670379, 0.45226151865427505, 0.4572847705415122, 0.46231505779553816, 0.4673383096827753, 0.47236156157001247, 0.4773848134572496, 0.4824151007112756, 0.4874383525985127, 0.4924616044857499, 0.497484856372987, 0.502515143627013, 0.5075383955142502, 0.5125616474014872, 0.5175848992887244, 0.5226151865427504, 0.5276384384299876, 0.5326616903172247, 0.5376849422044618, 0.5427152294584878, 0.547738481345725, 0.5527617332329621, 0.5577920204869881, 0.5628152723742252, 0.5678385242614624, 0.5728617761486995, 0.5778920634027255, 0.5829153152899627, 0.5879385671771998, 0.5929618190644369, 0.5979921063184629, 0.6030153582057001, 0.6080386100929372, 0.6130618619801743, 0.6180921492342003, 0.6231154011214375, 0.6281386530086746, 0.6331619048959117, 0.6381921921499377, 0.6432154440371749, 0.648238695924412, 0.6532619478116491, 0.6582922350656751, 0.6633154869529123, 0.6683387388401494, 0.6733690260941754, 0.6783922779814126, 0.6834155298686497, 0.6884387817558868, 0.6934690690099128, 0.69849232089715, 0.7035155727843871, 0.7085388246716242, 0.7135691119256502, 0.7185923638128874, 0.7236156157001246, 0.7286388675873616, 0.7336691548413876, 0.7386924067286248, 0.743715658615862, 0.748738910503099, 0.753769197757125, 0.7587924496443622, 0.7638157015315994, 0.7688389534188365, 0.7738692406728624, 0.7788924925600996, 0.7839157444473368, 0.7889460317013628, 0.7939692835885999, 0.798992535475837, 0.8040157873630742, 0.8090460746171002, 0.8140693265043373, 0.8190925783915745, 0.8241158302788116, 0.8291461175328376, 0.8341693694200747, 0.8391926213073119, 0.844215873194549, 0.849246160448575, 0.8542694123358121, 0.8592926642230493, 0.8643159161102865, 0.8693462033643125, 0.8743694552515495, 0.8793927071387867, 0.8844159590260238, 0.8894462462800498, 0.8944694981672869, 0.8994927500545241, 0.9045230373085501, 0.9095462891957872, 0.9145695410830244, 0.9195927929702615, 0.9246230802242875, 0.9296463321115246, 0.9346695839987618, 0.939692835885999, 0.9447231231400249, 0.949746375027262, 0.9547696269144992, 0.9597928788017364, 0.9648231660557623, 0.9698464179429994, 0.9748696698302366, 0.9798929217174738, 0.9849232089714998, 0.9899464608587368, 0.994969712745974, 1.0]","[1.0, 0.9426573426573427, 0.9244226731980406, 0.9066728884741018, 0.8848845346396081, 0.866461366181411, 0.8478768082127858, 0.8278, 0.8085739282589677, 0.7845699175610514, 0.7653646927061458, 0.7448135420644012, 0.7256182921138591, 0.7090243377126858, 0.6937, 0.6776180698151951, 0.6608627176480882, 0.6476982623733838, 0.6324959166212958, 0.6180826762950409, 0.6055578888422232, 0.5946, 0.5824742268041238, 0.5722198551342139, 0.5614536545528788, 0.5505964047712382, 0.540358623660546, 0.5303328839572747, 0.52, 0.5106691126774162, 0.5004200112002987, 0.49153231269475683, 0.48212801330008315, 0.4732086037927962, 0.4643607164916615, 0.45652, 0.44843276036400403, 0.44013924625397305, 0.4318767961093508, 0.42423807301575905, 0.41657624864372966, 0.40939047293836434, 0.40241341378045936, 0.39496646480432374, 0.3877434135166094, 0.3808412668782279, 0.37416684420367047, 0.36790682434243843, 0.3617908706431384, 0.3556673047801366, 0.3494987959903679, 0.34358186010760955, 0.3378385655053578, 0.3323383347421809, 0.3269036322625807, 0.32134402443680793, 0.3161579039475987, 0.31115368555498246, 0.30621801680023175, 0.301385790897442, 0.29659790927758073, 0.29219646545788386, 0.287749802416168, 0.28342852063379187, 0.27922035307243015, 0.2751631593684709, 0.2711170506130414, 0.26719742561016385, 0.26341362981264155, 0.2597950694937608, 0.25618512370247404, 0.25265710961686355, 0.24936317498590235, 0.2459629473361206, 0.24267822006962314, 0.239574388650364, 0.236496942008695, 0.23349515445735378, 0.23061044998474323, 0.22776330480089318, 0.22495231095010587, 0.22220685840707965, 0.21953218371179786, 0.21692193509209906, 0.2143904796826561, 0.21188213397460182, 0.20948442867143113, 0.2070774528893967, 0.2047569803516029, 0.20246971842063866, 0.20023645074979776, 0.19803686267269763, 0.19588209334530457, 0.19380673521309105, 0.1917457291371889, 0.18974283398423109, 0.18776432842350882, 0.18584377345418857, 0.18397668504814424, 0.18211901798846022, 0.1804919708233581, 0.1788303461277221, 0.1771326607645323, 0.17545433538582828, 0.1738193958322115, 0.17219125843355823, 0.1705674133558749, 0.16900007850731427, 0.16743366043997354, 0.16589814398561428, 0.1643905357074673, 0.1629206397255436, 0.1614665366634166, 0.16003816037268312, 0.1586348340824798, 0.15725399009021074, 0.15589885945326173, 0.15457885100934557, 0.15328120736091502, 0.15199181157203698, 0.1507256860182938, 0.14948048041098744, 0.14825568051411522, 0.1470491150190655, 0.14586367690727003, 0.14469719879484336, 0.1435492294187584, 0.1424177617073816, 0.1413055367182202, 0.14022140221402213, 0.13914317099963383, 0.13807991963150187, 0.13703424795562297, 0.13600429487246965, 0.1349882982280174, 0.13398875821873768, 0.13300391187976118, 0.13203343757025773, 0.131075693169252, 0.13013305399715963, 0.12920387611628348, 0.12828787322139587, 0.1273835111312681, 0.12649304875660858, 0.12561494934567446, 0.12474895720685926, 0.12389363558777557, 0.12305113479432746, 0.1222200149464105, 0.12140004698144233, 0.12058988239686391, 0.11979157008548594, 0.11900375801341095, 0.11822624036895371, 0.11745774884769584, 0.11670023755543713, 0.11595243437289657, 0.11521312644908151, 0.11448420082584579, 0.1137644406875176, 0.11305367424441294, 0.11235075697626895, 0.11165749150901816, 0.11097272922482285, 0.11029631463475018, 0.10962716581533083, 0.10896700627488023, 0.1083147499203568, 0.10767025567518917, 0.10703249910944322, 0.10640312950380894, 0.10578111823414307, 0.10516633700438736, 0.10455781432085977, 0.10395712975330297, 0.10336330762584403, 0.10277623100787527, 0.10219497725924462, 0.10162106041419235, 0.10105355369056651, 0.10049156866405326, 0.0999365727634164, 0.09938767346687591, 0.09884477086680438, 0.0983070192124786, 0.09777582697008454, 0.09725034436557699, 0.09673047983409075, 0.0962154272352214, 0.09570653945302084, 0.09520300641072876, 0.09470474403330792, 0.09421098301723069, 0.09372302380071526, 0.09324009324009325, 0.09276211399975588, 0.0922883510957456, 0.0918200554331604, 0.0913564882905306, 0.09089693891191017]",0.27244594799264144
biatNovo-DDA,bm-1.0.0,"[7.035366788847537e-06, 0.005030287254025988, 0.01005353914126313, 0.01507679102850027, 0.02010707828252626, 0.0251303301697634, 0.03015358205700054, 0.035176833944237686, 0.040207121198263675, 0.04523037308550081, 0.050253624972737956, 0.055276876859975094, 0.06030716411400108, 0.06533041600123822, 0.07035366788847537, 0.07537691977571251, 0.0804072070297385, 0.08543045891697564, 0.09045371080421277, 0.09547696269144992, 0.10050724994547591, 0.10553050183271305, 0.11055375371995019, 0.11558404097397618, 0.12060729286121331, 0.12563054474845045, 0.1306537966356876, 0.1356840838897136, 0.14070733577695074, 0.14573058766418787, 0.15075383955142502, 0.155784126805451, 0.16080737869268813, 0.16583063057992528, 0.17085388246716243, 0.17588416972118842, 0.18090742160842554, 0.1859306734956627, 0.19095392538289985, 0.19598421263692584, 0.20100746452416296, 0.2060307164114001, 0.21105396829863726, 0.21608425555266325, 0.22110750743990037, 0.22613075932713753, 0.23116104658116352, 0.23618429846840064, 0.2412075503556378, 0.24623080224287494, 0.2512610894969009, 0.2562843413841381, 0.2613075932713752, 0.26633084515861233, 0.2713611324126383, 0.2763843842998755, 0.2814076361871126, 0.28643088807434974, 0.29146117532837573, 0.2964844272156129, 0.30150767910285003, 0.30653093099008716, 0.31156121824411315, 0.31658447013135027, 0.32160772201858745, 0.3266309739058246, 0.33166126115985056, 0.3366845130470877, 0.34170776493432486, 0.34673805218835085, 0.351761304075588, 0.3567845559628251, 0.3618078078500623, 0.36683809510408827, 0.3718613469913254, 0.3768845988785625, 0.3819078507657997, 0.3869381380198257, 0.3919613899070628, 0.39698464179429993, 0.4020078936815371, 0.4070381809355631, 0.4120614328228002, 0.41708468471003735, 0.4221079365972745, 0.4271382238513005, 0.43216147573853764, 0.43718472762577476, 0.4422079795130119, 0.4472382667670379, 0.45226151865427505, 0.4572847705415122, 0.46231505779553816, 0.4673383096827753, 0.47236156157001247, 0.4773848134572496, 0.4824151007112756, 0.4874383525985127, 0.4924616044857499, 0.497484856372987, 0.502515143627013, 0.5075383955142502, 0.5125616474014872, 0.5175848992887244, 0.5226151865427504, 0.5276384384299876, 0.5326616903172247, 0.5376849422044618, 0.5427152294584878, 0.547738481345725, 0.5527617332329621, 0.5577920204869881, 0.5628152723742252, 0.5678385242614624, 0.5728617761486995, 0.5778920634027255, 0.5829153152899627, 0.5879385671771998, 0.5929618190644369, 0.5979921063184629, 0.6030153582057001, 0.6080386100929372, 0.6130618619801743, 0.6180921492342003, 0.6231154011214375, 0.6281386530086746, 0.6331619048959117, 0.6381921921499377, 0.6432154440371749, 0.648238695924412, 0.6532619478116491, 0.6582922350656751, 0.6633154869529123, 0.6683387388401494, 0.6733690260941754, 0.6783922779814126, 0.6834155298686497, 0.6884387817558868, 0.6934690690099128, 0.69849232089715, 0.7035155727843871, 0.7085388246716242, 0.7135691119256502, 0.7185923638128874, 0.7236156157001246, 0.7286388675873616, 0.7336691548413876, 0.7386924067286248, 0.743715658615862, 0.748738910503099, 0.753769197757125, 0.7587924496443622, 0.7638157015315994, 0.7688389534188365, 0.7738692406728624, 0.7788924925600996, 0.7839157444473368, 0.7889460317013628, 0.7939692835885999, 0.798992535475837, 0.8040157873630742, 0.8090460746171002, 0.8140693265043373, 0.8190925783915745, 0.8241158302788116, 0.8291461175328376, 0.8341693694200747, 0.8391926213073119, 0.844215873194549, 0.849246160448575, 0.8542694123358121, 0.8592926642230493, 0.8643159161102865, 0.8693462033643125, 0.8743694552515495, 0.8793927071387867, 0.8844159590260238, 0.8894462462800498, 0.8944694981672869, 0.8994927500545241, 0.9045230373085501, 0.9095462891957872, 0.9145695410830244, 0.9195927929702615, 0.9246230802242875, 0.9296463321115246, 0.9346695839987618, 0.939692835885999, 0.9447231231400249, 0.949746375027262, 0.9547696269144992, 0.9597928788017364, 0.9648231660557623, 0.9698464179429994, 0.9748696698302366, 0.9798929217174738, 0.9849232089714998, 0.9899464608587368, 0.994969712745974, 1.0]","[1.0, 0.9706293706293706, 0.9524142757172848, 0.9430704619692021, 0.9321203638908327, 0.9221724524076148, 0.9097060195986935, 0.9014, 0.8915135608048994, 0.8761860320423083, 0.863922721545569, 0.8540155275550465, 0.8397106859542697, 0.8271591643334051, 0.8145, 0.8039947731939519, 0.7921952926765247, 0.7822613851601746, 0.7721863576261958, 0.7627293493478742, 0.7524849503009939, 0.7439333333333333, 0.7341224385897925, 0.7245724024590663, 0.7145773785218457, 0.7045416363330906, 0.6949544989499757, 0.6860935393549725, 0.67625, 0.6666022979627305, 0.6570841889117043, 0.6481506570925348, 0.6402852517828237, 0.6317508803190361, 0.6237183446571958, 0.6154, 0.6066345181613129, 0.5993643105796882, 0.5915555228059833, 0.5835158129016046, 0.5760036400546008, 0.5680040976609185, 0.5602853428447615, 0.552744676694667, 0.5449599083619702, 0.5374898886192521, 0.5305110022217487, 0.5229811444401418, 0.5163774245296777, 0.5097574216406183, 0.5030520244161953, 0.49596464258262873, 0.4897420709708686, 0.48290891800507185, 0.4764978870135594, 0.46979763268423064, 0.46351158778969476, 0.4571512784614251, 0.4508303562807763, 0.4444734469175644, 0.4385383610229606, 0.4326371356437916, 0.42682623913288925, 0.4213204737883064, 0.4157460678581585, 0.4103215801150193, 0.40490433159390776, 0.39974088933467067, 0.39468807906114883, 0.38989550573196713, 0.3849876997539951, 0.38013921479699486, 0.37542536021934003, 0.3706992443711403, 0.3661268351748146, 0.3617136456972186, 0.35726917692137644, 0.35302460044728085, 0.3488413835191069, 0.3447285873783827, 0.340683572216097, 0.33669800884955753, 0.3327812873484719, 0.32897577761284663, 0.3252275075835861, 0.3215950455421409, 0.31801976329627035, 0.31459101076583895, 0.3111924270145573, 0.30784961459808086, 0.3045081202165391, 0.30131696359887994, 0.29811452832772817, 0.29495536453550514, 0.29189318002412834, 0.28885122688084885, 0.28585387195566575, 0.2829801974481843, 0.2801365753307237, 0.27736452087340197, 0.27468604309294803, 0.2719951206664726, 0.26937066776473817, 0.26678356372928813, 0.26421571267029237, 0.2617136456972186, 0.25928518596787825, 0.2568890168267344, 0.25452094217083004, 0.2522252906043286, 0.24995863508508445, 0.24771706775641997, 0.24555613890347258, 0.24338388343740708, 0.24126200476506277, 0.23916192887839202, 0.23712509806288093, 0.2351111057928179, 0.23311937164078164, 0.23118191016259207, 0.2292561134963599, 0.22736213639414066, 0.22549919669497362, 0.2236753741961186, 0.2218722126251849, 0.22009789097588567, 0.21836283431669945, 0.2166416791604198, 0.2149497954629974, 0.2132841328413284, 0.21165485601051112, 0.21003751242398658, 0.20844690983528313, 0.20690127056643895, 0.2053556502841859, 0.20383506523136913, 0.20233683343627754, 0.20086046559159565, 0.19941360874108494, 0.19798958532679312, 0.19657589727691832, 0.19518225417283117, 0.19382604066018574, 0.1924711180732328, 0.1911350069029887, 0.1898173180905299, 0.18851586548143034, 0.18724344505081097, 0.18597875339368655, 0.18473103124265916, 0.18350756020160539, 0.1822927290596547, 0.18109387664873627, 0.17991068977507732, 0.17874123839741085, 0.1775884961747252, 0.17645052726048913, 0.17532548599964332, 0.17421624399666827, 0.17312094956325724, 0.17203934127859155, 0.17096967746984704, 0.16991470128164132, 0.1688726648056689, 0.1678433314267665, 0.16682505472873216, 0.16582045745901086, 0.16482788685635721, 0.16384712823760791, 0.16287662267730366, 0.16191887996705787, 0.16097233479887668, 0.1600367919383328, 0.15911077301566748, 0.15819668173991408, 0.15729303337706807, 0.15639964998806777, 0.15551512754597588, 0.15464177003122567, 0.15377816711379474, 0.15292296683467116, 0.1520784022524404, 0.15124311517277456, 0.15041695356131896, 0.14959863039756516, 0.14879028901384148, 0.14799063626715242, 0.14719953281873516, 0.14641575192505324, 0.14564135233636552, 0.144875101318989, 0.14411687093180087, 0.1433654904877533, 0.14262293892769834, 0.14188803972085706, 0.14116067518182668, 0.14043972684933856, 0.1397270982872575, 0.1390216653467587, 0.13832234643553143]",0.3686019599634857
