algorithm,version,coverage,metric
casanovo,5.0.0,"[9.783778495254867e-05, 0.0013697289893356815, 0.002739457978671363, 0.004109186968007044, 0.005478915957342726, 0.0067508071617258586, 0.00812053615106154, 0.009490265140397221, 0.010859994129732903, 0.012131885334116035, 0.013501614323451717, 0.014871343312787399, 0.01624107230212308, 0.017610801291458762, 0.018882692495841895, 0.020252421485177575, 0.021622150474513258, 0.022991879463848938, 0.02426377066823207, 0.025633499657567754, 0.027003228646903434, 0.028372957636239114, 0.029742686625574798, 0.03101457782995793, 0.032384306819293614, 0.03375403580862929, 0.035123764797964974, 0.036395656002348106, 0.03776538499168379, 0.03913511398101947, 0.04050484297035515, 0.04177673417473828, 0.043146463164073966, 0.04451619215340965, 0.045885921142745326, 0.04725565013208101, 0.04852754133646414, 0.049897270325799825, 0.05126699931513551, 0.052636728304471185, 0.05390861950885432, 0.05527834849819, 0.056648077487525685, 0.05801780647686136, 0.059387535466197044, 0.06065942667058018, 0.06202915565991586, 0.06339888464925154, 0.06476861363858723, 0.06604050484297036, 0.06741023383230604, 0.06877996282164171, 0.0701496918109774, 0.07151942080031308, 0.07279131200469621, 0.0741610409940319, 0.07553076998336758, 0.07690049897270326, 0.0781723901770864, 0.07954211916642208, 0.08091184815575775, 0.08228157714509343, 0.08355346834947656, 0.08492319733881225, 0.08629292632814793, 0.08766265531748361, 0.0890323843068193, 0.09030427551120243, 0.09167400450053811, 0.09304373348987378, 0.09441346247920947, 0.0956853536835926, 0.09705508267292828, 0.09842481166226397, 0.09979454065159965, 0.10116426964093533, 0.10243616084531847, 0.10380588983465415, 0.10517561882398982, 0.1065453478133255, 0.10781723901770864, 0.10918696800704432, 0.11055669699638, 0.11192642598571569, 0.11329615497505137, 0.1145680461794345, 0.11593777516877019, 0.11730750415810585, 0.11867723314744154, 0.11994912435182467, 0.12131885334116035, 0.12268858233049604, 0.12405831131983172, 0.12533020252421484, 0.12669993151355052, 0.1280696605028862, 0.1294393894922219, 0.13080911848155757, 0.13208100968594072, 0.1334507386752764, 0.1348204676646121, 0.13619019665394774, 0.1374620878583309, 0.13883181684766657, 0.14020154583700226, 0.14157127482633794, 0.14294100381567362, 0.14421289502005674, 0.14558262400939243, 0.1469523529987281, 0.1483220819880638, 0.1495939731924469, 0.1509637021817826, 0.15233343117111828, 0.15370316016045396, 0.1549750513648371, 0.1563447803541728, 0.15771450934350847, 0.15908423833284416, 0.1604539673221798, 0.16172585852656296, 0.16309558751589864, 0.16446531650523433, 0.16583504549457, 0.16710693669895313, 0.1684766656882888, 0.1698463946776245, 0.17121612366696018, 0.17258585265629586, 0.17385774386067898, 0.17522747285001466, 0.17659720183935035, 0.17796693082868603, 0.17923882203306918, 0.18060855102240486, 0.18197828001174055, 0.18334800900107623, 0.18471773799041188, 0.18598962919479503, 0.18735935818413071, 0.1887290871734664, 0.19009881616280208, 0.1913707073671852, 0.19274043635652088, 0.19411016534585657, 0.19547989433519225, 0.1967517855395754, 0.19812151452891105, 0.19949124351824674, 0.20086097250758242, 0.2022307014969181, 0.20350259270130125, 0.20487232169063693, 0.20624205067997262, 0.2076117796693083, 0.20888367087369142, 0.2102533998630271, 0.21162312885236279, 0.21299285784169847, 0.21436258683103415, 0.21563447803541727, 0.21700420702475295, 0.21837393601408864, 0.21974366500342432, 0.22101555620780747, 0.22238528519714312, 0.2237550141864788, 0.2251247431758145, 0.22649447216515017, 0.22776636336953332, 0.229136092358869, 0.2305058213482047, 0.23187555033754037, 0.2331474415419235, 0.23451717053125917, 0.23588689952059486, 0.23725662850993054, 0.23852851971431366, 0.23989824870364934, 0.24126797769298503, 0.2426377066823207, 0.2440074356716564, 0.24527932687603954, 0.2466490558653752, 0.24801878485471088, 0.24938851384404656, 0.2506604050484297, 0.25203013403776536, 0.25339986302710105, 0.25476959201643673, 0.2561393210057724, 0.25741121221015556, 0.25878094119949124, 0.2601506701888269, 0.2615203991781626, 0.26279229038254576, 0.26416201937188144, 0.2655317483612171, 0.2669014773505528, 0.2682712063398885]","[0.1341560921091151, 0.13353657825762388, 0.13347888279476477, 0.13388184559595684, 0.13383644225090874, 0.13345251185088766, 0.13309150579598256, 0.13305492176400668, 0.13325027315939464, 0.13338328971187896, 0.13434218099543285, 0.1348273818681402, 0.13545405284871542, 0.1358226905107215, 0.1361811245774192, 0.1363883816524626, 0.1365241773959181, 0.13720127670947635, 0.13755631188011308, 0.13771132044758436, 0.13789859276036764, 0.13842625471217435, 0.13865686228852253, 0.13919197974662545, 0.13897984216547588, 0.13983583919117878, 0.14007184503276038, 0.14053565213824873, 0.14091253789503044, 0.14147047559449827, 0.14187815664655554, 0.14217651373401985, 0.14229871621970405, 0.14264137669191018, 0.14290794164252352, 0.1439118211865538, 0.14418581257381063, 0.1443010408159105, 0.14537376826209508, 0.1456567480035271, 0.14665988087741708, 0.14682704536437485, 0.1475068367637672, 0.14757705246365715, 0.14762885355820443, 0.14781695827993427, 0.14774462848778436, 0.14806891844469566, 0.1485925098790604, 0.1492466154183645, 0.14983242001432234, 0.14983704197662204, 0.1503583183630782, 0.15111827140506584, 0.15157513306022327, 0.1516710656969399, 0.15205755329068352, 0.1526750859488933, 0.15288763631131913, 0.1529434034996962, 0.15278605745783025, 0.15306736195651233, 0.1529260996883163, 0.15309825029381788, 0.15382695921012118, 0.15425835668326338, 0.1542528247085984, 0.15440153803297507, 0.15466892341163296, 0.15570207114874057, 0.1564058737149385, 0.1567821307886883, 0.156868258093673, 0.15710756280283347, 0.15716752150210314, 0.1573207458386675, 0.15801834306600776, 0.15802606276314596, 0.15809395519271352, 0.15798142796141834, 0.15839976928956614, 0.1584149114184922, 0.15863673924403282, 0.1588248500583243, 0.15892191756561722, 0.15899075461789824, 0.1596171630805499, 0.15964988508097538, 0.16061774249995175, 0.16112559214300687, 0.16097419699431043, 0.16111626529085032, 0.16102635551033456, 0.16094144132094834, 0.16087590975035765, 0.16161220813350638, 0.1615164498695998, 0.161641958153518, 0.16154478756931118, 0.16197554160894034, 0.16273676862055092, 0.16304476809412807, 0.16341767565278403, 0.16330284707379944, 0.16372021924600258, 0.1638873978368149, 0.16376262147692255, 0.16408809535212232, 0.1644457004716412, 0.16477544085846302, 0.16483914945743955, 0.1650897534450137, 0.16602019018530437, 0.1658755748517902, 0.1662186033571923, 0.16608177506236002, 0.16607187252790478, 0.16561649775870502, 0.16606407783788757, 0.16702145491584736, 0.1669397698092664, 0.16650340026022742, 0.16706669831151222, 0.1679675422113743, 0.16805127052802693, 0.16844629298478744, 0.16866718772079697, 0.16889688879956996, 0.16940936651897628, 0.1699634874367312, 0.17016986283629787, 0.1706486003491089, 0.17160611871404097, 0.17222838066722185, 0.17217087588271437, 0.17253604328063776, 0.1725094858952792, 0.17252662366662166, 0.1728040079660295, 0.17327640740136574, 0.17379123048612174, 0.17335399939108462, 0.17396617580310647, 0.17448439008833697, 0.17458660760784628, 0.17432497100854133, 0.17464034515653382, 0.17472481724501562, 0.17445254124658902, 0.174987032591438, 0.17594599730535382, 0.17681693565919537, 0.17772393277005766, 0.1784238919544677, 0.17930485165903612, 0.1796221988322972, 0.1791824970191655, 0.17939648966441057, 0.17953966487955128, 0.1794365875691064, 0.18000536840677628, 0.18044819832611608, 0.18048026079969984, 0.1810145284849264, 0.18211108964266565, 0.18234099179968644, 0.18199102926567293, 0.18216994013461468, 0.18214904830615264, 0.18264425946023172, 0.18320359543736797, 0.18408567652763014, 0.1844470254449047, 0.18486744054879944, 0.18491169023310056, 0.18506404206481253, 0.18635140757335011, 0.18702407394397652, 0.18784849995683595, 0.18821405865344015, 0.1887189987171803, 0.18871896805187482, 0.18934100549337707, 0.189601792740689, 0.1895408278246989, 0.18962361239528538, 0.1904542246504512, 0.19088625134986187, 0.19157547840519246, 0.1917879938988089, 0.19232924772202778, 0.19247858462073605, 0.192960420962899, 0.19309093445693437, 0.19287159065448348, 0.19303422856376656, 0.19359564718981542, 0.19414777145642304, 0.19339367984407266, 0.19290201069141147]"
adanovo,bm-1.0.0,"[9.783778495254867e-05, 0.0021524312689560707, 0.004207024752959593, 0.006261618236963115, 0.008316211720966638, 0.01037080520497016, 0.01252323647392623, 0.014577829957929752, 0.016632423441933275, 0.018687016925936797, 0.02074161040994032, 0.02279620389394384, 0.024948635162899913, 0.027003228646903434, 0.029057822130906956, 0.031112415614910478, 0.033167009098914, 0.035221602582917524, 0.03737403385187359, 0.03942862733587712, 0.04148322081988064, 0.04353781430388416, 0.04559240778788768, 0.047647001271891205, 0.049799432540847274, 0.0518540260248508, 0.05390861950885432, 0.05596321299285784, 0.05801780647686136, 0.060072399960864886, 0.062224831229820955, 0.06427942471382447, 0.066334018197828, 0.06838861168183152, 0.07044320516583505, 0.07249779864983857, 0.07465022991879464, 0.07670482340279816, 0.07875941688680169, 0.08081401037080521, 0.08286860385480872, 0.0850210351237648, 0.08707562860776832, 0.08913022209177185, 0.09118481557577536, 0.09323940905977889, 0.09529400254378241, 0.09744643381273847, 0.099501027296742, 0.10155562078074552, 0.10361021426474905, 0.10566480774875257, 0.10771940123275608, 0.10987183250171216, 0.11192642598571569, 0.11398101946971921, 0.11603561295372272, 0.11809020643772625, 0.12014479992172977, 0.12229723119068585, 0.12435182467468936, 0.12640641815869288, 0.1284610116426964, 0.13051560512669994, 0.13257019861070346, 0.13472262987965952, 0.13677722336366305, 0.13883181684766657, 0.1408864103316701, 0.14294100381567362, 0.14499559729967715, 0.1471480285686332, 0.14920262205263674, 0.15125721553664026, 0.15331180902064379, 0.15536640250464728, 0.1574209959886508, 0.1595734272576069, 0.16162802074161042, 0.16368261422561392, 0.16573720770961745, 0.16779180119362097, 0.16994423246257706, 0.17199882594658056, 0.17405341943058408, 0.1761080129145876, 0.17816260639859113, 0.18021719988259466, 0.18236963115155072, 0.18442422463555425, 0.18647881811955777, 0.1885334116035613, 0.19058800508756482, 0.19264259857156835, 0.1947950298405244, 0.19684962332452793, 0.19890421680853146, 0.20095881029253498, 0.2030134037765385, 0.20506799726054203, 0.2072204285294981, 0.20927502201350162, 0.21132961549750515, 0.21338420898150867, 0.21543880246551217, 0.2174933959495157, 0.21964582721847178, 0.2217004207024753, 0.2237550141864788, 0.22580960767048233, 0.22786420115448586, 0.22991879463848938, 0.23207122590744544, 0.23412581939144897, 0.2361804128754525, 0.23823500635945602, 0.24028959984345954, 0.24234419332746307, 0.24449662459641913, 0.24655121808042266, 0.24860581156442618, 0.2506604050484297, 0.25271499853243323, 0.2548674298013893, 0.2569220232853928, 0.2589766167693963, 0.26103121025339987, 0.26308580373740337, 0.2651403972214069, 0.26729282849036295, 0.2693474219743665, 0.27140201545837, 0.27345660894237356, 0.27551120242637706, 0.2775657959103806, 0.27971822717933664, 0.2817728206633402, 0.2838274141473437, 0.28588200763134725, 0.28793660111535074, 0.2899911945993543, 0.29214362586831033, 0.2941982193523139, 0.2962528128363174, 0.29830740632032093, 0.30036199980432443, 0.30241659328832793, 0.304569024557284, 0.30662361804128757, 0.30867821152529107, 0.31073280500929457, 0.3127873984932981, 0.3148419919773016, 0.3169944232462577, 0.3190490167302612, 0.32110361021426476, 0.32315820369826825, 0.3252127971822718, 0.3272673906662753, 0.3294198219352314, 0.3314744154192349, 0.33352900890323844, 0.33558360238724194, 0.3376381958712455, 0.33979062714020153, 0.3418452206242051, 0.3438998141082086, 0.34595440759221213, 0.34800900107621563, 0.3500635945602192, 0.3522160258291752, 0.35427061931317877, 0.35632521279718227, 0.3583798062811858, 0.3604343997651893, 0.3624889932491928, 0.3646414245181489, 0.36669601800215246, 0.36875061148615595, 0.37080520497015945, 0.372859798454163, 0.3749143919381665, 0.3770668232071226, 0.3791214166911261, 0.38117601017512964, 0.38323060365913314, 0.3852851971431367, 0.3873397906271402, 0.3894922218960963, 0.3915468153800998, 0.39360140886410333, 0.39565600234810683, 0.3977105958321104, 0.3997651893161139, 0.40191762058506997, 0.40397221406907347, 0.406026807553077, 0.4080814010370805, 0.41013599452108407, 0.4122884257900401]","[0.1626196466252467, 0.16382536864101677, 0.16418390036885366, 0.16463898826870021, 0.16543456976125726, 0.165941872023181, 0.16601377008069051, 0.16653446473423844, 0.16640055348737953, 0.16616741710213295, 0.16594093163378754, 0.16566984810056032, 0.16591111954721738, 0.16582593693275335, 0.16565698729447573, 0.16633519203863817, 0.16639547940018845, 0.16617607956266484, 0.16626796902837385, 0.16656651780688125, 0.16661224612660494, 0.16676441508898415, 0.1664469874813258, 0.17036855015050142, 0.1708196233378514, 0.1702288893712553, 0.1707640393220271, 0.17085869332800369, 0.17116604715383543, 0.17131279759819926, 0.17124859704231277, 0.17146434012494166, 0.17221132885588808, 0.17178933269687408, 0.17227951701413036, 0.17253807063382343, 0.17440757126615525, 0.17558065354643865, 0.17652913270961662, 0.17604859653463284, 0.17599617489618335, 0.17617926274312878, 0.1764631318088668, 0.17651497818028838, 0.17688816266052, 0.17684264857207305, 0.17721807448757798, 0.17617586091576534, 0.1757356388838755, 0.17554201640040198, 0.17540560923422452, 0.1760705661986849, 0.17647517132721074, 0.1759646920472857, 0.1754862842382588, 0.17531968965092973, 0.1751466848008492, 0.1740806110415972, 0.17378100472752747, 0.1735410358055943, 0.17362707360697938, 0.17342692326245135, 0.17353678134598594, 0.17336285829767684, 0.17327434151860188, 0.17307152537501136, 0.17304968198705659, 0.17318740108067127, 0.17355075313760732, 0.17299692975543454, 0.17295003821613264, 0.17294177877482692, 0.17249601420976837, 0.17202827599738152, 0.17229058038049222, 0.17290675270184042, 0.172568329482651, 0.1728060712779999, 0.1726171193900483, 0.17181470689309708, 0.17190989766769388, 0.1715766114972027, 0.17143780416118387, 0.17172501131689608, 0.17125894777062967, 0.17129688030822518, 0.17112950349426975, 0.17061147759311196, 0.17027686729978186, 0.16901072805691011, 0.16863499666344586, 0.16844938077888663, 0.16844038289198263, 0.16841516056569764, 0.16848920210679358, 0.1681206464360656, 0.16791794070682026, 0.1687367746411084, 0.16844223060338748, 0.16792055049145554, 0.16816660165387726, 0.16866801924848318, 0.16871242423602448, 0.1691485240680919, 0.16955712693214955, 0.1699656682868715, 0.17000468991778778, 0.17066733714195642, 0.17082051944043447, 0.1713572172407234, 0.17139697321220107, 0.17209748877643957, 0.17249999872156468, 0.17294228646874676, 0.17327218453782975, 0.17355308016978696, 0.174423680200587, 0.17173816160909577, 0.17055807614582166, 0.1705419870800752, 0.17101072360132502, 0.17181909099071685, 0.17157905431886325, 0.17134169879601208, 0.1729835469768981, 0.17334707828722792, 0.1726753265495271, 0.1731710459403647, 0.17319786770778736, 0.17398659605951533, 0.1732056438717905, 0.1715025771918638, 0.1701517480684812, 0.17033753964930273, 0.17176736713654617, 0.17153604986867138, 0.1720072751449454, 0.1724835249209006, 0.1725895717221484, 0.17245827829922772, 0.1731788790639766, 0.17351963740982201, 0.17487333146085327, 0.17537605645233179, 0.17484924354970466, 0.1745098491626188, 0.1746909716267017, 0.17529104900407932, 0.17612416764422173, 0.17680874522286483, 0.1776530912072014, 0.1781438781489036, 0.1788851400508285, 0.1788992252863169, 0.17928097084386804, 0.17950166469560935, 0.1801689725640364, 0.18113550048001065, 0.18114164585108938, 0.18096369490213168, 0.1810231387766057, 0.1818364523346826, 0.1817640174620258, 0.1820910030521159, 0.1825387499395073, 0.18312048411949505, 0.18274484342665345, 0.18376772825285423, 0.184921576952776, 0.18505192723404273, 0.1859555809277999, 0.18649115914844813, 0.18726436874413793, 0.1887738415943359, 0.1895756021070929, 0.1913143840847234, 0.1915989302747818, 0.19171330180670831, 0.19221389805618452, 0.19285406075831923, 0.19383297210748596, 0.194147132531112, 0.19589617063683226, 0.19705986718200286, 0.198365440459073, 0.19939924447325597, 0.20010346780702146, 0.1998126407489343, 0.19961097423927532, 0.20032188639741014, 0.20128597313319102, 0.20182641592177697, 0.20215230387012484, 0.20331467378802498, 0.20452685129833773, 0.20567376670359971, 0.20648435923225378, 0.207229295504247, 0.2077300111842036, 0.207695461240003]"
biatNovo-DDA,bm-1.0.0,"[9.783778495254867e-05, 0.0018589179140984249, 0.003619998043244301, 0.005381078172390177, 0.007142158301536053, 0.00890323843068193, 0.010664318559827805, 0.012425398688973681, 0.014186478818119557, 0.015947558947265433, 0.01770863907641131, 0.019469719205557186, 0.021230799334703062, 0.022991879463848938, 0.024752959592994814, 0.02651403972214069, 0.028275119851286567, 0.030036199980432443, 0.031797280109578316, 0.033558360238724196, 0.03531944036787007, 0.03708052049701595, 0.03884160062616182, 0.0406026807553077, 0.04236376088445357, 0.04412484101359945, 0.045885921142745326, 0.047647001271891205, 0.04940808140103708, 0.05116916153018296, 0.05293024165932883, 0.05469132178847471, 0.05645240191762058, 0.05821348204676646, 0.059974562175912335, 0.061735642305058215, 0.0634967224342041, 0.06525780256334997, 0.06701888269249584, 0.06877996282164171, 0.0705410429507876, 0.07230212307993347, 0.07406320320907935, 0.07582428333822522, 0.0775853634673711, 0.07934644359651698, 0.08110752372566285, 0.08286860385480872, 0.08462968398395461, 0.08639076411310048, 0.08815184424224635, 0.08991292437139223, 0.09167400450053811, 0.09343508462968399, 0.09519616475882986, 0.09695724488797573, 0.09871832501712162, 0.10047940514626749, 0.10224048527541336, 0.10400156540455924, 0.10576264553370511, 0.107523725662851, 0.10928480579199687, 0.11104588592114274, 0.11280696605028862, 0.1145680461794345, 0.11632912630858037, 0.11809020643772625, 0.11985128656687212, 0.121612366696018, 0.12337344682516388, 0.12513452695430977, 0.12689560708345562, 0.1286566872126015, 0.13041776734174737, 0.13217884747089326, 0.13393992760003914, 0.135701007729185, 0.1374620878583309, 0.13922316798747678, 0.14098424811662263, 0.14274532824576852, 0.14450640837491438, 0.14626748850406027, 0.14802856863320615, 0.149789648762352, 0.1515507288914979, 0.15331180902064379, 0.15507288914978964, 0.15683396927893553, 0.1585950494080814, 0.16035612953722728, 0.16211720966637316, 0.16387828979551902, 0.1656393699246649, 0.1674004500538108, 0.16916153018295665, 0.17092261031210254, 0.1726836904412484, 0.1744447705703943, 0.1763036884844927, 0.1780647686136386, 0.17982584874278446, 0.18158692887193034, 0.18334800900107623, 0.1851090891302221, 0.18687016925936797, 0.18863124938851383, 0.19039232951765972, 0.1921534096468056, 0.19391448977595147, 0.19567556990509735, 0.19743665003424324, 0.1991977301633891, 0.20095881029253498, 0.20271989042168084, 0.20448097055082673, 0.20624205067997262, 0.20800313080911847, 0.20976421093826436, 0.21152529106741022, 0.2132863711965561, 0.215047451325702, 0.21680853145484785, 0.21856961158399374, 0.22033069171313963, 0.22209177184228548, 0.22385285197143137, 0.22561393210057723, 0.22737501222972312, 0.229136092358869, 0.23089717248801486, 0.23265825261716075, 0.23441933274630664, 0.2361804128754525, 0.23794149300459838, 0.23970257313374424, 0.24146365326289013, 0.243224733392036, 0.24498581352118187, 0.24674689365032776, 0.24850797377947365, 0.25026905390861953, 0.25203013403776536, 0.25379121416691125, 0.25555229429605714, 0.257313374425203, 0.2590744545543489, 0.26083553468349474, 0.2625966148126406, 0.2643576949417865, 0.2661187750709324, 0.2678798552000783, 0.2696409353292242, 0.27140201545837, 0.2731630955875159, 0.2749241757166618, 0.27668525584580766, 0.27844633597495355, 0.2802074161040994, 0.28196849623324527, 0.28372957636239116, 0.28549065649153704, 0.28725173662068293, 0.28901281674982876, 0.29077389687897465, 0.29253497700812053, 0.2942960571372664, 0.2960571372664123, 0.29781821739555814, 0.299579297524704, 0.3013403776538499, 0.3031014577829958, 0.3048625379121417, 0.30662361804128757, 0.3083846981704334, 0.3101457782995793, 0.3119068584287252, 0.31366793855787106, 0.31542901868701695, 0.3171900988161628, 0.31895117894530867, 0.32071225907445455, 0.32247333920360044, 0.3242344193327463, 0.32599549946189216, 0.32775657959103804, 0.32951765972018393, 0.3312787398493298, 0.3330398199784757, 0.3348009001076216, 0.3365619802367674, 0.3383230603659133, 0.3400841404950592, 0.3418452206242051, 0.34360630075335097, 0.3453673808824968, 0.3471284610116427, 0.3488895411407886, 0.350748459054887]","[0.1419535275001072, 0.14165166362292608, 0.14153628158613918, 0.14158104298227225, 0.14160249653182316, 0.14122949743977575, 0.14140850134257224, 0.14175281877576337, 0.14174595150050764, 0.14176863149778243, 0.14256651036026508, 0.14307140641466043, 0.1431727686266008, 0.1440171815452324, 0.14466446106052872, 0.145318674642169, 0.14547026298319432, 0.14617344624798448, 0.1463577300847485, 0.14748148652199794, 0.14797924595430234, 0.14881863108679189, 0.1498686866296992, 0.1504604982533429, 0.15067133684395195, 0.15134027311755555, 0.15183160017955943, 0.1520966037651219, 0.15270001184295098, 0.15327133175365476, 0.15384020471131632, 0.15379221927125927, 0.15411150165056314, 0.15418081904400016, 0.15522976461111093, 0.15571425099738467, 0.15665530138679618, 0.15706883031943797, 0.15808921008879978, 0.1586693587077655, 0.15863430108495444, 0.1588183781837039, 0.15933286875874308, 0.15957269895146028, 0.16037789131664745, 0.16092700035808172, 0.1612844303076101, 0.16146242531758542, 0.16189961905742656, 0.16201740102701623, 0.1630291618910387, 0.163099289846627, 0.16356851885840662, 0.16420891329676426, 0.1644775583474698, 0.16507135180122454, 0.1656618106032534, 0.1658505671303801, 0.16616408451570458, 0.16713775753507604, 0.16735123386411524, 0.1676801420493223, 0.1679917812226609, 0.1688619480943834, 0.16914388526580157, 0.169692955856908, 0.1701869398191749, 0.17091757636539223, 0.17117852558456417, 0.1718438411327024, 0.1720489061701785, 0.17233264600984632, 0.1726705591593103, 0.17208780243031416, 0.1719915240363236, 0.17130727461106854, 0.1715899855270624, 0.17195097171270018, 0.17237277309379528, 0.17269178249447448, 0.17389762172606954, 0.1739761222002874, 0.1745043625172102, 0.17452986191498565, 0.17475619976723625, 0.1748721388727008, 0.17550569638889302, 0.17665152058157196, 0.17758365381957236, 0.17764257908207096, 0.17811697542524557, 0.17924496561109504, 0.17962396908775113, 0.1798674523792816, 0.18003947572863233, 0.1798282843725189, 0.180561883378473, 0.18085060507504444, 0.18099679783048164, 0.18117017134326846, 0.18188094083283848, 0.18224880672190438, 0.1828162272495094, 0.18311112996113038, 0.18264097363346532, 0.18272153327975438, 0.18287809847555492, 0.18283273653610183, 0.1825782535492183, 0.18287898015586374, 0.1834225750073046, 0.18330825401943934, 0.18409068142355584, 0.18449066259471802, 0.18474970785335393, 0.1855367857607906, 0.18636387883562577, 0.18671001624466094, 0.18772674873901252, 0.18822918842454806, 0.1882442079160624, 0.18817180086329047, 0.18831451467506582, 0.1887602825160231, 0.1884575129170736, 0.18855646272762677, 0.18922557678660873, 0.1895761475846079, 0.1899967550306887, 0.19027044160932588, 0.1897167140020431, 0.19006961574741835, 0.19017222317886193, 0.18961956784151454, 0.18972880025913136, 0.19054966645199511, 0.19002174593581828, 0.19018485247422434, 0.19105519660389886, 0.1916618955804949, 0.1920077049694624, 0.1925059233931677, 0.1932152292508444, 0.19319057411756088, 0.1940701696128347, 0.19364282401600239, 0.19353549668805303, 0.19354390506433494, 0.19391059642590983, 0.1944254797600265, 0.19375856698783847, 0.19420624883407908, 0.19463988549165276, 0.19447338252061777, 0.19547912181415522, 0.19564399339125293, 0.19569824085324514, 0.19593147130406696, 0.19635009334179965, 0.19664432920384092, 0.19696736437518242, 0.19657542981041282, 0.1973380801310019, 0.19795182404014877, 0.19810543527853636, 0.1979633028566961, 0.19814432868284482, 0.19777170002201783, 0.19799512426127955, 0.1986628712835328, 0.19808603140983594, 0.19903974449399026, 0.1992018774621443, 0.19988731291336537, 0.2001604411915921, 0.20117203574381892, 0.20157978193285567, 0.20092604123140273, 0.20028454059398137, 0.20119681620209157, 0.2018702982586993, 0.2023279814047355, 0.20252784956104763, 0.20327431569709212, 0.20372094813658428, 0.20403640427089179, 0.2047300673382349, 0.20603432199941385, 0.20630328275964438, 0.2065107529431938, 0.20699023908670144, 0.206817688605254, 0.20755576494643108, 0.20796078217123992, 0.2083611024004302, 0.20910367134571672, 0.20975663544557974, 0.20938639419984142, 0.21014482264308582, 0.2139353643443804]"
