algorithm,version,coverage,metric
casanovo,5.0.0_old,"[6.5114764772912255e-06, 0.005026859840468826, 0.010053719680937653, 0.015080579521406479, 0.020100927885398013, 0.02512778772586684, 0.030154647566335666, 0.035181507406804494, 0.040201855770796026, 0.045228715611264854, 0.05025557545173368, 0.05528243529220251, 0.06030278365619404, 0.06532964349666287, 0.0703565033371317, 0.07537685170112322, 0.08040371154159205, 0.08543057138206088, 0.09045743122252971, 0.09547777958652125, 0.10050463942699008, 0.1055314992674589, 0.11055835910792772, 0.11557870747191926, 0.12060556731238808, 0.1256324271528569, 0.13065277551684845, 0.13567963535731728, 0.1407064951977861, 0.14573335503825494, 0.15075370340224645, 0.15578056324271528, 0.1608074230831841, 0.16583428292365293, 0.17085463128764447, 0.1758814911281133, 0.18090835096858213, 0.18592869933257367, 0.1909555591730425, 0.19598241901351132, 0.20100927885398015, 0.20602962721797166, 0.2110564870584405, 0.21608334689890932, 0.22111020673937815, 0.22613055510336968, 0.2311574149438385, 0.23618427478430734, 0.24120462314829888, 0.2462314829887677, 0.25125834282923654, 0.25628520266970534, 0.2613055510336969, 0.2663324108741657, 0.27135927071463456, 0.27638613055510336, 0.2814064789190949, 0.2864333387595637, 0.2914601986000326, 0.2964805469640241, 0.3015074068044929, 0.30653426664496175, 0.31156112648543055, 0.3165814748494221, 0.3216083346898909, 0.3266351945303598, 0.3316620543708286, 0.33668240273482014, 0.34170926257528894, 0.3467361224157578, 0.3517629822562266, 0.3567833306202181, 0.36181019046068696, 0.36683705030115576, 0.37185739866514733, 0.37688425850561613, 0.381911118346085, 0.3869379781865538, 0.39195832655054536, 0.39698518639101416, 0.402012046231483, 0.4070389060719518, 0.4120592544359433, 0.4170861142764122, 0.422112974116881, 0.42713332248087255, 0.43216018232134135, 0.4371870421618102, 0.442213902002279, 0.44723425036627057, 0.45226111020673937, 0.4572879700472082, 0.462314829887677, 0.4673351782516686, 0.4723620380921374, 0.4773888979326062, 0.48240924629659776, 0.48743610613706656, 0.4924629659775354, 0.4974898258180042, 0.5025101741819957, 0.5075370340224646, 0.5125638938629334, 0.5175907537034022, 0.5226111020673938, 0.5276379619078626, 0.5326648217483314, 0.537685170112323, 0.5427120299527918, 0.5477388897932606, 0.5527657496337295, 0.5577860979977209, 0.5628129578381899, 0.5678398176786587, 0.5728666775191275, 0.577887025883119, 0.5829138857235878, 0.5879407455640566, 0.5929610939280482, 0.597987953768517, 0.6030148136089858, 0.6080416734494547, 0.6130620218134462, 0.6180888816539151, 0.6231157414943839, 0.6281426013348527, 0.6331629496988442, 0.638189809539313, 0.6432166693797818, 0.6482370177437734, 0.6532638775842422, 0.658290737424711, 0.6633175972651799, 0.6683379456291714, 0.6733648054696403, 0.6783916653101091, 0.6834185251505779, 0.6884388735145694, 0.6934657333550382, 0.698492593195507, 0.703519453035976, 0.7085398013999674, 0.7135666612404362, 0.7185935210809051, 0.7236138694448966, 0.7286407292853655, 0.7336675891258343, 0.7386944489663031, 0.7437147973302947, 0.7487416571707635, 0.7537685170112323, 0.7587953768517012, 0.7638157252156926, 0.7688425850561614, 0.7738694448966303, 0.7788897932606218, 0.7839166531010907, 0.7889435129415595, 0.7939703727820283, 0.7989907211460199, 0.8040175809864887, 0.8090444408269575, 0.8140713006674264, 0.8190916490314178, 0.8241185088718866, 0.8291453687123556, 0.834165717076347, 0.8391925769168159, 0.8442194367572847, 0.8492462965977535, 0.8542666449617451, 0.8592935048022139, 0.8643203646426827, 0.8693472244831516, 0.8743675728471431, 0.879394432687612, 0.8844212925280808, 0.8894416408920722, 0.8944685007325411, 0.8994953605730099, 0.9045222204134787, 0.9095425687774703, 0.9145694286179391, 0.9195962884584079, 0.9246231482988768, 0.9296434966628683, 0.9346703565033372, 0.939697216343806, 0.9447175647077974, 0.9497444245482664, 0.9547712843887352, 0.959798144229204, 0.9648184925931955, 0.9698453524336643, 0.9748722122741331, 0.979899072114602, 0.9849194204785935, 0.9899462803190624, 0.9949731401595312, 1.0]","[0.05635303461913056, 0.05365985566659033, 0.05317073679285306, 0.05314344383025768, 0.054235490739551445, 0.055823432831378285, 0.05927279296051076, 0.06086189270708962, 0.06051080079972139, 0.05871978782057275, 0.05613553439396198, 0.05390020383067372, 0.053192504550114775, 0.05386692712665858, 0.05354085508839905, 0.05333185208330782, 0.05423758890753044, 0.05398031092466485, 0.054258228652729966, 0.05362421232382915, 0.054554142347936804, 0.054365577892645976, 0.05521066142279596, 0.05483993613460464, 0.053702722826395745, 0.05349414706508743, 0.05318577274294426, 0.05312730766907861, 0.055028568751740135, 0.05753577522793013, 0.05771649010473073, 0.05777223957493567, 0.05864667593427292, 0.058225940196117806, 0.057940833109493474, 0.05896749324154427, 0.057882044117569045, 0.05830146717938692, 0.05514944608387912, 0.05769055093088807, 0.05901459299719531, 0.060038708228580186, 0.05904444795553501, 0.06036494287620375, 0.05834241713295488, 0.0585124027335385, 0.05859659527397474, 0.05864592066622951, 0.057896931010449515, 0.05759795567781504, 0.0581635582269702, 0.0580880034437483, 0.06166946302161677, 0.05922491130156565, 0.05717222751278313, 0.05492079396866648, 0.0553517090956175, 0.056989496471317944, 0.0577929693662796, 0.05760150544942323, 0.056245735396796316, 0.05648372169215253, 0.05672125013363723, 0.05845919295528951, 0.059165065124843486, 0.05903567301836138, 0.05879032795236148, 0.057509701044201764, 0.05694862881298056, 0.056414340167796916, 0.05841368981087404, 0.0608475842510626, 0.06142937825528137, 0.06104156568524879, 0.05873367174975315, 0.05947638122971256, 0.062112608575404606, 0.06547536718562852, 0.06438896329021443, 0.06263466815879988, 0.062578890918899, 0.06325560385685289, 0.0630740289397741, 0.06354175671741111, 0.06439210289191158, 0.06681590505158952, 0.06626104423346524, 0.06560254452098487, 0.06676977061396, 0.0689153254484528, 0.06957173604540091, 0.06958347680608573, 0.06932420553496085, 0.071342051548252, 0.07243900960715718, 0.0733195607168649, 0.07629786944446149, 0.07978983800242123, 0.0842399919582366, 0.08620159327837078, 0.08769871752883587, 0.09025105148607535, 0.0917452648112403, 0.09556782715579526, 0.09656485468486864, 0.09797098208440694, 0.09865736440756628, 0.10069494099717562, 0.1023455825738402, 0.10323338885459224, 0.10197574455550948, 0.10477139815612731, 0.11023195868915836, 0.11239490133141072, 0.1154085410692198, 0.11794620282595998, 0.11986649193954838, 0.1269855137635279, 0.1375623103848205, 0.1536691579708765, 0.13259865517082078, 0.0960516953912455, 0.062487698497871884, 0.06076403966620633, 0.06364847286410433, 0.06743682820443844, 0.07012637392629292, 0.0732227929877354, 0.07362818539380707, 0.07692628432756506, 0.07941765114257371, 0.08287539224229866, 0.0857466204950467, 0.093695680628818, 0.09707055615689747, 0.09818633779262595, 0.0977026142764211, 0.09977983958736875, 0.10060487467056342, 0.10030402673745761, 0.10422854233888465, 0.10734006605136875, 0.10889556581684082, 0.10884988112234997, 0.11147909239292353, 0.11137030838759154, 0.11359453750078902, 0.11341387466180822, 0.11435601358148358, 0.11347214695565255, 0.11637522403669726, 0.11836198535711201, 0.11989338388478196, 0.11950651467278116, 0.11847333114006231, 0.11720744863292264, 0.12022435210880728, 0.12055335573505857, 0.11992836734617345, 0.12207919895291208, 0.124107761253268, 0.12654209596524538, 0.1266540939724499, 0.13316672492466286, 0.1333709417270202, 0.13771418881272857, 0.13347329966433483, 0.13627729357837493, 0.13645394168850572, 0.14196765375943426, 0.1419179836071367, 0.14108881433052567, 0.1447738292674323, 0.14800903938785062, 0.14892091042812175, 0.14899948516760075, 0.1512448050544252, 0.15682899990629456, 0.16402318251996267, 0.16556012474601478, 0.1661049537053512, 0.1667652992256152, 0.1728369720704686, 0.17916432027042603, 0.18557011015430253, 0.18684116434874226, 0.1899740365861775, 0.19976487620531083, 0.21081585549960627, 0.21668185228053102, 0.21386049785483074, 0.21459775895521604, 0.21556880151868846, 0.21207295487644431, 0.21727647135541164, 0.2120115311556821, 0.19252407364489926, 0.15606171788587653, 0.1310737451872908, 0.12878159337324724]"
casanovo,5.0.0,"[7.060351887938095e-06, 0.005026970544211923, 0.010053941088423847, 0.01508091163263577, 0.020100821824959755, 0.02512779236917168, 0.030154762913383603, 0.035181733457595524, 0.04020164364991951, 0.04522861419413143, 0.05025558473834336, 0.05528255528255528, 0.06030246547487927, 0.06532943601909119, 0.07035640656330311, 0.07538337710751504, 0.08040328729983902, 0.08543025784405095, 0.09045722838826287, 0.09547713858058686, 0.10050410912479878, 0.10553107966901071, 0.11055805021322263, 0.11557796040554662, 0.12060493094975853, 0.12563190149397047, 0.13065887203818238, 0.13567878223050636, 0.14070575277471828, 0.14573272331893022, 0.15075969386314214, 0.15577960405546612, 0.16080657459967804, 0.16583354514388998, 0.17085345533621396, 0.17588042588042588, 0.1809073964246378, 0.18593436696884974, 0.19095427716117372, 0.19598124770538564, 0.20100821824959755, 0.20603518879380947, 0.21105509898613348, 0.2160820695303454, 0.2211090400745573, 0.22613601061876923, 0.23115592081109324, 0.23618289135530515, 0.24120986189951707, 0.24622977209184105, 0.25125674263605297, 0.2562837131802649, 0.26131068372447686, 0.2663305939168008, 0.2713575644610127, 0.27638453500522464, 0.28141150554943656, 0.28643141574176056, 0.2914583862859725, 0.2964853568301844, 0.3015123273743963, 0.3065322375667203, 0.31155920811093224, 0.31658617865514416, 0.32160608884746816, 0.3266330593916801, 0.331660029935892, 0.3366870004801039, 0.3417069106724279, 0.34673388121663984, 0.35176085176085176, 0.3567878223050637, 0.3618077324973877, 0.3668347030415996, 0.3718616735858115, 0.37688864413002343, 0.38190855432234744, 0.38693552486655935, 0.39196249541077127, 0.3969824056030953, 0.4020093761473072, 0.4070363466915191, 0.41206331723573103, 0.41708322742805504, 0.42211019797226695, 0.42713716851647887, 0.4321641390606908, 0.4371840492530148, 0.4422110197972267, 0.44723799034143863, 0.45226496088565055, 0.45728487107797455, 0.46231184162218647, 0.4673388121663984, 0.47235872235872234, 0.47738569290293426, 0.48241266344714623, 0.48743963399135815, 0.4924595441836821, 0.497486514727894, 0.5025134852721059, 0.5075404558163179, 0.5125603660086419, 0.5175873365528538, 0.5226143070970657, 0.5276412776412777, 0.5326611878336016, 0.5376881583778136, 0.5427151289220254, 0.5477350391143495, 0.5527620096585614, 0.5577889802027733, 0.5628159507469852, 0.5678358609393093, 0.5728628314835211, 0.5778898020277331, 0.582916772571945, 0.587936682764269, 0.5929636533084809, 0.5979906238526929, 0.6030175943969047, 0.6080375045892287, 0.6130644751334406, 0.6180914456776526, 0.6231113558699766, 0.6281383264141884, 0.6331652969584004, 0.6381922675026124, 0.6432121776949363, 0.6482391482391482, 0.6532661187833602, 0.6582930893275721, 0.6633129995198961, 0.668339970064108, 0.6733669406083199, 0.6783939111525319, 0.6834138213448558, 0.6884407918890677, 0.6934677624332797, 0.6984876726256036, 0.7035146431698156, 0.7085416137140275, 0.7135685842582394, 0.7185884944505634, 0.7236154649947754, 0.7286424355389872, 0.7336694060831992, 0.7386893162755231, 0.7437162868197351, 0.748743257363947, 0.753770227908159, 0.7587901381004829, 0.7638171086446949, 0.7688440791889067, 0.7738639893812308, 0.7788909599254427, 0.7839179304696546, 0.7889449010138665, 0.7939648112061906, 0.7989917817504024, 0.8040187522946144, 0.8090457228388263, 0.8140656330311503, 0.8190926035753622, 0.8241195741195741, 0.829146544663786, 0.8341664548561101, 0.8391934254003219, 0.8442203959445339, 0.8492403061368579, 0.8542672766810698, 0.8592942472252817, 0.8643212177694937, 0.8693411279618176, 0.8743680985060296, 0.8793950690502415, 0.8844220395944534, 0.8894419497867774, 0.8944689203309893, 0.8994958908752012, 0.9045228614194132, 0.9095427716117371, 0.9145697421559491, 0.919596712700161, 0.9246166228924849, 0.9296435934366969, 0.9346705639809089, 0.9396975345251207, 0.9447174447174447, 0.9497444152616566, 0.9547713858058685, 0.9597983563500805, 0.9648182665424044, 0.9698452370866164, 0.9748722076308283, 0.9798991781750402, 0.9849190883673642, 0.9899460589115762, 0.994973029455788, 1.0]","[0.056336762687495684, 0.05272490940295432, 0.05263726048575633, 0.05232814810505963, 0.05323268086022831, 0.05318909022305873, 0.056352476975386985, 0.05983893208629906, 0.06039375347156003, 0.06063463530045789, 0.059555110277216265, 0.05809862815434963, 0.055051420430335535, 0.05430719861923391, 0.05352622150230256, 0.05389095491435966, 0.05342166475371829, 0.05334088509785992, 0.05253774085076769, 0.05314452150074224, 0.05380529575483557, 0.05370266687379479, 0.05353205506229035, 0.05421764149546819, 0.05421958701915185, 0.055061648032364595, 0.05405588451670488, 0.05382535971335056, 0.05258702914522252, 0.05171695969844329, 0.052298730727265944, 0.05303297086731454, 0.05451583232661982, 0.0561516662478857, 0.056867092753316105, 0.057126154037109855, 0.056859769692295656, 0.05706325644534949, 0.05747070237115383, 0.05604358703023271, 0.05774029911444756, 0.056619392929326454, 0.057132277335906215, 0.05539184894473152, 0.05768715207897916, 0.05853539493698387, 0.05983245432606012, 0.05971127651607826, 0.05907743498475844, 0.05869271628410362, 0.05739329835668859, 0.05702065320324479, 0.05709509767021845, 0.05746536126189156, 0.0568161614484928, 0.05788745215385151, 0.05735658712946791, 0.058581146974986266, 0.05943750248086151, 0.06218948262682844, 0.059050202215795364, 0.057004032842788176, 0.053955426225264405, 0.053828351044919655, 0.05525299696617418, 0.057425711191505566, 0.058019473612522306, 0.05878590785750751, 0.056747020572410475, 0.05652165125189479, 0.05673066329739023, 0.058169178824562184, 0.059215523762398414, 0.059664543910149165, 0.059745860311632135, 0.05897476083841187, 0.05814359099297328, 0.058008872947061293, 0.056954347286305676, 0.05832741335501758, 0.059745085697736636, 0.06209127079251227, 0.06256248411871537, 0.0628870163117194, 0.06084579425859148, 0.06079697397775706, 0.06048585692182355, 0.06208293125426187, 0.06439538133216986, 0.06547585529350707, 0.06560510064851123, 0.06351279276114147, 0.06494860026300214, 0.06458944091690504, 0.06592340873556155, 0.06611377472116464, 0.06549840894120286, 0.06688838630296748, 0.06780150106741467, 0.06881734549758667, 0.06950138720416218, 0.07017238415681762, 0.07012810736287438, 0.0695202192593427, 0.0712347708787377, 0.0714694997946657, 0.07483618813486914, 0.07692304074609843, 0.07585539018241369, 0.07482638959050862, 0.07712364232877214, 0.0794816578567102, 0.08384664124122629, 0.08346195588924796, 0.08550439128539569, 0.0833541849026732, 0.08412738312769863, 0.08373398107081675, 0.08518130787361125, 0.09055277226883465, 0.09196695874447022, 0.09298972202418243, 0.09327854242889536, 0.09560371594957562, 0.09363846144183771, 0.09613328713355179, 0.09716506859627166, 0.09898624250657054, 0.09987880539512126, 0.09975836606221455, 0.10101702537126825, 0.10517801432892267, 0.10611537269696111, 0.10345723921398339, 0.10373553228451726, 0.10560094566152156, 0.10818584404107853, 0.10793541756694715, 0.10810592133439798, 0.10786974367913438, 0.10955330946244625, 0.10925195406627353, 0.11460709492918274, 0.11520536375181785, 0.11679923898906214, 0.11318543146265084, 0.11131087074493488, 0.11130847438720959, 0.11036580410734874, 0.11261955289614553, 0.11690510555988719, 0.11544679411773284, 0.11371775492800162, 0.11238836922867237, 0.11509703139907654, 0.11828422824625082, 0.11896573959244269, 0.11930851648572643, 0.11979912843500844, 0.12624678938629996, 0.12747838889971785, 0.1283993292258073, 0.12556849573715048, 0.12899259672882282, 0.1304534812881523, 0.13033377846776217, 0.13205895696342218, 0.13276725838168868, 0.13263146813697602, 0.1310330204761629, 0.13465572978462026, 0.13882785976752104, 0.1400173226050439, 0.14163313221642126, 0.14009986546851816, 0.14183400552331027, 0.14338256126336948, 0.14870975472492934, 0.15204400600945156, 0.1547263044571726, 0.15569750474597277, 0.15504337580448613, 0.16059804676979356, 0.16669374019981553, 0.17059825232044162, 0.17476322315085585, 0.1746610985525277, 0.18054169590428698, 0.18432371300629638, 0.1956723170415548, 0.20242928339259006, 0.20686295642419972, 0.2084106100400757, 0.21296166631728602, 0.20946513206908185, 0.2118113469567824, 0.20949893323473975, 0.2146155970191267, 0.21046217275997325, 0.20178611993211892]"
adanovo,bm-1.0.0,"[5.931409184193981e-06, 0.0050298349881964955, 0.010053738567208797, 0.0150776421462211, 0.0201015457252334, 0.025131380713429897, 0.0301552842924422, 0.0351791878714545, 0.0402030914504668, 0.045226995029479106, 0.0502568300176756, 0.0552807335966879, 0.060304637175700206, 0.0653285407547125, 0.07035244433372481, 0.0753822793219213, 0.0804061829009336, 0.0854300864799459, 0.09045399005895821, 0.0954778936379705, 0.10050772862616701, 0.1055316322051793, 0.11055553578419161, 0.1155794393632039, 0.12060334294221621, 0.1256331779304127, 0.130657081509425, 0.13568098508843732, 0.14070488866744962, 0.1457287922464619, 0.1507586272346584, 0.15578253081367072, 0.16080643439268302, 0.1658303379716953, 0.1708542415507076, 0.17588407653890412, 0.18090798011791642, 0.18593188369692873, 0.190955787275941, 0.19597969085495331, 0.20100952584314982, 0.20603342942216213, 0.2110573330011744, 0.21608123658018671, 0.22110514015919902, 0.22613497514739553, 0.2311588787264078, 0.2361827823054201, 0.24120668588443242, 0.24623058946344473, 0.2512604244516412, 0.25628432803065354, 0.2613082316096658, 0.2663321351886781, 0.27135603876769043, 0.2763858737558869, 0.28140977733489925, 0.2864336809139115, 0.2914575844929238, 0.29648148807193614, 0.3015113230601326, 0.30653522663914495, 0.31155913021815723, 0.3165830337971695, 0.32160693737618185, 0.3266367723643783, 0.3316606759433906, 0.33668457952240294, 0.3417084831014152, 0.34673238668042755, 0.35176222166862403, 0.3567861252476363, 0.36181002882664864, 0.3668339324056609, 0.37185783598467326, 0.37688767097286974, 0.381911574551882, 0.38693547813089435, 0.39195938170990663, 0.39698328528891896, 0.40201312027711544, 0.4070370238561277, 0.41206092743514006, 0.41708483101415234, 0.42210873459316467, 0.42713856958136115, 0.43216247316037343, 0.43718637673938576, 0.44221028031839804, 0.4472341838974103, 0.45226401888560686, 0.45728792246461913, 0.46231182604363147, 0.46733572962264375, 0.472359633201656, 0.47738946818985256, 0.48241337176886484, 0.4874372753478772, 0.49246117892688945, 0.49748508250590173, 0.5025149174940983, 0.5075388210731105, 0.5125627246521228, 0.5175866282311351, 0.5226105318101475, 0.5276403667983439, 0.5326642703773562, 0.5376881739563686, 0.5427120775353809, 0.5477359811143931, 0.5527658161025897, 0.557789719681602, 0.5628136232606142, 0.5678375268396265, 0.5728614304186389, 0.5778912654068353, 0.5829151689858476, 0.58793907256486, 0.5929629761438723, 0.5979868797228846, 0.6030167147110811, 0.6080406182900934, 0.6130645218691056, 0.6180884254481179, 0.6231123290271303, 0.6281421640153267, 0.633166067594339, 0.6381899711733514, 0.6432138747523637, 0.648237778331376, 0.6532676133195725, 0.6582915168985848, 0.6633154204775971, 0.6683393240566093, 0.6733632276356216, 0.6783930626238182, 0.6834169662028304, 0.6884408697818428, 0.6934647733608551, 0.6984886769398674, 0.7035185119280639, 0.7085424155070762, 0.7135663190860885, 0.7185902226651008, 0.723614126244113, 0.7286439612323096, 0.7336678648113218, 0.7386917683903341, 0.7437156719693465, 0.7487395755483588, 0.7537694105365553, 0.7587933141155676, 0.7638172176945799, 0.7688411212735922, 0.7738650248526044, 0.778894859840801, 0.7839187634198133, 0.7889426669988255, 0.7939665705778379, 0.7989904741568502, 0.8040203091450466, 0.809044212724059, 0.8140681163030713, 0.8190920198820836, 0.8241159234610959, 0.8291457584492924, 0.8341696620283047, 0.839193565607317, 0.8442174691863293, 0.8492413727653416, 0.854271207753538, 0.8592951113325504, 0.8643190149115627, 0.869342918490575, 0.8743668220695873, 0.8793966570577838, 0.8844205606367961, 0.8894444642158084, 0.8944683677948206, 0.899492271373833, 0.9045221063620295, 0.9095460099410418, 0.9145699135200541, 0.9195938170990664, 0.9246177206780787, 0.9296475556662752, 0.9346714592452875, 0.9396953628242998, 0.944719266403312, 0.9497431699823244, 0.9547730049705209, 0.9597969085495331, 0.9648208121285455, 0.9698447157075578, 0.9748686192865701, 0.9798984542747666, 0.9849223578537789, 0.9899462614327912, 0.9949701650118035, 1.0]","[0.053149588351082896, 0.053562497531751074, 0.054987387421448354, 0.05584563632387224, 0.05379997215789314, 0.054781576477442626, 0.05557265740797744, 0.055209890892954736, 0.05489606532100423, 0.05490382036476865, 0.05535172848938919, 0.05561711948216774, 0.054678312749239955, 0.05469984898422939, 0.05551556544338925, 0.05489489449278704, 0.05488147013313499, 0.05474245710759891, 0.05492970507906645, 0.05367038945361497, 0.055657392524200835, 0.057986433950283175, 0.058365805827391926, 0.05746962821498618, 0.05717401936044429, 0.05977119804771565, 0.059847545680854194, 0.05790961500156207, 0.058362029378345046, 0.0605884326544512, 0.06378062362355862, 0.06339866090616755, 0.0630576489813332, 0.06336060919522184, 0.06311597507068323, 0.06310062803398486, 0.06383060039097671, 0.06496385310916451, 0.06607308234793738, 0.06652237978612144, 0.06649578371131346, 0.06788813071329274, 0.0697736617186834, 0.07171684774693288, 0.07257146846717027, 0.07378393628522673, 0.07403505249816397, 0.07299211607948426, 0.07277872691509259, 0.07558066103364242, 0.07649096525625589, 0.07832886101305711, 0.08147205346618729, 0.08419517901746906, 0.08478414545764949, 0.08524094081339804, 0.0872682199865861, 0.08844409117288388, 0.0881545294889507, 0.08984959341011578, 0.09395626834975006, 0.09365447054588179, 0.09779440813204178, 0.10117101553190985, 0.10440033317168315, 0.10672908587785804, 0.10735505511019995, 0.10746288171447872, 0.10926377736704648, 0.11479212514821571, 0.11585176381302015, 0.11894706361529994, 0.11554004204120147, 0.11877458961001416, 0.1234570636394321, 0.12526144816457813, 0.12624012421517905, 0.12582892953347344, 0.12689873081873587, 0.13044090214235948, 0.13220516530543935, 0.1319730430922395, 0.13576563308287082, 0.13809904645724688, 0.1388030351830613, 0.13811955994032804, 0.14262680513702045, 0.14474838753193106, 0.14600504584698265, 0.1463958439766138, 0.14444190113144578, 0.14827349836737422, 0.15299047716388764, 0.1545682529166181, 0.15955240495213902, 0.1706728050104961, 0.17572263259181817, 0.18560579768084268, 0.18366058931840507, 0.13067290126696735, 0.07397590668572548, 0.08189168278679256, 0.08822055798878371, 0.08860531028134941, 0.09158224875687918, 0.09624517493316698, 0.10053823254302009, 0.09980341156188084, 0.10218865334622312, 0.10210901937719942, 0.10436424378688824, 0.10963678153386744, 0.10966900789188952, 0.11349096021404673, 0.11420922753298085, 0.11386523940090917, 0.11525024620196418, 0.11410856706702252, 0.11942843057358135, 0.12299066202148738, 0.12506265759072702, 0.11995784426484946, 0.12057751475928175, 0.11935336081552148, 0.11861537963786586, 0.12771145426665498, 0.13139301755514887, 0.12802084594647364, 0.1296261063815791, 0.12867594334922702, 0.1319290874868798, 0.13016827516247384, 0.12989358353628752, 0.13342659280014868, 0.13421318667309418, 0.13505892725642052, 0.1325519210272836, 0.13466725532971086, 0.13734875918559142, 0.135506525088236, 0.13372441064841287, 0.13372131924884478, 0.13556546784863166, 0.14051703535296625, 0.1448800054554551, 0.14239016231122414, 0.14228482038857787, 0.14443093388621864, 0.14409494303545672, 0.1444390069736982, 0.14379819246562453, 0.14207132584137783, 0.1440792538487885, 0.14473631890217953, 0.14411645263471934, 0.14683494981704634, 0.14750001958919998, 0.15023555749182343, 0.14982179081437152, 0.1516298905855979, 0.15335952810840606, 0.15496708375492216, 0.15722497822296339, 0.1563321852709343, 0.1607828193372411, 0.15920856938534433, 0.15987370832683934, 0.1606626458737303, 0.15818915476548187, 0.15801355171608578, 0.15597988062905854, 0.16029268373327044, 0.16592775282340666, 0.16353115166778398, 0.16149173862912222, 0.16124701543465553, 0.16797554882166893, 0.16555640423554108, 0.16716091921033813, 0.17051124479057628, 0.16754991438147473, 0.1689890159866783, 0.1728750855595854, 0.1732004962548885, 0.1731480693867526, 0.1735431515352223, 0.17455872044614673, 0.1769282137077715, 0.17998640857276293, 0.18335268659272705, 0.18829844955585512, 0.19451683129206948, 0.19557378622268498, 0.20229546926213665, 0.20494179432146348, 0.2061668461343863, 0.21338705371624261, 0.2187894661320041, 0.22875849968023995, 0.23019226931866515]"
