algorithm,version,coverage,metric,auc
casanovo,5.0.0,"[2.408071856864209e-05, 0.005032870180846197, 0.010065740361692393, 0.015098610542538589, 0.020107400004816145, 0.02514027018566234, 0.030173140366508536, 0.03518192982878609, 0.04021480000963229, 0.045247670190478484, 0.05025645965275604, 0.055289329833602234, 0.06032220001444843, 0.06533098947672598, 0.07036385965757218, 0.07539672983841837, 0.08040551930069594, 0.08543838948154213, 0.09047125966238832, 0.09548004912466589, 0.10051291930551208, 0.10554578948635827, 0.11055457894863582, 0.11558744912948202, 0.12062031931032823, 0.12562910877260577, 0.13066197895345197, 0.13569484913429816, 0.14070363859657573, 0.14573650877742192, 0.1507693789582681, 0.15577816842054568, 0.16081103860139187, 0.16584390878223806, 0.17085269824451563, 0.17588556842536182, 0.18091843860620802, 0.18592722806848555, 0.19096009824933177, 0.19599296843017797, 0.2010017578924555, 0.2060346280733017, 0.21106749825414792, 0.21607628771642545, 0.22110915789727165, 0.22614202807811784, 0.2311508175403954, 0.2361836877212416, 0.2412165579020878, 0.24622534736436535, 0.25125821754521155, 0.25629108772605774, 0.26132395790690394, 0.2663327473691815, 0.2713656175500277, 0.2763984877308739, 0.28140727719315145, 0.28644014737399764, 0.29147301755484384, 0.2964818070171214, 0.3015146771979676, 0.3065475473788138, 0.31155633684109135, 0.31658920702193755, 0.32162207720278374, 0.3266308666650613, 0.3316637368459075, 0.3366966070267537, 0.34170539648903125, 0.34673826666987745, 0.35177113685072364, 0.3567799263130012, 0.3618127964938474, 0.3668456666746936, 0.3718544561369711, 0.37688732631781735, 0.38192019649866354, 0.38692898596094105, 0.39196185614178725, 0.39699472632263344, 0.402003515784911, 0.4070363859657572, 0.4120692561466034, 0.41707804560888095, 0.42211091578972715, 0.42714378597057334, 0.4321525754328509, 0.4371854456136971, 0.4422183157945433, 0.44722710525682086, 0.45225997543766705, 0.45729284561851324, 0.4623016350807908, 0.467334505261637, 0.4723673754424832, 0.47737616490476076, 0.48240903508560695, 0.48744190526645315, 0.4924506947287307, 0.4974835649095769, 0.5025164350904231, 0.5075493052712693, 0.5125580947335469, 0.517590964914393, 0.5226238350952392, 0.5276326245575168, 0.532665494738363, 0.5376983649192092, 0.5427071543814868, 0.547740024562333, 0.5527728947431791, 0.5577816842054567, 0.5628145543863029, 0.5678474245671491, 0.5728562140294267, 0.5778890842102729, 0.582921954391119, 0.5879307438533966, 0.5929636140342428, 0.597996484215089, 0.6030052736773666, 0.6080381438582128, 0.613071014039059, 0.6180798035013365, 0.6231126736821827, 0.6281455438630289, 0.6331543333253065, 0.6381872035061527, 0.6432200736869988, 0.6482288631492764, 0.6532617333301226, 0.6582946035109688, 0.6633033929732464, 0.6683362631540926, 0.6733691333349388, 0.6783779227972163, 0.6834107929780625, 0.6884436631589087, 0.6934524526211863, 0.6984853228020325, 0.7035181929828787, 0.7085269824451562, 0.7135598526260024, 0.7185927228068486, 0.7236015122691261, 0.7286343824499724, 0.7336672526308186, 0.738676042093096, 0.7437089122739422, 0.7487417824547884, 0.7537746526356347, 0.7587834420979122, 0.7638163122787583, 0.7688491824596045, 0.7738579719218821, 0.7788908421027283, 0.7839237122835745, 0.788932501745852, 0.7939653719266982, 0.7989982421075444, 0.804007031569822, 0.8090399017506682, 0.8140727719315144, 0.819081561393792, 0.8241144315746382, 0.8291473017554843, 0.8341560912177619, 0.8391889613986081, 0.8442218315794543, 0.8492306210417319, 0.854263491222578, 0.8592963614034242, 0.8643051508657018, 0.869338021046548, 0.8743708912273942, 0.8793796806896718, 0.884412550870518, 0.8894454210513641, 0.8944542105136417, 0.8994870806944879, 0.9045199508753341, 0.9095287403376117, 0.9145616105184579, 0.919594480699304, 0.9246032701615816, 0.9296361403424278, 0.934669010523274, 0.9396777999855516, 0.9447106701663978, 0.949743540347244, 0.9547523298095215, 0.9597851999903677, 0.9648180701712139, 0.9698268596334915, 0.9748597298143377, 0.9798925999951839, 0.9849013894574614, 0.9899342596383076, 0.9949671298191538, 1.0]","[0.0, 0.8755980861244019, 0.9114832535885168, 0.9314194577352473, 0.9473053892215569, 0.9568965517241379, 0.9624900239425379, 0.9664613278576317, 0.9694610778443113, 0.9701969132517296, 0.9707714422616196, 0.9716898954703833, 0.9736526946107784, 0.9756726870622927, 0.9770704996577686, 0.9776429255828809, 0.9790356394129979, 0.979988726042841, 0.9811019430396593, 0.9815889029003783, 0.9825107810253954, 0.9828884325804244, 0.9836636898279242, 0.9839583333333334, 0.9838291076063086, 0.9838987924094307, 0.9841503870254331, 0.9845607808340727, 0.9851103884990587, 0.985459352280238, 0.9856252994729277, 0.9859329108053795, 0.9862234201856843, 0.9863510962683316, 0.9866102889358703, 0.9865826944140197, 0.986822840409956, 0.9866597590985624, 0.9868852459016394, 0.9872220174468608, 0.9870612195998563, 0.9866760168302945, 0.9867655447803765, 0.9868494372004903, 0.9869309518623394, 0.9870088382493877, 0.9870819877070528, 0.9873572593800979, 0.9872217230707797, 0.9870904645476772, 0.9868698485719762, 0.9868458141501456, 0.986914854404718, 0.9865280289330922, 0.9864229301623924, 0.9864087820177732, 0.9864795481773062, 0.9864649012189995, 0.9865333773959022, 0.9865984405458089, 0.986422809679738, 0.9865671641791045, 0.9865512443963518, 0.9865368525138815, 0.9865977837675951, 0.9868033028605131, 0.9867857402163653, 0.9868402231440423, 0.9868217054263566, 0.9865268421418154, 0.9863773274917853, 0.986298596112311, 0.9862895174708819, 0.9860837600105028, 0.9856236238829167, 0.9854961344323047, 0.9852459016393442, 0.9850012447099826, 0.984702340726178, 0.9846536455174087, 0.9845453456331617, 0.9842631485535112, 0.9839878447872837, 0.983891454965358, 0.9836271321809573, 0.9833126620814071, 0.9826145101972584, 0.9817681079592399, 0.9812132433021128, 0.980885203532199, 0.9801927479899899, 0.9797788309636651, 0.9794249400979269, 0.9788736023084454, 0.9784359706362153, 0.9776533494753834, 0.976538711126641, 0.9759905147712676, 0.9749144254278729, 0.973570840795779, 0.9726854514088557, 0.9716278407743038, 0.970589617101245, 0.9696659532892901, 0.9690826153066396, 0.9682351330382, 0.9670433996383363, 0.9657396211205159, 0.9642365887207703, 0.96329024883496, 0.9614027445001089, 0.9596770711911238, 0.958240629813452, 0.9571265001484246, 0.9556517718273152, 0.9541628469039086, 0.9524930805139009, 0.9508089289371288, 0.9488304093567251, 0.9462811581363508, 0.9445709037179026, 0.9427722772277227, 0.9406496720216819, 0.9390267658861573, 0.9370459112691297, 0.9347517730496454, 0.9323774388620545, 0.9298920836163308, 0.9272584328553779, 0.9249972138638136, 0.922220583898555, 0.9196327321944617, 0.9173352695589037, 0.9146069035094041, 0.9118835604191253, 0.9095523765574527, 0.9064129668780831, 0.9035293294623806, 0.9006146473590999, 0.8976418671998897, 0.8951908266301557, 0.8922951432552765, 0.8892076133909287, 0.8861633323280051, 0.882857998602283, 0.879535990481856, 0.8762595595234188, 0.8726324368378158, 0.8694469628286491, 0.8659505354903033, 0.8626605328732988, 0.8590606156775626, 0.8552917809514802, 0.8517602104735655, 0.8479897933781428, 0.8440562683567785, 0.8404804325121337, 0.8365789634332458, 0.8326408055563981, 0.82875226039783, 0.8248172996286091, 0.8205494538202815, 0.8161864757735313, 0.8123713764920327, 0.8084913654559799, 0.8043389869888475, 0.8000866050808314, 0.796063014720652, 0.7918877289063837, 0.787840979980718, 0.7836786469344609, 0.7796491424728169, 0.7755767301905717, 0.7713082740090302, 0.7670889562104104, 0.7630483597130182, 0.7588967244806273, 0.7547108512020793, 0.7505922894680164, 0.7464460685888684, 0.7423992332676641, 0.738337304739211, 0.7343531951868137, 0.730412695087462, 0.7264819252005418, 0.7225488926304883, 0.7187097439068377, 0.7148787863256625, 0.711095817083429, 0.7073529411764706, 0.7036420500403551, 0.6999523295782422, 0.6963011031797534, 0.6927298008640811, 0.6891534718276807, 0.6856138798781087, 0.6821271393643031, 0.6786591743900362, 0.6752262936250545, 0.6718279673465456]",0.9119435039290045
adanovo,bm-1.0.0,"[2.408071856864209e-05, 0.005032870180846197, 0.010065740361692393, 0.015098610542538589, 0.020107400004816145, 0.02514027018566234, 0.030173140366508536, 0.03518192982878609, 0.04021480000963229, 0.045247670190478484, 0.05025645965275604, 0.055289329833602234, 0.06032220001444843, 0.06533098947672598, 0.07036385965757218, 0.07539672983841837, 0.08040551930069594, 0.08543838948154213, 0.09047125966238832, 0.09548004912466589, 0.10051291930551208, 0.10554578948635827, 0.11055457894863582, 0.11558744912948202, 0.12062031931032823, 0.12562910877260577, 0.13066197895345197, 0.13569484913429816, 0.14070363859657573, 0.14573650877742192, 0.1507693789582681, 0.15577816842054568, 0.16081103860139187, 0.16584390878223806, 0.17085269824451563, 0.17588556842536182, 0.18091843860620802, 0.18592722806848555, 0.19096009824933177, 0.19599296843017797, 0.2010017578924555, 0.2060346280733017, 0.21106749825414792, 0.21607628771642545, 0.22110915789727165, 0.22614202807811784, 0.2311508175403954, 0.2361836877212416, 0.2412165579020878, 0.24622534736436535, 0.25125821754521155, 0.25629108772605774, 0.26132395790690394, 0.2663327473691815, 0.2713656175500277, 0.2763984877308739, 0.28140727719315145, 0.28644014737399764, 0.29147301755484384, 0.2964818070171214, 0.3015146771979676, 0.3065475473788138, 0.31155633684109135, 0.31658920702193755, 0.32162207720278374, 0.3266308666650613, 0.3316637368459075, 0.3366966070267537, 0.34170539648903125, 0.34673826666987745, 0.35177113685072364, 0.3567799263130012, 0.3618127964938474, 0.3668456666746936, 0.3718544561369711, 0.37688732631781735, 0.38192019649866354, 0.38692898596094105, 0.39196185614178725, 0.39699472632263344, 0.402003515784911, 0.4070363859657572, 0.4120692561466034, 0.41707804560888095, 0.42211091578972715, 0.42714378597057334, 0.4321525754328509, 0.4371854456136971, 0.4422183157945433, 0.44722710525682086, 0.45225997543766705, 0.45729284561851324, 0.4623016350807908, 0.467334505261637, 0.4723673754424832, 0.47737616490476076, 0.48240903508560695, 0.48744190526645315, 0.4924506947287307, 0.4974835649095769, 0.5025164350904231, 0.5075493052712693, 0.5125580947335469, 0.517590964914393, 0.5226238350952392, 0.5276326245575168, 0.532665494738363, 0.5376983649192092, 0.5427071543814868, 0.547740024562333, 0.5527728947431791, 0.5577816842054567, 0.5628145543863029, 0.5678474245671491, 0.5728562140294267, 0.5778890842102729, 0.582921954391119, 0.5879307438533966, 0.5929636140342428, 0.597996484215089, 0.6030052736773666, 0.6080381438582128, 0.613071014039059, 0.6180798035013365, 0.6231126736821827, 0.6281455438630289, 0.6331543333253065, 0.6381872035061527, 0.6432200736869988, 0.6482288631492764, 0.6532617333301226, 0.6582946035109688, 0.6633033929732464, 0.6683362631540926, 0.6733691333349388, 0.6783779227972163, 0.6834107929780625, 0.6884436631589087, 0.6934524526211863, 0.6984853228020325, 0.7035181929828787, 0.7085269824451562, 0.7135598526260024, 0.7185927228068486, 0.7236015122691261, 0.7286343824499724, 0.7336672526308186, 0.738676042093096, 0.7437089122739422, 0.7487417824547884, 0.7537746526356347, 0.7587834420979122, 0.7638163122787583, 0.7688491824596045, 0.7738579719218821, 0.7788908421027283, 0.7839237122835745, 0.788932501745852, 0.7939653719266982, 0.7989982421075444, 0.804007031569822, 0.8090399017506682, 0.8140727719315144, 0.819081561393792, 0.8241144315746382, 0.8291473017554843, 0.8341560912177619, 0.8391889613986081, 0.8442218315794543, 0.8492306210417319, 0.854263491222578, 0.8592963614034242, 0.8643051508657018, 0.869338021046548, 0.8743708912273942, 0.8793796806896718, 0.884412550870518, 0.8894454210513641, 0.8944542105136417, 0.8994870806944879, 0.9045199508753341, 0.9095287403376117, 0.9145616105184579, 0.919594480699304, 0.9246032701615816, 0.9296361403424278, 0.934669010523274, 0.9396777999855516, 0.9447106701663978, 0.949743540347244, 0.9547523298095215, 0.9597851999903677, 0.9648180701712139, 0.9698268596334915, 0.9748597298143377, 0.9798925999951839, 0.9849013894574614, 0.9899342596383076, 0.9949671298191538, 1.0]","[1.0, 0.9856459330143541, 0.9760765550239234, 0.9728867623604466, 0.9616766467065868, 0.9511494252873564, 0.9361532322426177, 0.9247091033538672, 0.9077844311377246, 0.9010111761575306, 0.8974604695735505, 0.8885017421602788, 0.8794411177644711, 0.8706229266494655, 0.863791923340178, 0.8569147237304375, 0.8487571129080563, 0.8376550169109357, 0.8285866382752196, 0.821437578814628, 0.8126497364638237, 0.8037873602555328, 0.79525157917665, 0.7866666666666666, 0.7791974445997205, 0.7722829212190915, 0.767416144489495, 0.760248447204969, 0.75457812767414, 0.7466953073364178, 0.7401373582494809, 0.7325707219044675, 0.7249176400119797, 0.7162770437055321, 0.7083861874559549, 0.7011226725082147, 0.6957274058298949, 0.6887708846004403, 0.6815889029003783, 0.6755129622803784, 0.6682640469629807, 0.660822814399252, 0.6541928123217342, 0.6488353950741113, 0.6435417120453061, 0.6393355340219359, 0.632982602354412, 0.6282626427406199, 0.6223420185684336, 0.6169193154034229, 0.612037569484378, 0.6065019261486423, 0.6003501658680428, 0.5951175406871609, 0.5900257343153785, 0.5866004530405994, 0.5818928632551771, 0.5778058007566205, 0.5736120290812955, 0.5700942170240416, 0.56752655538695, 0.5643362136684996, 0.5616787756994899, 0.5594432189853198, 0.5566037735849056, 0.554482453553524, 0.5518042547012271, 0.5489915605778859, 0.5465116279069767, 0.5444822557122022, 0.5424424972617744, 0.5417116630669546, 0.5390349417637271, 0.53656295129316, 0.5332210853516384, 0.5306370199987221, 0.5274905422446406, 0.5242718446601942, 0.5216563248755913, 0.5186218609729467, 0.515574457889062, 0.5123942495415015, 0.508765778401122, 0.505311778290993, 0.5016258771179188, 0.4988161010260458, 0.49621085478658195, 0.49270173505921233, 0.4897625789588325, 0.4864850312298083, 0.4836803152121825, 0.48062137967351237, 0.4774455672465882, 0.4741072808780337, 0.4709930668841762, 0.46766545601291365, 0.4645834373284081, 0.46156506274083586, 0.458679706601467, 0.4559271987995547, 0.4528464634847614, 0.4497793803672249, 0.44651162790697674, 0.44319344933469806, 0.44030779154955535, 0.4372689516681119, 0.43426763110307415, 0.43141206502754265, 0.42849536318054754, 0.42552536709751165, 0.4227401437595295, 0.4196347623364849, 0.41678076330652064, 0.4139349476273271, 0.4113245617722477, 0.40815901325110426, 0.4053786094931218, 0.40249846405898015, 0.3993664717348928, 0.39648854347038215, 0.3937542430414121, 0.39073267326732675, 0.38787854982520914, 0.3851248685082012, 0.38240068016695006, 0.3797201456775925, 0.3769824668162629, 0.3743491057278696, 0.37171951630414435, 0.36899587651844423, 0.36626363904452963, 0.3636097596663862, 0.3610092575785079, 0.3584348202060964, 0.3558988663591174, 0.35341308437755137, 0.35102184637068357, 0.34856063520934627, 0.34618189394728616, 0.34375646417982486, 0.3412972787951395, 0.33895252013730753, 0.3365618250539957, 0.3342046178077142, 0.33189124430097505, 0.32959878379271595, 0.3273377752978633, 0.32511817440912794, 0.32291801580106205, 0.3207474351140128, 0.3186058398824356, 0.3165026975563313, 0.31441722626816737, 0.3123590578802305, 0.31033731640527756, 0.30833204513835216, 0.30635252196350676, 0.3044075453269031, 0.3024779351551363, 0.3005726341169379, 0.29870013178387445, 0.296841979938685, 0.2950068035260013, 0.29320279884753336, 0.2914122081641002, 0.28964335501858735, 0.2879041570438799, 0.28617750868030645, 0.28447144731587654, 0.2827936255883854, 0.2811275546159267, 0.2794809998879049, 0.2778613618633679, 0.27625273538129136, 0.27466262737537867, 0.2730981981488581, 0.27154409562447246, 0.2700075806800953, 0.2684955847512384, 0.2669932803255428, 0.26550769394600926, 0.2640455387873974, 0.2625924853208352, 0.2611553367550016, 0.25974059797895616, 0.2583344126408496, 0.2569433709486268, 0.25557377889395727, 0.2542122301241365, 0.25286511156186614, 0.25153853914447133, 0.2502195348370424, 0.24891429141915838, 0.24762874310969857, 0.24635031988736011, 0.2450850289983289, 0.24383863080684598, 0.24259894427011117, 0.24137179921583812, 0.24015700628506756]",0.49325054306322197
biatNovo-DDA,bm-1.0.0,"[2.408071856864209e-05, 0.005032870180846197, 0.010065740361692393, 0.015098610542538589, 0.020107400004816145, 0.02514027018566234, 0.030173140366508536, 0.03518192982878609, 0.04021480000963229, 0.045247670190478484, 0.05025645965275604, 0.055289329833602234, 0.06032220001444843, 0.06533098947672598, 0.07036385965757218, 0.07539672983841837, 0.08040551930069594, 0.08543838948154213, 0.09047125966238832, 0.09548004912466589, 0.10051291930551208, 0.10554578948635827, 0.11055457894863582, 0.11558744912948202, 0.12062031931032823, 0.12562910877260577, 0.13066197895345197, 0.13569484913429816, 0.14070363859657573, 0.14573650877742192, 0.1507693789582681, 0.15577816842054568, 0.16081103860139187, 0.16584390878223806, 0.17085269824451563, 0.17588556842536182, 0.18091843860620802, 0.18592722806848555, 0.19096009824933177, 0.19599296843017797, 0.2010017578924555, 0.2060346280733017, 0.21106749825414792, 0.21607628771642545, 0.22110915789727165, 0.22614202807811784, 0.2311508175403954, 0.2361836877212416, 0.2412165579020878, 0.24622534736436535, 0.25125821754521155, 0.25629108772605774, 0.26132395790690394, 0.2663327473691815, 0.2713656175500277, 0.2763984877308739, 0.28140727719315145, 0.28644014737399764, 0.29147301755484384, 0.2964818070171214, 0.3015146771979676, 0.3065475473788138, 0.31155633684109135, 0.31658920702193755, 0.32162207720278374, 0.3266308666650613, 0.3316637368459075, 0.3366966070267537, 0.34170539648903125, 0.34673826666987745, 0.35177113685072364, 0.3567799263130012, 0.3618127964938474, 0.3668456666746936, 0.3718544561369711, 0.37688732631781735, 0.38192019649866354, 0.38692898596094105, 0.39196185614178725, 0.39699472632263344, 0.402003515784911, 0.4070363859657572, 0.4120692561466034, 0.41707804560888095, 0.42211091578972715, 0.42714378597057334, 0.4321525754328509, 0.4371854456136971, 0.4422183157945433, 0.44722710525682086, 0.45225997543766705, 0.45729284561851324, 0.4623016350807908, 0.467334505261637, 0.4723673754424832, 0.47737616490476076, 0.48240903508560695, 0.48744190526645315, 0.4924506947287307, 0.4974835649095769, 0.5025164350904231, 0.5075493052712693, 0.5125580947335469, 0.517590964914393, 0.5226238350952392, 0.5276326245575168, 0.532665494738363, 0.5376983649192092, 0.5427071543814868, 0.547740024562333, 0.5527728947431791, 0.5577816842054567, 0.5628145543863029, 0.5678474245671491, 0.5728562140294267, 0.5778890842102729, 0.582921954391119, 0.5879307438533966, 0.5929636140342428, 0.597996484215089, 0.6030052736773666, 0.6080381438582128, 0.613071014039059, 0.6180798035013365, 0.6231126736821827, 0.6281455438630289, 0.6331543333253065, 0.6381872035061527, 0.6432200736869988, 0.6482288631492764, 0.6532617333301226, 0.6582946035109688, 0.6633033929732464, 0.6683362631540926, 0.6733691333349388, 0.6783779227972163, 0.6834107929780625, 0.6884436631589087, 0.6934524526211863, 0.6984853228020325, 0.7035181929828787, 0.7085269824451562, 0.7135598526260024, 0.7185927228068486, 0.7236015122691261, 0.7286343824499724, 0.7336672526308186, 0.738676042093096, 0.7437089122739422, 0.7487417824547884, 0.7537746526356347, 0.7587834420979122, 0.7638163122787583, 0.7688491824596045, 0.7738579719218821, 0.7788908421027283, 0.7839237122835745, 0.788932501745852, 0.7939653719266982, 0.7989982421075444, 0.804007031569822, 0.8090399017506682, 0.8140727719315144, 0.819081561393792, 0.8241144315746382, 0.8291473017554843, 0.8341560912177619, 0.8391889613986081, 0.8442218315794543, 0.8492306210417319, 0.854263491222578, 0.8592963614034242, 0.8643051508657018, 0.869338021046548, 0.8743708912273942, 0.8793796806896718, 0.884412550870518, 0.8894454210513641, 0.8944542105136417, 0.8994870806944879, 0.9045199508753341, 0.9095287403376117, 0.9145616105184579, 0.919594480699304, 0.9246032701615816, 0.9296361403424278, 0.934669010523274, 0.9396777999855516, 0.9447106701663978, 0.949743540347244, 0.9547523298095215, 0.9597851999903677, 0.9648180701712139, 0.9698268596334915, 0.9748597298143377, 0.9798925999951839, 0.9849013894574614, 0.9899342596383076, 0.9949671298191538, 1.0]","[1.0, 0.6650717703349283, 0.6244019138755981, 0.6156299840510366, 0.6251497005988024, 0.6197318007662835, 0.62170790103751, 0.6064339493497605, 0.6053892215568862, 0.6019159127195317, 0.6013416387158601, 0.5988675958188153, 0.605189620758483, 0.6059712495392554, 0.6105407255304586, 0.611625678696902, 0.6118598382749326, 0.6113303269447576, 0.6111258983231301, 0.6123581336696091, 0.6111643507426928, 0.6062057951174994, 0.6048791113047266, 0.6060416666666667, 0.6059093631463366, 0.6064788192447766, 0.608367121267969, 0.6102928127772849, 0.6106452164983741, 0.6100462656972901, 0.6078901134004153, 0.6062760859483691, 0.6061695118298892, 0.6050529984027878, 0.6028188865398167, 0.6017250821467689, 0.5998935179023027, 0.599274705349048, 0.5987389659520808, 0.5966334930581152, 0.5951838984066131, 0.5946704067321178, 0.5934968625213919, 0.5912180987406664, 0.5888695273360923, 0.5850282185070812, 0.5830815709969789, 0.5810562805872757, 0.5785165219127484, 0.5763325183374083, 0.5742764040636381, 0.5721131259983088, 0.5696645779579801, 0.5665461121157324, 0.5635815067885349, 0.5625544519951211, 0.5605853157624507, 0.5591424968474149, 0.5565928618638467, 0.554093567251462, 0.5520325852567687, 0.5509819324430479, 0.5485391868913279, 0.546208260439644, 0.5446990116801438, 0.542244175759363, 0.5396064764394104, 0.5367615505650122, 0.5351656095842142, 0.533231474407945, 0.530736582694414, 0.5280777537796977, 0.5259234608985025, 0.5234344230011816, 0.521499805724647, 0.5192000511149447, 0.5170239596469105, 0.5144386357978591, 0.5125023038643485, 0.5102511221642606, 0.5077273271834192, 0.5056498846358635, 0.5035647498831229, 0.5010392609699769, 0.49854526784186204, 0.4958281655203518, 0.493257550429065, 0.49104929771412836, 0.4885101285123067, 0.4859465862588843, 0.4832011075022629, 0.48051606108478145, 0.4780706323575372, 0.4751378368629876, 0.47282830342577487, 0.47013720742534304, 0.46772824839015625, 0.46507262128248195, 0.4620537897310513, 0.45936395759717313, 0.4569676059037761, 0.4542866631873606, 0.4514446793516561, 0.4490555503861543, 0.4463438234345482, 0.4435671580484688, 0.44073236889692585, 0.4377715079045188, 0.4352398278386653, 0.4326914622351183, 0.4300588107166195, 0.4277511548590424, 0.42546637001540305, 0.4227980153513422, 0.4205304972886628, 0.4180765063755313, 0.41570620068575204, 0.4135162809748106, 0.41114359974009096, 0.4087303185277655, 0.40685276147118726, 0.4043960396039604, 0.4017439805176951, 0.39930650251295435, 0.3970088112536714, 0.3945945945945946, 0.3921956414254745, 0.3898573692551506, 0.3874059376286923, 0.38500687246925963, 0.38274107932763196, 0.38040019021838534, 0.37799963695770555, 0.3756215320314189, 0.37320745270536065, 0.3711263355933407, 0.3688865398167724, 0.3667844275770401, 0.3646907663992777, 0.3624422533268979, 0.3603970563066918, 0.35805322366855863, 0.35600026997840173, 0.3540095841292182, 0.3518919098805285, 0.34999008526670633, 0.3480158860406341, 0.34598207008964954, 0.34386737469239737, 0.3418132698678159, 0.33975464826528656, 0.33776578863852746, 0.33588700778713076, 0.333970182911551, 0.3320575056011949, 0.3300664708610295, 0.32822387417828836, 0.32638422562725106, 0.3244366261259895, 0.32257383966244724, 0.3208937342757877, 0.3190761079858321, 0.31719221439981066, 0.3153113423884283, 0.31347339508517663, 0.31162871747211895, 0.3098152424942263, 0.30812935808775, 0.3065206229676536, 0.3047978222650712, 0.30308668076109935, 0.30142360721892164, 0.29981611501170174, 0.29813578571230714, 0.29650234095290556, 0.2949230516457637, 0.2933264355923435, 0.2916666666666667, 0.29011415033383586, 0.28857119910047385, 0.28701879559128907, 0.2854381784485041, 0.28389373074593854, 0.2823400020948989, 0.28081050109386396, 0.27931615075767385, 0.2778121296439429, 0.27633130029214287, 0.27485916749509315, 0.2734026369168357, 0.2719683212267958, 0.27054218832325566, 0.2691558927769181, 0.2677658042409495, 0.26638342020107203, 0.26501523641010516, 0.2636674816625917, 0.26232698435865626, 0.2610000484050535, 0.25968646904423626]",0.4555247943780536
