algorithm,version,coverage,metric,auc
casanovo,5.0.0_old,"[1.1409013120365089e-05, 0.005031374786081004, 0.010051340559041643, 0.015082715345122647, 0.020102681118083287, 0.02513405590416429, 0.03015402167712493, 0.03518539646320593, 0.040205362236166574, 0.04523673702224758, 0.05025670279520821, 0.05527666856816885, 0.06030804335424986, 0.0653280091272105, 0.0703593839132915, 0.07537934968625214, 0.08041072447233315, 0.08543069024529379, 0.09046206503137479, 0.09548203080433543, 0.10050199657729607, 0.10553337136337707, 0.1105533371363377, 0.11558471192241872, 0.12060467769537934, 0.12563605248146034, 0.130656018254421, 0.135687393040502, 0.14070735881346264, 0.14572732458642326, 0.15075869937250427, 0.15577866514546493, 0.1608100399315459, 0.16583000570450657, 0.17086138049058758, 0.1758813462635482, 0.18091272104962922, 0.18593268682258984, 0.1909526525955505, 0.19598402738163148, 0.20100399315459214, 0.20603536794067312, 0.21105533371363377, 0.21608670849971479, 0.2211066742726754, 0.22613804905875642, 0.23115801483171705, 0.23618938961779806, 0.2412093553907587, 0.24622932116371934, 0.25126069594980033, 0.256280661722761, 0.261312036508842, 0.26633200228180265, 0.2713633770678836, 0.27638334284084426, 0.28141471762692527, 0.2864346833998859, 0.2914546491728465, 0.29648602395892754, 0.3015059897318882, 0.3065373645179692, 0.31155733029092986, 0.3165887050770108, 0.32160867084997147, 0.3266400456360525, 0.33166001140901313, 0.33667997718197373, 0.34171135196805474, 0.3467313177410154, 0.3517626925270964, 0.35678265830005707, 0.3618140330861381, 0.3668339988590987, 0.3718653736451797, 0.37688533941814034, 0.381905305191101, 0.38693667997718195, 0.3919566457501426, 0.3969880205362236, 0.4020079863091843, 0.4070393610952653, 0.4120593268682259, 0.4170907016543069, 0.42211066742726755, 0.42714204221334856, 0.43216200798630916, 0.4371819737592698, 0.4422133485453508, 0.4472333143183115, 0.4522646891043925, 0.4572846548773531, 0.4623160296634341, 0.46733599543639476, 0.47236737022247577, 0.47738733599543637, 0.482407301768397, 0.48743867655447803, 0.4924586423274387, 0.4974900171135197, 0.5025099828864803, 0.5075413576725614, 0.512561323445522, 0.5175926982316029, 0.5226126640045636, 0.5276326297775242, 0.5326640045636053, 0.5376839703365659, 0.5427153451226469, 0.5477353108956076, 0.5527666856816885, 0.5577866514546491, 0.5628180262407302, 0.5678379920136908, 0.5728579577866515, 0.5778893325727325, 0.582909298345693, 0.5879406731317741, 0.5929606389047347, 0.5979920136908158, 0.6030119794637764, 0.6080433542498573, 0.613063320022818, 0.618094694808899, 0.6231146605818597, 0.6281346263548203, 0.6331660011409013, 0.638185966913862, 0.6432173416999429, 0.6482373074729036, 0.6532686822589846, 0.6582886480319452, 0.6633200228180263, 0.6683399885909869, 0.6733599543639475, 0.6783913291500285, 0.6834112949229891, 0.6884426697090702, 0.6934626354820308, 0.6984940102681118, 0.7035139760410725, 0.7085453508271534, 0.7135653166001141, 0.7185852823730747, 0.7236166571591557, 0.7286366229321164, 0.7336679977181974, 0.7386879634911581, 0.743719338277239, 0.7487393040501996, 0.7537706788362807, 0.7587906446092413, 0.763810610382202, 0.768841985168283, 0.7738619509412435, 0.7788933257273246, 0.7839132915002852, 0.7889446662863663, 0.7939646320593269, 0.7989960068454078, 0.8040159726183685, 0.8090473474044495, 0.8140673131774101, 0.8190872789503708, 0.8241186537364518, 0.8291386195094125, 0.8341699942954934, 0.839189960068454, 0.8442213348545351, 0.8492413006274957, 0.8542726754135768, 0.8592926411865374, 0.864312606959498, 0.869343981745579, 0.8743639475185396, 0.8793953223046207, 0.8844152880775813, 0.8894466628636623, 0.894466628636623, 0.8994980034227039, 0.9045179691956646, 0.9095379349686252, 0.9145693097547062, 0.9195892755276669, 0.9246206503137478, 0.9296406160867084, 0.9346719908727895, 0.9396919566457501, 0.9447233314318312, 0.9497432972047918, 0.9547632629777524, 0.9597946377638334, 0.964814603536794, 0.9698459783228751, 0.9748659440958357, 0.9798973188819167, 0.9849172846548774, 0.9899486594409583, 0.994968625213919, 1.0]","[0.0, 0.9795918367346939, 0.9795686719636776, 0.972768532526475, 0.9625425652667423, 0.9609623241034952, 0.9580022701475596, 0.9542801556420234, 0.9545970488081725, 0.9533417402269861, 0.9511918274687855, 0.9498452012383901, 0.9500567536889898, 0.9481313307719176, 0.9471379925409438, 0.9458150446496141, 0.943955732122588, 0.9431089743589743, 0.9419851179215538, 0.9398972398135979, 0.937904415938245, 0.9365405405405406, 0.9353973168214654, 0.9320896259007008, 0.9301863589064422, 0.9282600799128223, 0.925864477820468, 0.9242411502564534, 0.9230519743776859, 0.919204572144367, 0.9159981837445134, 0.9136516771642009, 0.9111032280950692, 0.9084967320261438, 0.9053151709401709, 0.9027633627400103, 0.8993504445986, 0.8958090446094373, 0.892573340503077, 0.8898591221329608, 0.8863094562379384, 0.8823855141480702, 0.877669063192605, 0.8739176346356916, 0.8692466460268318, 0.8650925785782756, 0.8600760080943685, 0.8556661192155347, 0.8504871819127803, 0.8454267445093133, 0.8405303546292512, 0.8353292080309843, 0.8305972755850507, 0.8251370801919122, 0.8189194870716838, 0.8130443756449949, 0.8071434363090895, 0.800804588544571, 0.7946840992719016, 0.787586100742679, 0.7811707723161918, 0.7743784427571833, 0.7671378350666471, 0.7601355003783921, 0.753024229309305, 0.7457911281872162, 0.7382868937048503, 0.7301931548627584, 0.722546826483256, 0.7147510776216643, 0.7067656979761286, 0.6990278843694039, 0.6911991927600668, 0.6832332908282276, 0.6748788120512977, 0.6669492038505782, 0.6592280575969409, 0.651422674332891, 0.643399796245088, 0.6358202092194505, 0.6281359972755137, 0.6205678728592651, 0.6134230417808788, 0.6061874281962908, 0.5991404940807611, 0.5921098319933759, 0.5852583225533937, 0.5785902554868342, 0.5720072239422085, 0.5655867346938775, 0.5593198960672031, 0.553179810882962, 0.5471595676422684, 0.5413065768273033, 0.535540902833128, 0.5299094233205076, 0.5243951469857863, 0.5189823050276191, 0.5136919655268279, 0.5084967320261438, 0.503416959927347, 0.49842647124938183, 0.4935449405689356, 0.4887473273524809, 0.48405265570764294, 0.47944731550154607, 0.47491860863605206, 0.47048463758275333, 0.46612289516281613, 0.4618509029556958, 0.4576470588235294, 0.4535283289016159, 0.4494739616062922, 0.4455003917944184, 0.4415964629264504, 0.4377517176024639, 0.43398183668676116, 0.430267983622145, 0.4266253631693379, 0.4230358301217232, 0.4195141332727892, 0.4160427807486631, 0.41263608448869454, 0.40927717070289427, 0.4059799326204775, 0.4027353966870096, 0.39953511000594627, 0.3963923699876647, 0.393291709532087, 0.39024604878735614, 0.3872404338182644, 0.38428742265897153, 0.3813725490196078, 0.3785080232161147, 0.3756862080650627, 0.372899883957552, 0.37016076526268343, 0.3674555036293129, 0.36479549866736866, 0.36216781275011023, 0.3595835428052479, 0.35703014298595903, 0.35451841903300074, 0.3520417883907024, 0.34959400867165946, 0.3471854693494089, 0.34480452834883213, 0.34246131035121863, 0.3401445073404206, 0.33786398890700475, 0.33560876672519224, 0.33338846454561855, 0.3311973471948378, 0.3290299603792904, 0.3268955756387386, 0.324783946096382, 0.3227041187600058, 0.32064612225419736, 0.3186187869121007, 0.31661240575736804, 0.3146355999545919, 0.31267891641871026, 0.31075077431922976, 0.30884626634908696, 0.30696071102251016, 0.30510223738888737, 0.303261984544895, 0.301447896132146, 0.2996513325044597, 0.29788005803643397, 0.2961256460595376, 0.29439568756057727, 0.29268582441226554, 0.2909918895509068, 0.28932122445784075, 0.28766590121823066, 0.28603310156219763, 0.2844150846587994, 0.2828188775510204, 0.2812369198767139, 0.2796760888485261, 0.27813248704858196, 0.2766023801801352, 0.2750924294682514, 0.2735954986858828, 0.272118110526122, 0.27065328841365166, 0.2692074207177893, 0.2677736851639394, 0.26635833984023066, 0.2649578777558702, 0.263568932315812, 0.26219757349289313, 0.26083734280706294, 0.2594941893805517, 0.25816179210134127, 0.25684598276341397, 0.25554057324620544, 0.2542512814044422, 0.2529720479178551]",0.5712010671486967
casanovo,5.0.0,"[1.1409013120365089e-05, 0.005031374786081004, 0.010051340559041643, 0.015082715345122647, 0.020102681118083287, 0.02513405590416429, 0.03015402167712493, 0.03518539646320593, 0.040205362236166574, 0.04523673702224758, 0.05025670279520821, 0.05527666856816885, 0.06030804335424986, 0.0653280091272105, 0.0703593839132915, 0.07537934968625214, 0.08041072447233315, 0.08543069024529379, 0.09046206503137479, 0.09548203080433543, 0.10050199657729607, 0.10553337136337707, 0.1105533371363377, 0.11558471192241872, 0.12060467769537934, 0.12563605248146034, 0.130656018254421, 0.135687393040502, 0.14070735881346264, 0.14572732458642326, 0.15075869937250427, 0.15577866514546493, 0.1608100399315459, 0.16583000570450657, 0.17086138049058758, 0.1758813462635482, 0.18091272104962922, 0.18593268682258984, 0.1909526525955505, 0.19598402738163148, 0.20100399315459214, 0.20603536794067312, 0.21105533371363377, 0.21608670849971479, 0.2211066742726754, 0.22613804905875642, 0.23115801483171705, 0.23618938961779806, 0.2412093553907587, 0.24622932116371934, 0.25126069594980033, 0.256280661722761, 0.261312036508842, 0.26633200228180265, 0.2713633770678836, 0.27638334284084426, 0.28141471762692527, 0.2864346833998859, 0.2914546491728465, 0.29648602395892754, 0.3015059897318882, 0.3065373645179692, 0.31155733029092986, 0.3165887050770108, 0.32160867084997147, 0.3266400456360525, 0.33166001140901313, 0.33667997718197373, 0.34171135196805474, 0.3467313177410154, 0.3517626925270964, 0.35678265830005707, 0.3618140330861381, 0.3668339988590987, 0.3718653736451797, 0.37688533941814034, 0.381905305191101, 0.38693667997718195, 0.3919566457501426, 0.3969880205362236, 0.4020079863091843, 0.4070393610952653, 0.4120593268682259, 0.4170907016543069, 0.42211066742726755, 0.42714204221334856, 0.43216200798630916, 0.4371819737592698, 0.4422133485453508, 0.4472333143183115, 0.4522646891043925, 0.4572846548773531, 0.4623160296634341, 0.46733599543639476, 0.47236737022247577, 0.47738733599543637, 0.482407301768397, 0.48743867655447803, 0.4924586423274387, 0.4974900171135197, 0.5025099828864803, 0.5075413576725614, 0.512561323445522, 0.5175926982316029, 0.5226126640045636, 0.5276326297775242, 0.5326640045636053, 0.5376839703365659, 0.5427153451226469, 0.5477353108956076, 0.5527666856816885, 0.5577866514546491, 0.5628180262407302, 0.5678379920136908, 0.5728579577866515, 0.5778893325727325, 0.582909298345693, 0.5879406731317741, 0.5929606389047347, 0.5979920136908158, 0.6030119794637764, 0.6080433542498573, 0.613063320022818, 0.618094694808899, 0.6231146605818597, 0.6281346263548203, 0.6331660011409013, 0.638185966913862, 0.6432173416999429, 0.6482373074729036, 0.6532686822589846, 0.6582886480319452, 0.6633200228180263, 0.6683399885909869, 0.6733599543639475, 0.6783913291500285, 0.6834112949229891, 0.6884426697090702, 0.6934626354820308, 0.6984940102681118, 0.7035139760410725, 0.7085453508271534, 0.7135653166001141, 0.7185852823730747, 0.7236166571591557, 0.7286366229321164, 0.7336679977181974, 0.7386879634911581, 0.743719338277239, 0.7487393040501996, 0.7537706788362807, 0.7587906446092413, 0.763810610382202, 0.768841985168283, 0.7738619509412435, 0.7788933257273246, 0.7839132915002852, 0.7889446662863663, 0.7939646320593269, 0.7989960068454078, 0.8040159726183685, 0.8090473474044495, 0.8140673131774101, 0.8190872789503708, 0.8241186537364518, 0.8291386195094125, 0.8341699942954934, 0.839189960068454, 0.8442213348545351, 0.8492413006274957, 0.8542726754135768, 0.8592926411865374, 0.864312606959498, 0.869343981745579, 0.8743639475185396, 0.8793953223046207, 0.8844152880775813, 0.8894466628636623, 0.894466628636623, 0.8994980034227039, 0.9045179691956646, 0.9095379349686252, 0.9145693097547062, 0.9195892755276669, 0.9246206503137478, 0.9296406160867084, 0.9346719908727895, 0.9396919566457501, 0.9447233314318312, 0.9497432972047918, 0.9547632629777524, 0.9597946377638334, 0.964814603536794, 0.9698459783228751, 0.9748659440958357, 0.9798973188819167, 0.9849172846548774, 0.9899486594409583, 0.994968625213919, 1.0]","[0.0, 0.8526077097505669, 0.8422247446083996, 0.8237518910741302, 0.8087400681044268, 0.7984566500226963, 0.7937949300037835, 0.7889105058365758, 0.7834846765039728, 0.7790668348045398, 0.7784335981838819, 0.7748194014447884, 0.7716609912977677, 0.7673768774013273, 0.7674720285389979, 0.7667625245951264, 0.7641884222474461, 0.7632211538461539, 0.7639046538024972, 0.7616202652646672, 0.7578612782381655, 0.7562162162162163, 0.7557275541795666, 0.756292567367486, 0.753476492290228, 0.751452960406829, 0.7498253580160671, 0.7488438577314387, 0.7457228573745236, 0.7439912315039536, 0.7420160435901316, 0.7404423612128314, 0.7379921958141185, 0.7360853113175094, 0.7333733974358975, 0.732420861442657, 0.7303399129721889, 0.7278026630668221, 0.7252793212642648, 0.7238328094073815, 0.7231240776478601, 0.7204164128689297, 0.7187415535974918, 0.7161034846884899, 0.7149638802889577, 0.7124766661621512, 0.71028083510192, 0.7076610955463241, 0.7051366947308675, 0.7029469001946066, 0.7005857512600463, 0.6971909362062058, 0.6943765281173594, 0.6902416038382454, 0.686483077569897, 0.6839628482972137, 0.6797210735425282, 0.6765713375288775, 0.6733343772019103, 0.6695655520067726, 0.6658341847353085, 0.6628331100193539, 0.6584883550607881, 0.6547983711124725, 0.6509276668203909, 0.6472930492490395, 0.6433092535259718, 0.6396814639105388, 0.6357383726753698, 0.6317330788720344, 0.6277244421380384, 0.623561013046815, 0.619146722164412, 0.6150903492675645, 0.6111247468859299, 0.6068898710419568, 0.6026169564438071, 0.5985257260799056, 0.5938291369524087, 0.5896367398551557, 0.5854523782495176, 0.58082237856322, 0.5765429022344049, 0.5718310629684337, 0.5675441915779231, 0.5629690963968055, 0.5587528709839225, 0.5542942143584123, 0.5498710010319917, 0.5456632653061224, 0.5411568830251507, 0.5363888126543749, 0.5319332708158531, 0.5277330208485914, 0.5230780378233462, 0.518581363668953, 0.5142019251235721, 0.5098773523078364, 0.5055833565007877, 0.5012727898176814, 0.49703712112612103, 0.4927392887650047, 0.4885144459778302, 0.48429475169175834, 0.4799484794900343, 0.4756632862672173, 0.4714916038382454, 0.46745034798845697, 0.4634110450083037, 0.45958049532379347, 0.4557481940144479, 0.4518715483739006, 0.4479333481989013, 0.4440135822065058, 0.44022226205413156, 0.4365474216220485, 0.4330032098958741, 0.42931713659208665, 0.4258557327843303, 0.4223299118556111, 0.41883301169258713, 0.41538605872971196, 0.4120963989950684, 0.4088710868281158, 0.4056503588691958, 0.4024447834931706, 0.39928284411770004, 0.39615996567567086, 0.39311433537904855, 0.3900876482804745, 0.3871356467978833, 0.3841834347215723, 0.3812693498452012, 0.37840559918060773, 0.37560149101999324, 0.37283261297320935, 0.3700939884142168, 0.3674057870140201, 0.3647461419499194, 0.36213514528853535, 0.3595511084442859, 0.356997938941131, 0.3544864415451522, 0.35201003429442396, 0.3495624753646039, 0.34715415329210053, 0.34477342705190805, 0.3424304204120718, 0.34011382637642473, 0.33783351364529846, 0.33559363080462556, 0.3333734287604499, 0.3311824102288343, 0.3290151211622075, 0.3268808326821861, 0.32476929837410284, 0.32268956483772376, 0.3206316611473442, 0.3186044172378612, 0.3165981265707105, 0.31462140992167104, 0.3126648146320139, 0.31073675949154206, 0.30883233741451116, 0.306946867126284, 0.30510223738888737, 0.303261984544895, 0.301447896132146, 0.2996513325044597, 0.29788005803643397, 0.2961256460595376, 0.29439568756057727, 0.29268582441226554, 0.2909918895509068, 0.28932122445784075, 0.28766590121823066, 0.28603310156219763, 0.2844150846587994, 0.2828188775510204, 0.2812369198767139, 0.2796760888485261, 0.27813248704858196, 0.2766023801801352, 0.2750924294682514, 0.2735954986858828, 0.272118110526122, 0.27065328841365166, 0.2692074207177893, 0.2677736851639394, 0.26635833984023066, 0.2649578777558702, 0.263568932315812, 0.26219757349289313, 0.26083734280706294, 0.2594941893805517, 0.25816179210134127, 0.25684598276341397, 0.25554057324620544, 0.2542512814044422, 0.2529720479178551]",0.5128625018916245
adanovo,bm-1.0.0,"[1.1409013120365089e-05, 0.005031374786081004, 0.010051340559041643, 0.015082715345122647, 0.020102681118083287, 0.02513405590416429, 0.03015402167712493, 0.03518539646320593, 0.040205362236166574, 0.04523673702224758, 0.05025670279520821, 0.05527666856816885, 0.06030804335424986, 0.0653280091272105, 0.0703593839132915, 0.07537934968625214, 0.08041072447233315, 0.08543069024529379, 0.09046206503137479, 0.09548203080433543, 0.10050199657729607, 0.10553337136337707, 0.1105533371363377, 0.11558471192241872, 0.12060467769537934, 0.12563605248146034, 0.130656018254421, 0.135687393040502, 0.14070735881346264, 0.14572732458642326, 0.15075869937250427, 0.15577866514546493, 0.1608100399315459, 0.16583000570450657, 0.17086138049058758, 0.1758813462635482, 0.18091272104962922, 0.18593268682258984, 0.1909526525955505, 0.19598402738163148, 0.20100399315459214, 0.20603536794067312, 0.21105533371363377, 0.21608670849971479, 0.2211066742726754, 0.22613804905875642, 0.23115801483171705, 0.23618938961779806, 0.2412093553907587, 0.24622932116371934, 0.25126069594980033, 0.256280661722761, 0.261312036508842, 0.26633200228180265, 0.2713633770678836, 0.27638334284084426, 0.28141471762692527, 0.2864346833998859, 0.2914546491728465, 0.29648602395892754, 0.3015059897318882, 0.3065373645179692, 0.31155733029092986, 0.3165887050770108, 0.32160867084997147, 0.3266400456360525, 0.33166001140901313, 0.33667997718197373, 0.34171135196805474, 0.3467313177410154, 0.3517626925270964, 0.35678265830005707, 0.3618140330861381, 0.3668339988590987, 0.3718653736451797, 0.37688533941814034, 0.381905305191101, 0.38693667997718195, 0.3919566457501426, 0.3969880205362236, 0.4020079863091843, 0.4070393610952653, 0.4120593268682259, 0.4170907016543069, 0.42211066742726755, 0.42714204221334856, 0.43216200798630916, 0.4371819737592698, 0.4422133485453508, 0.4472333143183115, 0.4522646891043925, 0.4572846548773531, 0.4623160296634341, 0.46733599543639476, 0.47236737022247577, 0.47738733599543637, 0.482407301768397, 0.48743867655447803, 0.4924586423274387, 0.4974900171135197, 0.5025099828864803, 0.5075413576725614, 0.512561323445522, 0.5175926982316029, 0.5226126640045636, 0.5276326297775242, 0.5326640045636053, 0.5376839703365659, 0.5427153451226469, 0.5477353108956076, 0.5527666856816885, 0.5577866514546491, 0.5628180262407302, 0.5678379920136908, 0.5728579577866515, 0.5778893325727325, 0.582909298345693, 0.5879406731317741, 0.5929606389047347, 0.5979920136908158, 0.6030119794637764, 0.6080433542498573, 0.613063320022818, 0.618094694808899, 0.6231146605818597, 0.6281346263548203, 0.6331660011409013, 0.638185966913862, 0.6432173416999429, 0.6482373074729036, 0.6532686822589846, 0.6582886480319452, 0.6633200228180263, 0.6683399885909869, 0.6733599543639475, 0.6783913291500285, 0.6834112949229891, 0.6884426697090702, 0.6934626354820308, 0.6984940102681118, 0.7035139760410725, 0.7085453508271534, 0.7135653166001141, 0.7185852823730747, 0.7236166571591557, 0.7286366229321164, 0.7336679977181974, 0.7386879634911581, 0.743719338277239, 0.7487393040501996, 0.7537706788362807, 0.7587906446092413, 0.763810610382202, 0.768841985168283, 0.7738619509412435, 0.7788933257273246, 0.7839132915002852, 0.7889446662863663, 0.7939646320593269, 0.7989960068454078, 0.8040159726183685, 0.8090473474044495, 0.8140673131774101, 0.8190872789503708, 0.8241186537364518, 0.8291386195094125, 0.8341699942954934, 0.839189960068454, 0.8442213348545351, 0.8492413006274957, 0.8542726754135768, 0.8592926411865374, 0.864312606959498, 0.869343981745579, 0.8743639475185396, 0.8793953223046207, 0.8844152880775813, 0.8894466628636623, 0.894466628636623, 0.8994980034227039, 0.9045179691956646, 0.9095379349686252, 0.9145693097547062, 0.9195892755276669, 0.9246206503137478, 0.9296406160867084, 0.9346719908727895, 0.9396919566457501, 0.9447233314318312, 0.9497432972047918, 0.9547632629777524, 0.9597946377638334, 0.964814603536794, 0.9698459783228751, 0.9748659440958357, 0.9798973188819167, 0.9849172846548774, 0.9899486594409583, 0.994968625213919, 1.0]","[1.0, 0.9886621315192744, 0.9807037457434733, 0.9712556732223904, 0.9693530079455165, 0.9618701770313209, 0.9580022701475596, 0.9523346303501945, 0.9500567536889898, 0.946532156368222, 0.9409761634506243, 0.9364293085655315, 0.9317063942489595, 0.9282221446035627, 0.9242743635479164, 0.9197820493416073, 0.9160045402951191, 0.9101228632478633, 0.9054105183503595, 0.9002270283187955, 0.8944261550686797, 0.8888648648648648, 0.8808049535603715, 0.8735564110156944, 0.8680351906158358, 0.8621503814021068, 0.8563569682151589, 0.8509207096611452, 0.8448876996675586, 0.8395834964377985, 0.8344180414711669, 0.8286948879449245, 0.821496984746364, 0.8168558651530787, 0.8104967948717948, 0.8059159314997405, 0.8013495617077632, 0.7956065533533779, 0.7913007109995818, 0.7845500058213994, 0.7792598478828471, 0.7748491057090647, 0.7695551110870857, 0.7643611404435058, 0.7589267285861713, 0.7535442207759447, 0.7476926114209566, 0.742198821369916, 0.7376312553211617, 0.7320452228709109, 0.7264223766062753, 0.7216311267417531, 0.7166870415647921, 0.7120887594242632, 0.7070842968257305, 0.7017543859649122, 0.6966674774993918, 0.6914681749382617, 0.68633054098489, 0.6812252279986147, 0.6760888485261286, 0.6713190412386482, 0.6657023582832869, 0.661068867346571, 0.6561779417503282, 0.6509954593084177, 0.6451668386652907, 0.6394442561843443, 0.6341357550666088, 0.6287716758250798, 0.6233458744161909, 0.6184126375031977, 0.6130293570460064, 0.6074394302242403, 0.6020126403632571, 0.5967488042622753, 0.5912051144171596, 0.5854931446262716, 0.5799738029398923, 0.5744051040349466, 0.5688216596662504, 0.5634162065196064, 0.5581028324611679, 0.5528748837463756, 0.547678252878534, 0.5423488875237052, 0.5369993928034003, 0.5316944596675278, 0.5265221878224974, 0.5213520408163266, 0.5163088721273429, 0.5113395374366907, 0.5061694881792607, 0.5013671207460573, 0.49650991474047773, 0.4916712472815047, 0.4868386822127096, 0.4822114034266454, 0.47766657399684925, 0.4730879486297443, 0.4685662390736747, 0.46410106550375396, 0.4597115256199083, 0.45533096744329576, 0.45104460017027964, 0.4468614180379268, 0.44268334475668264, 0.4386352062468172, 0.4345897538312767, 0.43064842008790016, 0.42672858617131065, 0.4229290243403559, 0.41914820295554517, 0.41546281971429144, 0.41182211069287605, 0.40823659480375896, 0.404720895639239, 0.4012574466846487, 0.3978604275296789, 0.39451291639638264, 0.39122866765050895, 0.38799136879632234, 0.3848143668000372, 0.38168192557590075, 0.37860700161124944, 0.375581226387678, 0.3725967169396544, 0.36966587410837193, 0.3667742736528433, 0.3639339645886867, 0.36113100123997977, 0.35837709492365555, 0.35565875472996217, 0.35298736770228745, 0.35035581158929174, 0.34775735355947596, 0.34520291814827797, 0.34268005700838555, 0.34019940113849495, 0.3377488852228738, 0.33533885798615054, 0.3329576194770063, 0.3306152468662062, 0.3283056014225835, 0.3260228616476153, 0.3237767165113912, 0.32155630889808107, 0.31937108083897076, 0.3172104867534938, 0.31508373078153806, 0.31298056547799236, 0.31090996571840984, 0.308866583019657, 0.3068453308403449, 0.30485485559274056, 0.30288560128899955, 0.30094600494833357, 0.2990267675087851, 0.2971361239240706, 0.2952650217043637, 0.2934215007378817, 0.29159674530763047, 0.28979860692612786, 0.2880225091582745, 0.2862640861644101, 0.28453091889809284, 0.2828147438966012, 0.2811229692067161, 0.2794475377047408, 0.2777956902574023, 0.27615956835877503, 0.27454625117835285, 0.27295167443272567, 0.27137195201973807, 0.26981393042615937, 0.26827021627161746, 0.2667475070627846, 0.26523858388917393, 0.26375, 0.2622747047855811, 0.26081911176700595, 0.2593795863072465, 0.25795264589206857, 0.25654450261780104, 0.25514850141283024, 0.25377072518193977, 0.252404667740833, 0.2510562867272109, 0.24971921985387355, 0.24839930326145715, 0.24709326641572563, 0.24579796971209852, 0.24451907385947072, 0.24325055583657818, 0.24199796364998186, 0.24075540238450074, 0.23952831062922805, 0.2383109174935749, 0.2371085553096584, 0.2359155733029093]",0.5286065691479287
